ASV_ID,Lfc_symrk,Lfc_ccamk,Lfc_nsp1,Lfc_nsp2,DA_symrk,DA_ccamk,DA_nsp1,DA_nsp2,Kingdom,Phylum,Class,Order,Family,Genus,Hv_WT_HvSC_only_rhizo_1,Hv_WT_HvSC_only_rhizo_2,Hv_WT_HvSC_only_rhizo_3,Hv_WT_HvSC_only_rhizo_4,Hv_WT_HvSC_only_rhizo_5,Hv_WT_HvSC_only_rhizo_6,Hv_symrk_HvSC_only_rhizo_1,Hv_symrk_HvSC_only_rhizo_2,Hv_symrk_HvSC_only_rhizo_3,Hv_symrk_HvSC_only_rhizo_4,Hv_symrk_HvSC_only_rhizo_5,Hv_symrk_HvSC_only_rhizo_6,Hv_ccamk_HvSC_only_rhizo_1,Hv_ccamk_HvSC_only_rhizo_2,Hv_ccamk_HvSC_only_rhizo_3,Hv_ccamk_HvSC_only_rhizo_4,Hv_ccamk_HvSC_only_rhizo_5,Hv_ccamk_HvSC_only_rhizo_6,Hv_nsp1_HvSC_only_rhizo_1,Hv_nsp1_HvSC_only_rhizo_2,Hv_nsp1_HvSC_only_rhizo_3,Hv_nsp1_HvSC_only_rhizo_4,Hv_nsp1_HvSC_only_rhizo_5,Hv_nsp1_HvSC_only_rhizo_6,Hv_nsp2_HvSC_only_rhizo_1,Hv_nsp2_HvSC_only_rhizo_2,Hv_nsp2_HvSC_only_rhizo_3,Hv_nsp2_HvSC_only_rhizo_4,Hv_nsp2_HvSC_only_rhizo_5,Hv_nsp2_HvSC_only_rhizo_6
P4_C9,1.39063678057925,1.15947899115459,1.30047288650445,0.797240906493262,0,0,0,0,Bacteria,Proteobacteria,Gammaproteobacteria,Pseudomonadales,Pseudomonadaceae,Pseudomonas,0.0112353362339594,0.0119331742243437,0,0.00345826712776895,0.00231501328989111,0,0.0098595020951442,0.0110939822716512,0.00785261250377529,0.00727063500366147,0.00743441613789185,0.0100722779202611,0,0.0114778820375335,0.0131073263481532,0.00894069185039555,0.00871160018340211,0.0131175131175131,0.0142387732749179,0.0111033118499139,0.00710384939839276,0.007094048302123,0.00773178697593815,0.00520156046814044,0.00391629415720559,0.00864265374431733,0.00787699765204878,0.0050996537849724,0.00487156775907883,0.00598293897402247
P4_D3,,,,,,,,,Bacteria,Firmicutes,Bacilli,Bacillales,Bacillaceae,Bacillus,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
P4_D7,2.42960923940651,2.32548356404895,1.52692187817101,2.42414273479898,0,0,0,0,Bacteria,Proteobacteria,Gammaproteobacteria,Pseudomonadales,Pseudomonadaceae,Pseudomonas,0.00121165390758385,0,0.00886075949367089,0,0.00463002657978222,0,0.0161977534420226,0.00338600451467269,0.0034229336554918,0.00219688251909196,0.00984941755848092,0.0134297038936815,0,0.0126926943699732,0.0275092034467414,0.00566399850208304,0.0100216152485754,0.004999504999505,0.0158319227322513,0.0033501371960947,0.000710384939839275,0.00130405299671379,0.00313270679197494,0.00827520983567798,0.00197792634202302,0.00639456462007294,0.00552904642884193,0.00594179844671096,0.01263882264768,0.0101516964526962
P4_D8,,,,,,,,,Bacteria,Proteobacteria,Alphaproteobacteria,Rhizobiales,Phyllobacteriaceae,Aminobacter,0,0,0,0,0,0,0,0,0.00010067451927917,0,0,0,0,0.000167560321715818,0,0,0,0,0,0,4.43990587399547e-05,0,0,0,0,0,0,0,0,0
P4_E4,0.711631283203852,2.11882826197528,2.21456974513514,1.14031975601702,0,0,0,0,Bacteria,Actinobacteria,Actinomycetia,Corynebacteriales,Nocardiaceae,Rhodococcus,0.000275375888087239,0.000530363298859719,0,0,0,0.00123744358713059,0.000316912567343921,0.000853383251665474,0.000671163461861136,0,0.000520882659342741,0.000699463744462579,0,0.00594839142091153,0.00801003276831587,0.000374479239807143,0.000720508285845287,0.00178200178200178,0.00189186498058349,0.00140386701550635,0.000932380233539049,0.00166918783579365,0.00113310671199094,0.00100484690861804,0.000949404644171051,0.000899235649697757,0,0.00121643117806681,0.000408802888873748,0.000926390550816382
P4_E5,-0.448828797484833,-1.67028389778793,-1.37159435687439,-0.472306428484506,0,-1,-1,0,Bacteria,Proteobacteria,Alphaproteobacteria,Caulobacterales,Caulobacteraceae,Caulobacter,0.00429586385416093,0.00324847520551578,0.00548523206751055,0.00682306757640901,0.00737374603446798,0.00815256951521328,0.00485932603260678,0.00349611848262952,0.00426188798281822,0.00407992467831363,0.00345676673927455,0.00475635346234554,0,0.00364443699731903,0.00173955257089688,0.00285540420352947,0.00150651732494924,0.00148500148500149,0.0015433635367918,0.00232914300299917,0.00182036140833814,0.00229513327421626,0.00273278677597814,0.00254167159238681,0.00185925076150164,0.00789329070290253,0.00530182534272514,0.00374286516328249,0.00425836342576821,0.00355116377812946
P4_F10,0.637289838994223,1.2889358122728,2.27449851885844,0.991684907053565,0,0,1,0,Bacteria,Actinobacteria,Actinomycetia,Micrococcales,Micrococcaceae,Arthrobacter,0.00429586385416093,0.00205515778308141,0.00379746835443038,0.00317786709038228,0.0017148246591786,0.000873489590915708,0.00482411352512412,0.00327589054671585,0.00298667740528206,0.00397531122502354,0.00293588407993181,0.00410352063418046,0,0.0150804289544236,0.0194587159674744,0.00678743622150447,0.00720508285845287,0.0053955053955054,0.00911082345912576,0.0213132537808691,0.0105669759801092,0.0105889103333159,0.00999800039992001,0.00939827402766284,0.00387673563036513,0.00574511665084678,0.00477164280845263,0.00598858426125199,0.00306602166655311,0.00505654842320608
P4_F5,,,,,,,,,Bacteria,Actinobacteria,Actinomycetia,Corynebacteriales,Nocardiaceae,Rhodococcus,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000236434566733657,0,0,0,0,0,0
P4_G1,-0.375790945954261,-0.0246749754601248,-0.203588857066447,-0.297677770027316,0,0,0,0,Bacteria,Proteobacteria,Alphaproteobacteria,Rhizobiales,Nitrobacteraceae,Tardiphaga,0.00280883405848984,0.00145849907186423,0.00351617440225035,0.00486026731470231,0.00197204835805539,0.00407628475760664,0.00197190041902884,0.00225733634311512,0.00197993221249035,0.002249189245737,0.0026044132967137,0.00228491489857776,0,0.00695375335120643,0.00590638779885918,0.00276178439357768,0.00189952184450121,0.00321750321750322,0.00189186498058349,0.00303107651075235,0.00293033787683701,0.00250378175369047,0.0021995600879824,0.00260078023407022,0.00181969223466118,0.00244791926862167,0.00181776868893433,0.0022457190979695,0.00310008857395926,0.00289497047130119
P4_G10,-3.54721613428474e-16,0.615795792818048,0.51842576571521,-3.82589451145063e-16,0,0,0,0,Bacteria,Actinobacteria,Actinomycetia,Propionibacteriales,Nocardioidaceae,Nocardioides,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000251340482573727,0.000404547109510903,0,0,0,0,0.000382872822410823,0.000177596234959819,0,0,0,0,0,0,0,0,0
P4_G3,-0.0998257859329969,-0.824986376247249,-0.599345874707088,-0.573677935653589,0,0,0,0,Bacteria,Proteobacteria,Alphaproteobacteria,Sphingomonadales,Sphingomonadaceae,Sphingomonas,0.00192763121661067,0.000662954123574649,0.00253164556962025,0.00271053369473783,0.00463002657978222,0.00247488717426117,0.00380295080812705,0.00181688047128778,0.00107386153897782,0.00209226906580186,0.00208353063737096,0.00205176031709023,0,0.00343498659517426,0.00242728265706542,0.00107662781444554,0.000917010545621275,0.00143550143550144,0.000547645125958379,0.00287154616808117,0.00119877458597878,0.00156486359605654,0.00153302672798774,0.00183236789218584,0.000949404644171051,0.00199830144377279,0.00166628796485647,0.00107607373444372,0.00180554609252572,0.00150538464507662
P4_G7,,,,,,,,,Bacteria,Proteobacteria,Alphaproteobacteria,Rhizobiales,Methylobacteriaceae,Microvirga,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9.95718410833416e-05,0.000127624274136941,0,0,0,0,0,0,0,0,0,0
P4_H10,-0.690382926163803,-0.175772897933259,-0.592413277517625,-0.0155643616882611,0,0,0,0,Bacteria,Proteobacteria,Alphaproteobacteria,Caulobacterales,Caulobacteraceae,Asticcacaulis,0.109599603458721,0.12708830548926,0.174824191279887,0.220207496027666,0.166337991940324,0.224268452467608,0.0817282298672489,0.0873203765897704,0.0799355683076613,0.10728109634899,0.143242731319254,0.129260899976685,0.0344827586206897,0.240574731903485,0.125490513370282,0.189580115152366,0.252767406825179,0.17988317988318,0.100169272129842,0.0553889349754323,0.158060649114239,0.13358718898336,0.139238818902886,0.104090318004492,0.0767039835436528,0.138732077733926,0.232901613269711,0.243520164686067,0.193295632622471,0.160728760566642
P4_H11,,,,,,,,,Bacteria,Proteobacteria,Alphaproteobacteria,Rhizobiales,Alsobacteraceae,Alsobacter,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000544571045576408,0.000404547109510903,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
P4_H6,0.412364467935661,0.629501575972712,0.303195231529866,-1.79075900169469e-15,0,0,0,0,Bacteria,Actinobacteria,Actinomycetia,Corynebacteriales,Mycobacteriaceae,Mycobacterium,0,0,0,0,0,0,0,0,0.000201349038558341,0,0,0.000279785497785031,0,0,0,0.000280859429855357,0,0.000495000495000495,0,0,0.000355192469919638,0,0,0,0,0,0,0,0,0
P4_H7,0.500793809326473,Inf,-2.89749723175252e-15,-2.90147570557574e-15,0,1,0,0,Bacteria,Proteobacteria,Betaproteobacteria,Burkholderiales,Comamonadaceae,Ramlibacter,0,0,0,0,0,0,0,0.000165170951935253,0,0,0.000331470783218108,0,0,0.000628351206434316,0.000809094219021805,0.000608528764686608,0,0.000297000297000297,0,0,0,0,0,0,0,0,0,0,0,0
P5_A1,-0.78679291125389,0.238522309691761,-0.474634032899998,-1.31988165177363,0,0,0,-1,Bacteria,Proteobacteria,Betaproteobacteria,Burkholderiales,Comamonadaceae,Rhizobacter,0.00732499862312056,0.00696101829753381,0.0168776371308017,0.017945602392747,0.0153476806996485,0.0185616538069588,0.00672558892918765,0.00701976545724825,0.00473170240612101,0.010095198242494,0.00809735770432806,0.00913965959431103,0.0394088669950739,0.0154155495978552,0.0218050892026376,0.00650657679164911,0.0117246348333006,0.0109395109395109,0.00692024295529224,0.00794461106502457,0.00834702304311149,0.0128318814876637,0.0123308671599014,0.0083934271190448,0.00348115036196052,0.00564520157865814,0.00454442172233583,0.00917001965004211,0.00592764188866935,0.00374416180954954
P5_A10,-1.09132438185789,-1.5991500452534,-0.458450682341517,-1.09282854342343,0,-1,0,0,Bacteria,Proteobacteria,Gammaproteobacteria,Xanthomonadales,Xanthomonadaceae,Stenotrophomonas,0.00704962273503332,0.00709360912224874,0.0165963431786217,0.00859893447985793,0.0103746891880305,0.0169602562236133,0.0049297510475721,0.00578098331773386,0.00573844759891272,0.00711371482372633,0.0031726489250876,0.00363721147120541,0,0.00532004021447721,0.0049759294469841,0.00224687543884286,0.00537106176721032,0.00450450450450451,0.00552623718012546,0.0306936379299343,0.00688185410469298,0.0034426999113244,0.00693194694394455,0.0066792765102258,0.00735788599232565,0.00674426737273318,0.0037112777399076,0.00491251052680827,0.00344075764802071,0.00428455629752577
P5_A4,,,,,,,,,Bacteria,Bacteroidota,Sphingobacteriia,Sphingobacteriales,Sphingobacteriaceae,Mucilaginibacter,0.000275375888087239,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.87981174799094e-05,0,0,0,0,0,0,0,0,0
P5_A5,,,,,,,,,Bacteria,Proteobacteria,Alphaproteobacteria,Rhizobiales,Boseaceae,Bosea,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000414778890945058,0,0,0,0,0,0,0,0,0,0
P5_A6,,,,,,,,,Bacteria,Bacteroidota,Sphingobacteriia,Sphingobacteriales,Sphingobacteriaceae,Mucilaginibacter,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000118675580521381,0,0,0,0,0
P5_B10,0.775522210084954,2.11854299386814,0.724176208516949,1.21515104442647,0,1,0,0,Bacteria,Proteobacteria,Betaproteobacteria,Burkholderiales,Comamonadaceae,Pelomonas,0,0,0,0,0,0.00167418838258844,0.00116201274692771,0.000963497219622309,0.00140944326990839,0,0,0.00298437864304034,0,0.00527815013404826,0.00974958533921275,0.00243411505874643,0.00255452937708784,0.00188100188100188,0.00179229313950015,0,0,0.00219080903447916,0,0.00200969381723608,0.00174057518098026,0.00184842883548983,0,0.00215214746888743,0.00160114464808885,0.00127378700737252
P5_B3=P4_C1,,,,,,,,,Bacteria,Proteobacteria,Gammaproteobacteria,Pseudomonadales,Pseudomonadaceae,Pseudomonas,0.0730847606983533,0.0832007425086184,0.0116736990154712,0.0194410692588092,0.0118322901483323,0.00691512592808269,0.0607767879150674,0.0701150690965149,0.112621228900299,0.0983366460926875,0.0641632730372194,0.0740498950804383,0,0.0282339142091153,0.0385128848254379,0.151055563357206,0.118949367917731,0.0777645777645778,0.0544160111520462,0.064163103822347,0.0497713448474892,0.0442334776485316,0.0308604945677531,0.0344603381014304,0.0238933502116381,0.0731877903781786,0.0912671362569113,0.0289604192008983,0.0242556380731757,0.0573590149380476
P5_C1,-0.313112142955244,-0.728429468676305,-0.307029117698948,-0.671089063831312,0,0,0,0,Bacteria,Proteobacteria,Alphaproteobacteria,Rhizobiales,Phyllobacteriaceae,Mesorhizobium,0.00049567659855703,0.000928135773004508,0,0.00121506682867558,0.00205778959101432,0.000582326393943806,0.000528187612239868,0.000550569839784177,0.000402698077116682,0.000418453813160372,0.000615588597405057,0.000932618325950105,0,0.000712131367292225,0.000930458351875076,0.000795768384590179,0,0.000396000396000396,0.000398287364333367,0.000638121370684704,0.00110997646849887,0.000991080277502478,0.000666533359994668,0,0.000632936429447367,0.000549532897037518,0.000454442172233583,0.000842144661738561,0,0.000308796850272127
P5_C5,0.166666666666664,1.3190941444279,1.27334571778666,-2.56595333464307e-15,0,0,0,0,Bacteria,Actinobacteria,Actinomycetia,Micrococcales,Cellulomonadaceae,Cellulomonas,0,0,0,0,0,0,0,0,0,0,0,4.66309162975052e-05,0,0.000460790884718499,0.000283182976657632,0,0,0,0,0.000414778890945058,0,0.000260810599342757,0,0,0,0,0,0,0,0
P5_D10,-0.56987193922679,-0.338260653772752,0.0808130319387991,-1.6787789444907,0,0,0,0,Bacteria,Actinobacteria,Actinomycetia,Propionibacteriales,Nocardioidaceae,Aeromicrobium,0.000220300710469791,0.000861840360647043,0.000984528832630098,0.00121506682867558,0.00051444739775358,0.000291163196971903,0.000352125074826578,0.000495512855805759,0.000469814423302795,0.00015692017993514,0.000662941566436216,0.000373047330380042,0,0.00163371313672922,0.00161818843804361,0.00102981790946964,0,0.000495000495000495,0.000647216967041721,0.000382872822410823,0.000532788704879457,0.00130405299671379,0.000666533359994668,0.000413760491783899,0.000356026741564144,0.000599490433131838,0,0,0.000306602166655311,0
P5_D12,,,,,,,,,Bacteria,Proteobacteria,Alphaproteobacteria,Rhizobiales,Phyllobacteriaceae,Phyllobacterium,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000209450402144772,0,0,0,0,0,0,0,0,0,0,0.000118675580521381,0,0,0,0,0
P5_D2,,,,,,,,,Bacteria,Proteobacteria,Alphaproteobacteria,Rhizobiales,Methylobacteriaceae,Microvirga,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000302961448155722,0,0,0
P5_D4=P4_F1,,,,,,,,,Bacteria,Firmicutes,Bacilli,Bacillales,Paenibacillaceae,Paenibacillus,0.000440601420939583,0,0.000562587904360056,0.00149546686606225,0.00102889479550716,0.00167418838258844,0.000739462657135815,0.000220227935913671,0.000436256250209739,0.000732294173030652,0,0.000326416414082537,0,0.000460790884718499,0.000890003640923986,0.000468099049758929,0.0005240060260693,0.000544500544500545,0.00199143682166683,0.00079765171335588,0.000799183057319185,0,0,0,0.000474702322085526,9.99150721886397e-05,0.000681663258350375,0.000374286516328249,0.000272535259249165,0.000501794881692207
P5_E7,-0.491404224096589,-0.205490254657714,-0.725524773269465,-0.493471989740917,0,0,0,0,Bacteria,Proteobacteria,Betaproteobacteria,Burkholderiales,Comamonadaceae,Pelomonas,0.00192763121661067,0.0024529302572262,0.00562587904360056,0.00457986727731564,0.00351539055131613,0.0109914106856893,0.00341561322581781,0.00209216539117987,0.00231551394342092,0.0015692017993514,0.00378823752249266,0.0062019118675682,0,0.00833612600536193,0.00347910514179376,0.00486823011749286,0.00563306478024497,0.00396000396000396,0.00233993826545853,0.00216961266032799,0.00221995293699774,0.00229513327421626,0.00306605345597547,0.00289632344248729,0.00126587285889473,0.00584503172303542,0.00590774823903658,0.00163750350893609,0.00149894392587041,0.00563554251746632
