Feature,symrk_p_adj,ccamk_p_adj,nsp1_p_adj,nsp2_p_adj
Feature628,2.811781080099e-05,0.00974885973101772,0.000235377692607854,0.00377569929693006
Feature632,0.343243119575221,0.0417749650971818,0.0189325748755589,0.163461487527924
Feature635,1,0.922129401617525,0.0283717967422561,0.83399738117456
Feature637,0.00344489728328445,0.922129401617525,0.432010396533845,0.794068838583699
Feature639,0.996793525780713,0.159162501110132,0.585738400130826,0.138199537156759
Feature640,1,0.0558091957639739,0.0281515276196327,0.0289178728580998
Feature646,1,0.527321290861787,0.917491344919857,0.491456523850182
Feature647,0.67601236109674,0.333864230319533,0.959312224402996,0.780169736038493
Feature654,1,0.346338539812277,0.000481357353411713,0.598087881482969
Feature655,0.0814763090847459,0.186624876395024,0.506587093896923,0.0065971371363586
Feature656,1,1,8.96508305357314e-05,0.00510927210884838
Feature657,0.868211419501441,0.323859834731491,0.668706986983951,0.11314127645386
Feature658,1,1,1.27588595748887e-05,0.0204212251712159
Feature659,0.248124546376302,0.186624876395024,0.108802974733838,0.37257405928988
Feature660,0.514175349758183,0.0101008902568554,0.772897067833184,0.0146983267710201
Feature670,1,0.704167151759394,0.565478165404379,0.734341928723144
Feature672,0.00141105348317355,0.06134718289643,0.01073406181079,0.0410394291414861
Feature673,0.00156792555766128,0.110416324570676,6.08599280682987e-06,0.533625438994977
Feature674,0.813554305929716,0.346338539812277,0.000109995379053394,0.000220851536740497
Feature675,0.562029026202333,0.475650086450948,0.692721000779419,0.0529970138816024
Feature679,0.812520953863989,0.37417446398673,0.664652542940304,0.085689474742669
Feature680,0.853487694949739,0.33150492365231,0.950935706269545,0.0056663978981339
Feature681,0.00106695574077426,0.454150871467795,0.000508079360714984,0.0174184651066156
Feature686,0.517827807226497,0.672548080748728,0.744898335619973,0.0598344594106837
Feature688,1,1,0.00308057931871073,0.0500071822414402
Feature689,1,1,8.40979458947549e-06,0.0643921527756268
Feature690,0.55902142423924,0.922129401617525,0.0326550991779173,0.234685492694783
Feature691,0.491032329172926,0.449746635641968,0.000215894175647768,0.00560308507105054
Feature692,0.145088107579546,0.814429351601824,2.63289088945721e-06,0.364472134743863
Feature695,0.00395370245959265,0.33150492365231,0.274329132062154,0.753819300729562
Feature702,0.53207286564657,0.373627797377591,0.720588608468993,0.0120178792531878
Feature703,1,1,0.0321463236743714,0.0472944715190699
Feature707,0.87138805795342,0.756092837799639,0.334924618142241,0.231820812093957
Feature715,0.173064240590931,0.620531812331757,0.163520710453062,0.116838466255607
Feature717,0.517827807226497,0.615001022147198,0.462701641945036,0.16734623314855
Feature720,0.159502431919368,0.265685238218631,0.00177711945987882,0.0128724997906555
Feature725,0.891225574175267,0.114157300587281,0.010139461638975,0.00503119182612811
Feature729,1,0.0650376252178586,0.000625565918201846,0.0529970138816024
Feature732,0.491032329172926,0.449746635641968,0.000244085401579576,0.163461487527924
Feature736,0.0931440160124668,0.0142667198514391,0.00125353105277566,0.0252173702228311
Feature738,1,0.109442599949855,0.00813727924048645,0.011265957024981
Feature743,0.264324283722716,0.804711042479781,0.704328603268347,0.862279380482969
Feature745,0.891225574175267,0.9740716617131,0.0848449765915545,0.182917420227816
Feature746,0.287527878388287,0.243597096616251,0.0359397839131373,0.202236771615159
Feature747,0.278767878266576,0.14208332612402,0.0239827557495023,0.0706540859564229
Feature748,0.0104397341194608,0.0733546308292275,8.47244937759656e-05,0.0443063486631846
Feature749,0.491032329172926,0.449746635641968,0.000575343069828741,0.143136445296592
Feature750,0.506310406591165,0.462988368162129,0.000447754336736819,0.137242991021683
Feature758,1,1,0.0970475290796416,0.00134209379108429
Feature760,0.403614177854988,0.160487972451839,0.161257779032316,0.14228625322561
Feature765,0.55070289848631,0.179958887638364,0.00315137932552227,0.182550856281353
Feature774,0.209124161049523,0.132009746940856,0.184863150687345,0.188661928554828
Feature780,0.0450950168536887,0.0528843422384316,0.996592318017918,0.11314127645386
Feature781,0.264324283722716,0.752782351891403,0.928936881627757,0.354991987655775
Feature785,0.00825343274973733,0.719335896258734,0.0358712681619657,0.00241809681195583
Feature793,0.491032329172926,0.819228548407198,0.542426008094258,0.336480902676565
Feature794,0.00173924883948151,1,0.000277680785921368,0.098945325196747
Feature796,0.881390888627011,0.0220013070726628,0.00122325401381223,0.0400069289502678
Feature805,0.230579011423928,0.355021869312016,0.0108449274328534,0.975813600925945
Feature806,0.831553530374441,0.585893743793432,0.534282744052324,0.0872954056264162
Feature808,0.00197165878351359,0.2741822942183,7.45194771421417e-06,0.0227961846880304
Feature809,0.0263084582788528,0.0272334050400122,0.00100895120095586,0.095833733325444
Feature810,0.985069630603979,0.327937045946745,0.224006672332372,0.717486935573672
Feature811,0.454404339508058,0.835283030444654,0.772897067833184,0.397405388324218
Feature814,0.550201033907744,1,0.949265548388145,0.199856099444656
Feature816,0.989098609324065,0.829825754256547,0.0313275279461757,0.0410394291414861
Feature817,0.41574825874821,0.0175960145406375,0.0061787911204381,0.0418536604904935
Feature818,0.481781653910775,0.576490219738945,0.653868617215192,0.231820812093957
Feature826,0.491032329172926,0.172152985383376,0.81927115813703,0.031633895959749
Feature832,0.447022025174761,0.359598664360765,0.309446242671463,0.2657235191289
