Feature,Lfc_symrk,Lfc_ccamk,Lfc_nsp1,Lfc_nsp2
Feature1534,0.734372929415819,-1.79800020399074,-1.93300729857186,-1.84516729583671
Feature1535,-0.15922259615068,0.220090154185484,0.169380606976278,0.237660894016035
Feature1541,-1.5649195849072,-3.99128686118734,-1.43133274196527,-3.19308492745615
Feature1544,-0.425579353023855,-0.832607555823303,-0.817009903878632,-0.577427985566447
Feature1545,0.0373097770673136,-0.214344121595847,0.129591775729808,0.206288380502627
Feature1546,0.0819294286538886,0.53635047326202,0.368181408693318,0.502292834733281
Feature1548,-0.877205819400484,-3.33823978548772,-1.4387714980571,-1.56510375226679
Feature1554,-0.166451329522238,-0.554180569605494,0.143655654076978,0.224165668174743
Feature1556,-0.239437739464349,-0.305289528084316,0.359568583504749,0.328961426425183
Feature1557,-0.0828210921042045,-0.501487694856447,-0.107453042325924,0.0270410893776505
Feature1571,0.828102098004261,-5.63871278981343,-5.20833192096807,-6.86726457191125
Feature1575,-1.0890099044185,-0.250597653013371,-0.762809171605889,-0.130245676741671
Feature1577,-0.616636351871819,-0.0951372623405322,0.0504965595218661,0.375185043837539
Feature1580,0.376929305497982,0.125318540905048,0.123265507994862,-0.235657638407263
Feature1587,-0.125853463274137,-0.339719302394483,0.0201401359341746,-0.225512019817538
Feature1593,-0.427050243424124,-0.124044712792257,0.0119951146623568,-0.209286710250674
Feature1594,-1.24467633807005,-0.748579014615126,-0.15816108309396,-0.365793724889423
Feature1596,-0.133725443235298,-0.895428720297769,-0.301435927044186,-0.0506217400251328
Feature1611,-0.331455689814911,-0.371341350446576,-0.530703636027528,0.190969686739804
Feature1612,-1.15233348509787,0.0989610895295432,1.23487924997338,-0.149300910162618
Feature1613,-2.33260422791937,0.0567986960912393,1.31698324861488,-0.1160442749679
Feature1614,-0.575705170585402,-2.04109134632129,-1.74475020480971,-1.70665611444367
Feature1615,0.257502281808777,-0.164894984026098,-0.0465700100148959,0.772158633594176
Feature1616,0.0656842459501323,-0.408584864364082,-0.716284053921969,0.692446752764241
Feature1617,0.415402301816828,-0.35080629751901,-0.279923989629133,-2.08489356029151
Feature1618,2.14265354179332,2.65993877367654,3.1924394556499,3.14497516402831
Feature1619,0.081134776640936,-5.71814593203176,-7.17481904418271,-18.2324440738673
Feature1620,0.628786912047257,0.720534765440051,1.11686142919721,1.36362645408096
Feature1626,-0.251930617787521,-0.589454271087318,-0.908091555555739,-0.603534787933318
Feature1634,-0.431808105382119,-3.01564697489581,0.884284523175524,0.765744924035284
Feature1640,-1.63746440780483,2.56215018270795,2.58920982972768,3.16747159004138
Feature1641,-1.01147546497736,-1.07949268302629,1.66668022844423,-0.707249009646374
Feature1649,2.04756876063445,2.25136812229661,3.1617724845686,3.33522132841778
Feature1659,-0.329241175590208,-3.02625800806161,-8.03077845898855,-3.51159022259496
Feature1662,0.849609008059555,-0.106947560523084,0.506658529968339,-0.118837583324655
Feature1664,0.673191382938601,-0.468043270008221,-1.92438624088445,-1.14578372807894
Feature1665,-0.213689814287451,1.31921839852734,1.42746967088528,1.42390100906332
Feature1670,0.0551306322840418,0.689373241274585,1.34641160855425,0.852479851038776
Feature1689,-43.6449642351612,8.94359298562584,7.99866036046946,7.4455218945445
