Feature,symrk_p_adj,ccamk_p_adj,nsp1_p_adj,nsp2_p_adj
Feature362,0.000426140793874971,0.745964862690359,0.35061652947702,0.119930153533531
Feature363,1,0.201276245882025,0.00174791254496789,0.0264710571644522
Feature364,1,1,0.00418979832561782,1
Feature365,0.174831717504636,0.233060111522981,0.314029554054996,1
Feature372,0.748829435106578,0.286507912640313,0.000487628990383667,0.00529412106836857
Feature374,1,0.198616119504074,0.0102502914279642,0.0936084478982388
Feature376,0.437506331171708,0.371668576857878,0.3092189055666,0.721724944751447
Feature377,0.233017650381634,0.981757087429868,0.052086313023029,0.345520482091106
Feature381,0.213304783442497,0.728924418045506,0.983236353813073,0.562675220813553
Feature390,1,0.310053391723078,0.850645869669146,0.224492608027
Feature392,0.0860232759074158,0.0939281174627398,0.000134492509518847,0.0953142143253903
Feature393,0.00267948587232037,0.202890643295399,9.44102158371354e-06,0.276976435780488
Feature394,0.00243054185181101,0.0831270786435855,0.0180827235687061,0.0408223286855176
Feature396,0.313424106771163,0.624151835932459,0.00450892495962485,0.0123605148442233
Feature397,0.0744722810311047,0.883382203603223,0.406125489261452,0.0456290190275211
Feature401,0.984976801878339,0.242050869411775,0.501233768282199,0.0409026041795995
Feature409,0.252090722396607,0.647943257989672,0.643557411180493,0.848644477786466
Feature410,0.550448020861895,0.447587139713859,0.762063217835996,0.208013808597631
Feature417,0.00108084035970733,0.249348785449718,0.000510388242853473,0.00533188848267711
Feature420,0.000511655154495964,0.547332106923282,0.000221768855799023,0.00271017797108485
Feature421,0.833344544859039,0.787399165125986,0.431701146032609,0.192101863165621
Feature425,0.209168758782987,0.747530704401448,0.000131445822270492,0.0504386347004577
Feature429,0.845131350891488,0.445912567893692,0.856024856902203,0.360202028779536
Feature443,4.3504206259648e-07,0.00149351717782644,1.62228473366e-07,0.0276678509286794
Feature444,1,0.613017353868937,0.393952997496591,0.123535279935615
Feature446,0.244382316287967,0.713597530516411,0.960238907826639,0.501790109948678
Feature449,0.999850660979988,1,0.369655008776198,0.455432072517363
Feature450,0.610139270707966,0.413653155060293,0.0450402873822959,0.18776560236746
Feature451,0.813766246475844,0.162031198895211,0.0201146705149628,0.393324388244086
Feature455,0.314210908451765,0.0264809221859546,4.40501313374745e-05,1.8580850226139e-05
Feature459,0.0914933764363325,0.000197251655234876,1.28897412021711e-07,6.95438892176862e-06
Feature460,0.108717428763918,0.00447287338952369,1.74624998057608e-07,1.37037056639292e-05
Feature461,1,0.431841542654676,0.533706249154629,0.160491786530673
Feature464,0.692853526404702,0.526226358965934,0.644941607405627,0.0783526788609284
Feature465,0.118195045577504,0.280722367789097,0.158397801629405,0.0138726506448817
Feature467,0.19079887325278,0.21520694264102,0.0539204309305571,0.503825239805995
Feature468,0.863645859791555,0.938460144506271,0.0801086227731772,0.0405543792896607
Feature471,0.0551442005820192,0.445912567893692,0.0014713665226064,0.0201025754488823
Feature477,0.251849225222034,0.883382203603223,1,0.505414213015575
Feature479,0.546336091759567,1,0.897420797593805,0.38146844013096
Feature482,1,0.826469240633286,0.0375173279886811,0.162021025835893
