ASVid,Soil,Compartment,Genotype,LogFC,DA_by_sig,DA_by_struc_zero,Kingdom,Phylum,Class,Order,Family,Genus,Species,Confidence
1281fac5db082b4153386a84b0973785,PK,Rhizosphere,ccamk,0.842019021616805,FALSE,TRUE,Bacteria,Verrucomicrobiota,Verrucomicrobiae,Pedosphaerales,Pedosphaeraceae,Pedosphaeraceae,Unknown,0.999966938735304
1281fac5db082b4153386a84b0973785,PK,Rhizosphere,nsp2,1.48880443769132,FALSE,TRUE,Bacteria,Verrucomicrobiota,Verrucomicrobiae,Pedosphaerales,Pedosphaeraceae,Pedosphaeraceae,Unknown,0.999966938735304
139a898757d6d1108b58044e646ad0ba,UF,Rhizosphere,symrk,-1.20964646051103,FALSE,TRUE,Bacteria,Proteobacteria,Gammaproteobacteria,Burkholderiales,Comamonadaceae,Unknown,Unknown,0.999999973864218
139a898757d6d1108b58044e646ad0ba,UF,Rhizosphere,ccamk,-1.20964646051103,FALSE,TRUE,Bacteria,Proteobacteria,Gammaproteobacteria,Burkholderiales,Comamonadaceae,Unknown,Unknown,0.999999973864218
13ae4faa49d158c23028f22aa6929079,PK,Rhizosphere,nsp1,1.34451990803436,FALSE,TRUE,Bacteria,Acidobacteriota,Acidobacteriae,Acidobacteriales,uncultured,uncultured,uncultured_Acidobacteriaceae,0.940706678688311
13ae4faa49d158c23028f22aa6929079,PK,Rhizosphere,nsp2,0.588779017779507,FALSE,TRUE,Bacteria,Acidobacteriota,Acidobacteriae,Acidobacteriales,uncultured,uncultured,uncultured_Acidobacteriaceae,0.940706678688311
148dc0afb489948d2e007fcfaaa82b7a,UF,Rhizosphere,nsp1,-1.11480469896103,FALSE,TRUE,Bacteria,Verrucomicrobiota,Verrucomicrobiae,Pedosphaerales,Pedosphaeraceae,Pedosphaeraceae,uncultured_bacterium,0.840685112258348
15ae69afccdfbb4270ea809183eeb49a,NPK,Rhizosphere,ccamk,-0.716333433863004,FALSE,TRUE,Bacteria,Proteobacteria,Gammaproteobacteria,Burkholderiales,Oxalobacteraceae,Noviherbaspirillum,Unknown,0.785903361162334
15ae69afccdfbb4270ea809183eeb49a,NPK,Rhizosphere,nsp1,-0.716333433863005,FALSE,TRUE,Bacteria,Proteobacteria,Gammaproteobacteria,Burkholderiales,Oxalobacteraceae,Noviherbaspirillum,Unknown,0.785903361162334
15ae69afccdfbb4270ea809183eeb49a,NPK,Rhizosphere,nsp2,-0.716333433863004,FALSE,TRUE,Bacteria,Proteobacteria,Gammaproteobacteria,Burkholderiales,Oxalobacteraceae,Noviherbaspirillum,Unknown,0.785903361162334
15d14ed019ad95eeb839dde3d5ddb1c3,NPK,Root,ccamk,1.18321004238212,FALSE,TRUE,Bacteria,Chloroflexi,Chloroflexia,Chloroflexales,Roseiflexaceae,uncultured,uncultured_bacterium,0.916942901166681
15d14ed019ad95eeb839dde3d5ddb1c3,NPK,Root,nsp1,0.777730564718702,FALSE,TRUE,Bacteria,Chloroflexi,Chloroflexia,Chloroflexales,Roseiflexaceae,uncultured,uncultured_bacterium,0.916942901166681
15d14ed019ad95eeb839dde3d5ddb1c3,PK,Root,nsp1,1.39788279486863,FALSE,TRUE,Bacteria,Chloroflexi,Chloroflexia,Chloroflexales,Roseiflexaceae,uncultured,uncultured_bacterium,0.916942901166681
175f934cde82760a4d330d192b8883ec,NPK,Rhizosphere,ccamk,-1.24833193625195,FALSE,TRUE,Bacteria,Acidobacteriota,Acidobacteriae,Acidobacteriales,Acidobacteriaceae_(Subgroup_1),Edaphobacter,uncultured_bacterium,0.737438539241041
175f934cde82760a4d330d192b8883ec,NPK,Rhizosphere,nsp1,-1.24833193625195,FALSE,TRUE,Bacteria,Acidobacteriota,Acidobacteriae,Acidobacteriales,Acidobacteriaceae_(Subgroup_1),Edaphobacter,uncultured_bacterium,0.737438539241041
17819753ead77b1c7b7d113830c3f81c,NPK,Rhizosphere,nsp2,1.69332391919103,FALSE,TRUE,Bacteria,Actinobacteriota,Actinobacteria,Streptomycetales,Streptomycetaceae,Streptomyces,Unknown,0.999999999811413
17f42cd48ae09bfc14e0d9099413e3e2,UF,Rhizosphere,symrk,0.854599964509104,FALSE,TRUE,Bacteria,Chloroflexi,Chloroflexia,Chloroflexales,Roseiflexaceae,uncultured,Unknown,0.999993786632753
18f73a8f78892ddfcb541f52197271b8,UF,Rhizosphere,ccamk,-2.13221885206559,FALSE,TRUE,Bacteria,Bacteroidota,Bacteroidia,Sphingobacteriales,Sphingobacteriaceae,Sphingobacterium,Unknown,0.999739485356625
1931f4cecbec3a0027b3cf5e42f57adb,NPK,Rhizosphere,symrk,-0.909119586368091,FALSE,TRUE,Bacteria,Proteobacteria,Alphaproteobacteria,Rhizobiales,Beijerinckiaceae,Microvirga,Unknown,0.999729667015677
1931f4cecbec3a0027b3cf5e42f57adb,NPK,Rhizosphere,nsp1,-0.909119586368091,FALSE,TRUE,Bacteria,Proteobacteria,Alphaproteobacteria,Rhizobiales,Beijerinckiaceae,Microvirga,Unknown,0.999729667015677
1936ecc1dad455c6a3080b1da52ba478,NPK,Rhizosphere,nsp1,1.31940940792173,FALSE,TRUE,Bacteria,Actinobacteriota,Actinobacteria,Micrococcales,Intrasporangiaceae,Unknown,Unknown,0.999727421040875
19a152ab44dbb115cbcd451cfcb4759f,NPK,Rhizosphere,nsp1,-2.13427653574766,TRUE,FALSE,Bacteria,Actinobacteriota,Actinobacteria,Streptomycetales,Streptomycetaceae,Streptomyces,Unknown,0.99935668217593
19a152ab44dbb115cbcd451cfcb4759f,NPK,Root,symrk,1.99224483179702,TRUE,FALSE,Bacteria,Actinobacteriota,Actinobacteria,Streptomycetales,Streptomycetaceae,Streptomyces,Unknown,0.99935668217593
19a152ab44dbb115cbcd451cfcb4759f,NPK,Root,ccamk,1.70449692089192,TRUE,FALSE,Bacteria,Actinobacteriota,Actinobacteria,Streptomycetales,Streptomycetaceae,Streptomyces,Unknown,0.99935668217593
19a152ab44dbb115cbcd451cfcb4759f,NPK,Root,nsp2,1.91327310077703,TRUE,FALSE,Bacteria,Actinobacteriota,Actinobacteria,Streptomycetales,Streptomycetaceae,Streptomyces,Unknown,0.99935668217593
19a152ab44dbb115cbcd451cfcb4759f,PK,Root,symrk,1.42852738585945,TRUE,FALSE,Bacteria,Actinobacteriota,Actinobacteria,Streptomycetales,Streptomycetaceae,Streptomyces,Unknown,0.99935668217593
19a152ab44dbb115cbcd451cfcb4759f,PK,Root,nsp1,1.70330452955894,TRUE,FALSE,Bacteria,Actinobacteriota,Actinobacteria,Streptomycetales,Streptomycetaceae,Streptomyces,Unknown,0.99935668217593
19a152ab44dbb115cbcd451cfcb4759f,UF,Root,ccamk,1.98682099407084,TRUE,FALSE,Bacteria,Actinobacteriota,Actinobacteria,Streptomycetales,Streptomycetaceae,Streptomyces,Unknown,0.99935668217593
19a152ab44dbb115cbcd451cfcb4759f,UF,Root,nsp2,2.48253023553711,TRUE,FALSE,Bacteria,Actinobacteriota,Actinobacteria,Streptomycetales,Streptomycetaceae,Streptomyces,Unknown,0.99935668217593
1a767ac1092d259ec6cac55cf7615396,PK,Rhizosphere,ccamk,1.44124910860542,FALSE,TRUE,Bacteria,Actinobacteriota,Thermoleophilia,Gaiellales,uncultured,uncultured,Unknown,0.974218855611273
1b274f8310e0be5122223155e9d2b2d7,NPK,Rhizosphere,ccamk,0.900318747549969,FALSE,TRUE,Bacteria,Verrucomicrobiota,Verrucomicrobiae,Pedosphaerales,Pedosphaeraceae,Pedosphaeraceae,metagenome,0.729436234138999
1bb10a47bd23d8a5616030aca8a48c2a,UF,Root,nsp1,-0.97328805746543,FALSE,TRUE,Bacteria,Proteobacteria,Alphaproteobacteria,Sphingomonadales,Sphingomonadaceae,Novosphingobium,Unknown,0.999651649516126
1bb95444c32252a4f068d74e4f38f303,UF,Rhizosphere,nsp2,-0.997386600122187,FALSE,TRUE,Bacteria,Firmicutes,Bacilli,Paenibacillales,Paenibacillaceae,Paenibacillus,Paenibacillus_pectinilyticus,0.996743971556582
1be726c15aadb7e5cee64547592ecb4a,PK,Rhizosphere,nsp1,1.14420166762153,FALSE,TRUE,Bacteria,Verrucomicrobiota,Verrucomicrobiae,Pedosphaerales,Pedosphaeraceae,Pedosphaeraceae,uncultured_bacterium,0.816829512525476
1c07c8c130277906756df711149291aa,UF,Rhizosphere,ccamk,1.24418688577811,FALSE,TRUE,Bacteria,Actinobacteriota,Actinobacteria,Micrococcales,Micrococcaceae,Neomicrococcus,Arthrobacter,0.821828981784481
1e585ce49614450c4da69e8f346624ca,UF,Rhizosphere,nsp2,1.37702419524039,FALSE,TRUE,Bacteria,Planctomycetota,Phycisphaerae,Phycisphaerales,Phycisphaeraceae,SM1A02,Unknown,0.99999968283083
1e68608f238aef49ba7250e2ebb919e3,NPK,Rhizosphere,ccamk,-0.978783308122876,FALSE,TRUE,Bacteria,Bdellovibrionota,Oligoflexia,Silvanigrellales,Silvanigrellaceae,Silvanigrella,Unknown,0.999997777662275
1e68608f238aef49ba7250e2ebb919e3,UF,Root,nsp2,3.13589207321195,FALSE,TRUE,Bacteria,Bdellovibrionota,Oligoflexia,Silvanigrellales,Silvanigrellaceae,Silvanigrella,Unknown,0.999997777662275
1f5140ee8a25ff0e9de8ccd3b4c8dcbf,NPK,Root,symrk,-1.11712517040409,FALSE,TRUE,Bacteria,Proteobacteria,Gammaproteobacteria,Burkholderiales,Oxalobacteraceae,Massilia,Unknown,0.874233029874529
1f5140ee8a25ff0e9de8ccd3b4c8dcbf,NPK,Root,nsp1,-1.11712517040409,FALSE,TRUE,Bacteria,Proteobacteria,Gammaproteobacteria,Burkholderiales,Oxalobacteraceae,Massilia,Unknown,0.874233029874529
1f5140ee8a25ff0e9de8ccd3b4c8dcbf,NPK,Root,nsp2,-1.11712517040409,FALSE,TRUE,Bacteria,Proteobacteria,Gammaproteobacteria,Burkholderiales,Oxalobacteraceae,Massilia,Unknown,0.874233029874529
1f5140ee8a25ff0e9de8ccd3b4c8dcbf,PK,Root,ccamk,1.70498493674755,TRUE,TRUE,Bacteria,Proteobacteria,Gammaproteobacteria,Burkholderiales,Oxalobacteraceae,Massilia,Unknown,0.874233029874529
1fbf8be0c6a006f1f87cb7aadf274764,PK,Rhizosphere,nsp1,0.806544954955219,FALSE,TRUE,Bacteria,Proteobacteria,Gammaproteobacteria,Burkholderiales,Comamonadaceae,Unknown,Unknown,0.999984456074961
21066d1fb9cdc889c48193c8697f7fef,PK,Rhizosphere,nsp1,-0.867528182579493,FALSE,TRUE,Bacteria,Acidobacteriota,Acidobacteriae,Solibacterales,Solibacteraceae,Candidatus_Solibacter,Unknown,0.999158346296388
21b6df6625d7a08c3a82f7d3d8e0539e,NPK,Rhizosphere,nsp1,-1.60946218871145,FALSE,TRUE,Bacteria,Firmicutes,Bacilli,Paenibacillales,Paenibacillaceae,Paenibacillus,Paenibacillus_ferrarius,0.806136343816588
21b6df6625d7a08c3a82f7d3d8e0539e,NPK,Rhizosphere,nsp2,-1.60946218871145,FALSE,TRUE,Bacteria,Firmicutes,Bacilli,Paenibacillales,Paenibacillaceae,Paenibacillus,Paenibacillus_ferrarius,0.806136343816588
224fc4bddca5dc70caa1268d442f2715,UF,Rhizosphere,nsp1,-1.5546623130609,FALSE,TRUE,Bacteria,Chloroflexi,Chloroflexia,Chloroflexales,Roseiflexaceae,uncultured,uncultured_bacterium,0.915520572069987
2255207acffeebf62ac2a95eb9c474c6,NPK,Rhizosphere,ccamk,1.4121775413001,FALSE,TRUE,Bacteria,Verrucomicrobiota,Verrucomicrobiae,Pedosphaerales,Pedosphaeraceae,Ellin517,uncultured_bacterium,0.928237306149595
22d8371ed3fcd7b025496ef312dd2a03,PK,Rhizosphere,nsp2,0.72626097616727,FALSE,TRUE,Bacteria,Proteobacteria,Alphaproteobacteria,Rhizobiales,uncultured,uncultured,uncultured_Alphaproteobacteria,0.78690067139402
23804d149591448209b376416a556234,PK,Rhizosphere,ccamk,0.883189569262381,FALSE,TRUE,Bacteria,Bacteroidota,Bacteroidia,Cytophagales,Hymenobacteraceae,Adhaeribacter,Unknown,0.999997612753734
24026d53300b512c93cc378f7d8f4309,NPK,Rhizosphere,symrk,0.725704056625493,FALSE,TRUE,Bacteria,Acidobacteriota,Acidobacteriae,Bryobacterales,Bryobacteraceae,Bryobacter,uncultured_Acidobacteria,0.707014997564393
24026d53300b512c93cc378f7d8f4309,NPK,Rhizosphere,ccamk,1.08049664714427,FALSE,TRUE,Bacteria,Acidobacteriota,Acidobacteriae,Bryobacterales,Bryobacteraceae,Bryobacter,uncultured_Acidobacteria,0.707014997564393
24026d53300b512c93cc378f7d8f4309,NPK,Rhizosphere,nsp1,1.09413995953387,FALSE,TRUE,Bacteria,Acidobacteriota,Acidobacteriae,Bryobacterales,Bryobacteraceae,Bryobacter,uncultured_Acidobacteria,0.707014997564393
24026d53300b512c93cc378f7d8f4309,NPK,Rhizosphere,nsp2,1.21614446750755,FALSE,TRUE,Bacteria,Acidobacteriota,Acidobacteriae,Bryobacterales,Bryobacteraceae,Bryobacter,uncultured_Acidobacteria,0.707014997564393
248f686bdd6646098cfcc7991e2949a7,UF,Rhizosphere,symrk,1.85363768471293,FALSE,TRUE,Bacteria,Proteobacteria,Gammaproteobacteria,Burkholderiales,Comamonadaceae,Unknown,Unknown,0.99999998789778
25b5da17998f7d9052917f19947dc2da,PK,Rhizosphere,symrk,1.15040593052505,TRUE,TRUE,Bacteria,Firmicutes,Clostridia,Clostridiales,Clostridiaceae,Clostridium_sensu_stricto_9,uncultured_bacterium,0.907282171822834
261538d77ecaa9c3e872390bfbc15ae1,PK,Rhizosphere,nsp2,1.00395787421169,FALSE,TRUE,Bacteria,Actinobacteriota,Thermoleophilia,Gaiellales,uncultured,uncultured,Unknown,0.901902847850555
2649012808a7a7ff83fa9ac66bbe2949,NPK,Rhizosphere,nsp1,-2.26859332856841,TRUE,FALSE,Bacteria,Actinobacteriota,Actinobacteria,Catenulisporales,Actinospicaceae,Actinospica,Unknown,0.999999892564271
2705efae1528840a5bc5cc4222143708,UF,Root,ccamk,-0.999867226161526,FALSE,TRUE,Bacteria,Proteobacteria,Gammaproteobacteria,Burkholderiales,Oxalobacteraceae,Massilia,Unknown,0.996062385156551
2705efae1528840a5bc5cc4222143708,UF,Root,nsp2,-0.999867226161525,FALSE,TRUE,Bacteria,Proteobacteria,Gammaproteobacteria,Burkholderiales,Oxalobacteraceae,Massilia,Unknown,0.996062385156551
270c8a33aa3002a5f69e719537d6944d,PK,Root,nsp2,1.47414948336799,FALSE,TRUE,Bacteria,Bdellovibrionota,Oligoflexia,0319-6G20,0319-6G20,0319-6G20,Geobacter_sp.,0.749636977853049
273c7d22c83588e729325876da3f752b,PK,Root,ccamk,0.857855960255548,TRUE,FALSE,Bacteria,Proteobacteria,Gammaproteobacteria,Pseudomonadales,Moraxellaceae,uncultured,metagenome,0.996157019686241
277fff1a8239bde67c06ef220aca260a,NPK,Rhizosphere,ccamk,-1.2864920073168,FALSE,TRUE,Bacteria,Proteobacteria,Gammaproteobacteria,Burkholderiales,Oxalobacteraceae,Massilia,Unknown,0.995253532929022
27bae41a149c2933e0a1c32f4bcc8582,NPK,Root,ccamk,0.745185731655165,FALSE,TRUE,Bacteria,Proteobacteria,Alphaproteobacteria,Rhizobiales,Devosiaceae,Devosia,Unknown,0.99497759717525
27bae41a149c2933e0a1c32f4bcc8582,PK,Rhizosphere,ccamk,0.738054247725382,FALSE,TRUE,Bacteria,Proteobacteria,Alphaproteobacteria,Rhizobiales,Devosiaceae,Devosia,Unknown,0.99497759717525
288dbc6c6b5cc3dae4b3588edf2b078a,UF,Root,nsp1,2.10481744401812,FALSE,TRUE,Bacteria,Proteobacteria,Gammaproteobacteria,Burkholderiales,Comamonadaceae,Aquabacterium,Unknown,0.969450521518605
28ea5cfc326c9643f3d5042ea82a64c2,UF,Rhizosphere,symrk,-1.33641880819306,FALSE,TRUE,Bacteria,Chloroflexi,Dehalococcoidia,S085,S085,S085,uncultured_bacterium,0.999893982106997
28ea5cfc326c9643f3d5042ea82a64c2,UF,Rhizosphere,ccamk,-1.33641880819306,FALSE,TRUE,Bacteria,Chloroflexi,Dehalococcoidia,S085,S085,S085,uncultured_bacterium,0.999893982106997
291a58ac54b2011dacb098ccf128aea9,NPK,Root,symrk,-5.98074920316838,TRUE,FALSE,Bacteria,Proteobacteria,Alphaproteobacteria,Rhizobiales,Rhizobiaceae,Mesorhizobium,Unknown,0.849084691546235
291a58ac54b2011dacb098ccf128aea9,NPK,Root,ccamk,-6.33416996308907,TRUE,TRUE,Bacteria,Proteobacteria,Alphaproteobacteria,Rhizobiales,Rhizobiaceae,Mesorhizobium,Unknown,0.849084691546235
291a58ac54b2011dacb098ccf128aea9,NPK,Root,nsp1,-6.33416996308907,TRUE,TRUE,Bacteria,Proteobacteria,Alphaproteobacteria,Rhizobiales,Rhizobiaceae,Mesorhizobium,Unknown,0.849084691546235
291a58ac54b2011dacb098ccf128aea9,NPK,Root,nsp2,-6.07917349589877,TRUE,FALSE,Bacteria,Proteobacteria,Alphaproteobacteria,Rhizobiales,Rhizobiaceae,Mesorhizobium,Unknown,0.849084691546235
291a58ac54b2011dacb098ccf128aea9,PK,Root,symrk,-2.00165986690158,TRUE,TRUE,Bacteria,Proteobacteria,Alphaproteobacteria,Rhizobiales,Rhizobiaceae,Mesorhizobium,Unknown,0.849084691546235
291a58ac54b2011dacb098ccf128aea9,PK,Root,ccamk,-2.00165986690158,TRUE,TRUE,Bacteria,Proteobacteria,Alphaproteobacteria,Rhizobiales,Rhizobiaceae,Mesorhizobium,Unknown,0.849084691546235
291a58ac54b2011dacb098ccf128aea9,PK,Root,nsp1,-2.00165986690158,TRUE,TRUE,Bacteria,Proteobacteria,Alphaproteobacteria,Rhizobiales,Rhizobiaceae,Mesorhizobium,Unknown,0.849084691546235
291a58ac54b2011dacb098ccf128aea9,PK,Root,nsp2,-2.00165986690158,TRUE,TRUE,Bacteria,Proteobacteria,Alphaproteobacteria,Rhizobiales,Rhizobiaceae,Mesorhizobium,Unknown,0.849084691546235
292581005d72cb9d8f712b3d4278060a,PK,Rhizosphere,nsp1,1.53809741335482,FALSE,TRUE,Bacteria,Myxococcota,Myxococcia,Myxococcales,Vulgatibacteraceae,Vulgatibacter,uncultured_bacterium,0.976705025020692
295e4fa2f4c3b0176c0cca3abdd1d879,NPK,Rhizosphere,symrk,1.31889268604589,FALSE,TRUE,Bacteria,Proteobacteria,Gammaproteobacteria,Burkholderiales,Comamonadaceae,Unknown,Unknown,0.999999766929886
29b2bba4b5fda6bc1547b2d0a89f33c5,NPK,Root,ccamk,1.54858099684004,FALSE,TRUE,Bacteria,Myxococcota,Polyangia,Polyangiales,BIrii41,BIrii41,uncultured_bacterium,0.858889726065259
29e6adaabbdc8f1d5ac19924d0a47443,PK,Rhizosphere,nsp1,1.88755151278413,TRUE,FALSE,Bacteria,Gemmatimonadota,Gemmatimonadetes,Gemmatimonadales,Gemmatimonadaceae,uncultured,Unknown,0.995963839550839
2a89d0cad6bf6c5b4e5932a9bc453685,PK,Rhizosphere,nsp2,0.901741465188675,FALSE,TRUE,Bacteria,Actinobacteriota,Acidimicrobiia,Microtrichales,uncultured,uncultured,Unknown,0.750637048702896
2b02032822c9a37adb846d3c299744e0,PK,Rhizosphere,nsp1,2.19546265933702,FALSE,TRUE,Bacteria,Chloroflexi,Chloroflexia,Chloroflexales,Roseiflexaceae,uncultured,uncultured_Chloroflexaceae,0.866043780697152
2be126bfbd268f47c0a06a2108dda716,NPK,Rhizosphere,nsp1,2.07599364359567,TRUE,FALSE,Bacteria,Proteobacteria,Gammaproteobacteria,Burkholderiales,Oxalobacteraceae,Unknown,Unknown,0.999948825930076
2be126bfbd268f47c0a06a2108dda716,NPK,Root,nsp1,1.94794032302923,TRUE,FALSE,Bacteria,Proteobacteria,Gammaproteobacteria,Burkholderiales,Oxalobacteraceae,Unknown,Unknown,0.999948825930076
2be126bfbd268f47c0a06a2108dda716,NPK,Root,nsp2,1.91886055225647,TRUE,FALSE,Bacteria,Proteobacteria,Gammaproteobacteria,Burkholderiales,Oxalobacteraceae,Unknown,Unknown,0.999948825930076
2c2e34f513edeacd73d6e7006da4a2c9,PK,Rhizosphere,nsp1,1.43279220558923,FALSE,TRUE,Bacteria,Chloroflexi,JG30-KF-CM66,JG30-KF-CM66,JG30-KF-CM66,JG30-KF-CM66,uncultured_bacterium,0.971649820745728
2c2e34f513edeacd73d6e7006da4a2c9,PK,Rhizosphere,nsp2,1.28302439913183,FALSE,TRUE,Bacteria,Chloroflexi,JG30-KF-CM66,JG30-KF-CM66,JG30-KF-CM66,JG30-KF-CM66,uncultured_bacterium,0.971649820745728
2c36039a7150fac52a30a2f45388f185,PK,Root,ccamk,0.822752358903671,FALSE,TRUE,Bacteria,Proteobacteria,Gammaproteobacteria,Gammaproteobacteria_Incertae_Sedis,Unknown_Family,Acidibacter,Unknown,0.999916638387098
2c36039a7150fac52a30a2f45388f185,PK,Root,nsp1,1.21741120017996,FALSE,TRUE,Bacteria,Proteobacteria,Gammaproteobacteria,Gammaproteobacteria_Incertae_Sedis,Unknown_Family,Acidibacter,Unknown,0.999916638387098
2c36039a7150fac52a30a2f45388f185,PK,Root,nsp2,0.856968431766916,FALSE,TRUE,Bacteria,Proteobacteria,Gammaproteobacteria,Gammaproteobacteria_Incertae_Sedis,Unknown_Family,Acidibacter,Unknown,0.999916638387098
2c36039a7150fac52a30a2f45388f185,UF,Root,ccamk,-1.32936037062055,FALSE,TRUE,Bacteria,Proteobacteria,Gammaproteobacteria,Gammaproteobacteria_Incertae_Sedis,Unknown_Family,Acidibacter,Unknown,0.999916638387098
2c377e48c21d5b76054a1cb99cae2cce,NPK,Root,nsp2,-1.72378383557134,FALSE,TRUE,Bacteria,Proteobacteria,Alphaproteobacteria,Rhizobiales,Beijerinckiaceae,Microvirga,Unknown,0.999964600902251
2c41efc29fc6faa2d31c65f1ee8c0c00,UF,Root,nsp2,-0.732654362045787,FALSE,TRUE,Bacteria,Proteobacteria,Gammaproteobacteria,Burkholderiales,Oxalobacteraceae,Massilia,Unknown,0.833376101978322
2ca08da8b08f8a670ac16867f194164e,NPK,Rhizosphere,ccamk,1.38101850341946,FALSE,TRUE,Bacteria,Verrucomicrobiota,Verrucomicrobiae,Pedosphaerales,Pedosphaeraceae,Pedosphaeraceae,uncultured_bacterium,0.901718308808957
2ca08da8b08f8a670ac16867f194164e,PK,Rhizosphere,nsp2,1.16363390375666,FALSE,TRUE,Bacteria,Verrucomicrobiota,Verrucomicrobiae,Pedosphaerales,Pedosphaeraceae,Pedosphaeraceae,uncultured_bacterium,0.901718308808957
2ca86b49d4790cb23564ae87d38ab377,UF,Root,ccamk,-1.40722184763139,FALSE,TRUE,Bacteria,Proteobacteria,Gammaproteobacteria,Burkholderiales,Comamonadaceae,Rhizobacter,Unknown,0.964064890012114
2ca86b49d4790cb23564ae87d38ab377,UF,Root,nsp2,-1.40722184763139,FALSE,TRUE,Bacteria,Proteobacteria,Gammaproteobacteria,Burkholderiales,Comamonadaceae,Rhizobacter,Unknown,0.964064890012114
2d8d316e22ed8e5551abd3801352e8a5,NPK,Root,ccamk,2.7623678616086,TRUE,TRUE,Bacteria,Actinobacteriota,Actinobacteria,Catenulisporales,Actinospicaceae,Actinospica,Persicaria_minor,0.781477301459095
2e25c6e282dfcc60028fb688c2c14335,NPK,Root,ccamk,1.90602317133694,FALSE,TRUE,Bacteria,Proteobacteria,Gammaproteobacteria,Gammaproteobacteria_Incertae_Sedis,Unknown_Family,Acidibacter,uncultured_proteobacterium,0.890922278275429
2e25c6e282dfcc60028fb688c2c14335,NPK,Root,nsp1,1.62974440715338,FALSE,TRUE,Bacteria,Proteobacteria,Gammaproteobacteria,Gammaproteobacteria_Incertae_Sedis,Unknown_Family,Acidibacter,uncultured_proteobacterium,0.890922278275429
2e25c6e282dfcc60028fb688c2c14335,NPK,Root,nsp2,1.47765650998016,FALSE,TRUE,Bacteria,Proteobacteria,Gammaproteobacteria,Gammaproteobacteria_Incertae_Sedis,Unknown_Family,Acidibacter,uncultured_proteobacterium,0.890922278275429
2ea58787e89290370fda7f53fc113482,NPK,Rhizosphere,nsp2,0.961336986935056,FALSE,TRUE,Bacteria,Proteobacteria,Gammaproteobacteria,Burkholderiales,Comamonadaceae,Unknown,Unknown,0.999032332885459
2f3c8db3e3f9f3e31f959432accbbd25,PK,Rhizosphere,nsp1,-0.891703004549033,FALSE,TRUE,Bacteria,Proteobacteria,Alphaproteobacteria,Caulobacterales,Caulobacteraceae,Phenylobacterium,Unknown,0.984067654728788
2f5f65cad8c4f76c56020bf6ce78916a,PK,Root,ccamk,2.40835997432878,FALSE,TRUE,Bacteria,Actinobacteriota,Actinobacteria,Streptomycetales,Streptomycetaceae,Streptomyces,Unknown,0.999744926802663
3009d201f0fa2c953331002f1b8ab0e0,UF,Rhizosphere,symrk,2.03705862528564,FALSE,TRUE,Bacteria,Planctomycetota,Phycisphaerae,Phycisphaerales,Phycisphaeraceae,SM1A02,Unknown,0.999994636981754
3009d201f0fa2c953331002f1b8ab0e0,UF,Rhizosphere,ccamk,1.37178534344795,FALSE,TRUE,Bacteria,Planctomycetota,Phycisphaerae,Phycisphaerales,Phycisphaeraceae,SM1A02,Unknown,0.999994636981754
3009d201f0fa2c953331002f1b8ab0e0,UF,Rhizosphere,nsp1,1.31208843766206,FALSE,TRUE,Bacteria,Planctomycetota,Phycisphaerae,Phycisphaerales,Phycisphaeraceae,SM1A02,Unknown,0.999994636981754
31bcb7ea1d50edd5fa32ae9b7e3dd9ee,UF,Rhizosphere,ccamk,0.852842788421677,FALSE,TRUE,Bacteria,Proteobacteria,Alphaproteobacteria,Sphingomonadales,Sphingomonadaceae,Parablastomonas,uncultured_bacterium,0.906008972411949
328dc0736cc165748943e3d6b5d97e1e,PK,Rhizosphere,symrk,-1.32382491053347,FALSE,TRUE,Bacteria,Bacteroidota,Bacteroidia,Cytophagales,Microscillaceae,Unknown,Unknown,0.999999998907033
328dc0736cc165748943e3d6b5d97e1e,PK,Rhizosphere,nsp2,-1.32382491053347,FALSE,TRUE,Bacteria,Bacteroidota,Bacteroidia,Cytophagales,Microscillaceae,Unknown,Unknown,0.999999998907033
332b01ae23a8145361a0085e22358674,NPK,Root,nsp1,1.73137520547806,FALSE,TRUE,Bacteria,Verrucomicrobiota,Chlamydiae,Chlamydiales,Parachlamydiaceae,Candidatus_Protochlamydia,Unknown,0.795404083506348
332b01ae23a8145361a0085e22358674,NPK,Root,nsp2,1.94494452779962,TRUE,TRUE,Bacteria,Verrucomicrobiota,Chlamydiae,Chlamydiales,Parachlamydiaceae,Candidatus_Protochlamydia,Unknown,0.795404083506348
333bd5f4f9ea5f74c2980c8d1cfc5d12,UF,Root,symrk,-1.86199267206449,TRUE,FALSE,Bacteria,Proteobacteria,Gammaproteobacteria,Burkholderiales,Comamonadaceae,Unknown,Unknown,0.999919038437239
333bd5f4f9ea5f74c2980c8d1cfc5d12,UF,Root,ccamk,-2.02865933873115,TRUE,TRUE,Bacteria,Proteobacteria,Gammaproteobacteria,Burkholderiales,Comamonadaceae,Unknown,Unknown,0.999919038437239
33d7585f589c33ec52ccc6e280be4554,PK,Rhizosphere,symrk,1.09263174018127,FALSE,TRUE,Bacteria,Proteobacteria,Gammaproteobacteria,Burkholderiales,Oxalobacteraceae,Unknown,Unknown,0.999651935101871
33d7585f589c33ec52ccc6e280be4554,PK,Rhizosphere,ccamk,1.81681074970351,FALSE,TRUE,Bacteria,Proteobacteria,Gammaproteobacteria,Burkholderiales,Oxalobacteraceae,Unknown,Unknown,0.999651935101871
