structurePerIdRank	formulaRank	ConfidenceScoreExact	ConfidenceScoreApproximate	CSI:FingerIDScore	ZodiacScore	SiriusScoreNormalized	SiriusScore	molecularFormula	adduct	precursorFormula	InChIkey2D	InChI	name	smiles	xlogp	pubchemids	links	dbflags	ionMass	retentionTimeInSeconds	retentionTimeInMinutes	formulaId	alignedFeatureId	mappingFeatureId	overallFeatureQuality
1	1	0,377	0,377	-224,747		0,803	6,659	C9H18N2O3	[M - H]-	C9H17N2O3-	HHNPKRUVIGOOII	InChI=1S/C9H18N2O3/c1-7(12)6-11-5-3-2-4-8(10)9(13)14/h8,11H,2-6,10H2,1H3,(H,13,14)	N(epsilon)-acetonyllysine	CC(=O)CNCCCCC(C(=O)O)N	-0,629	147779651;49852411	CHEBI:(61061);PUBCHEM:(147779651 49852411);PUBMED	98	201,124	211	3,512	694880107370853716	694877368825721478	776	
1	1	0,019	0,031	-57,227		0,994	11,807	C9H6O4	[M - H]-	C9H5O4-	ILEDWLMCKZNDJK	InChI=1S/C9H6O4/c10-6-3-5-1-2-9(12)13-8(5)4-7(6)11/h1-4,10-11H	Esculetin	C1=CC(=O)OC2=CC(=C(C=C21)O)O	1,166	5281416	PUBCHEMANNOTATIONBIO:(null);HMDB:(HMDB0030819);PUBCHEMANNOTATIONSAFETYANDTOXIC:(null);BloodExposome:(5281416);SUPERNATURAL:(SN0148557 SN0292016);MESH:(5281416);FooDB:(FDB002775);PUBCHEM:(5281416);GNPS:(CCMSLIB00000845335);COCONUT:(CNP0009576 CNP0386988);NORMAN:(NS00004806);METACYC:(CPD-8097);PLANTCYC:(CPD-8097);CHEBI:(490095);KEGG:(C09263);DSSTox:(DTXSID3075383 DTXSID801293090);LOTUS:(Q3058018);PUBCHEMANNOTATIONDRUG:(null);PUBMED:(null);KNAPSACK:(ILEDWLMCKZNDJK-UHFFFAOYSA-N)	138369440126	177,019	211	3,523	694880107391825251	694877359057186062	496	
1	1	0,110	0,110	-153,626		1,000	75,997	C10H20N2O4	[M - H]-	C10H19N2O4-	LLOPSLUNSGBASE	InChI=1S/C10H20N2O4/c1-3-7(9(13)14)11-5-6-12-8(4-2)10(15)16/h7-8,11-12H,3-6H2,1-2H3,(H,13,14)(H,15,16)	(2R)-2-[2-[[(1R)-1-carboxypropyl]amino]ethylamino]butanoic acid	CCC(C(=O)O)NCCNC(CC)C(=O)O	-4,100	92752896;92759183;92759184;164632	BloodExposome:(164632);CHEBI:(190044);MESH:(164632);PUBCHEM:(92752896 92759183 92759184 164632);DSSTox:(DTXSID60964412);PUBMED:(null)	137443147878	231,135	211	3,525	694880109317011574	694877380427167983	1102	
1	2	0,084	0,084	-244,160		0,067	65,969	C14H25NO10S	[M - H]-	C14H24NO10S-	CDTJTMQUTVBMML	InChI=1S/C14H25NO10S/c1-22-7(15)4-26-14-12(21)10(19)9(18)6(25-14)3-23-13-11(20)8(17)5(2-16)24-13/h5-6,8-21H,2-4H2,1H3	2-imino-2-methoxyethyl alpha-D-arabinofuranosyl-(1->6)-1-thio-alpha-D-mannopyranoside	COC(=N)CSC1C(C(C(C(O1)COC2C(C(C(O2)CO)O)O)O)O)O	-2,800	129626713	CHEBI:(137958);PUBCHEM:(129626713)	34	398,109	215	3,592	694880120507417773	694877437129971700	2681	
1	1	0,026	0,026	-342,933		0,839	118,435	C11H22N4O5S	[M - H]-	C11H21N4O5S-	KICDPLXBZKSLNF	InChI=1S/C11H22N4O5S/c1-12-5-2-3-6-13-11(17)15-7-4-9(10(15)8-16)14-21(18,19)20/h8-10,12,14H,2-7H2,1H3,(H,13,17)(H,18,19,20)	[(2s,3r)-2-Formyl-1-{[4-(Methylamino)butyl]carbamoyl}pyrrolidin-3-Yl]sulfamic Acid	CNCCCCNC(=O)N1CCC(C1C=O)NS(=O)(=O)O	-3,500	53326851	PUBCHEMANNOTATIONBIO;PUBCHEM:(53326851)	16777218	321,118	216	3,606	694880115834962259	694877411804760845	2025	
1	1	0,094	0,094	-241,120		0,999	62,351	C14H17N5O4	[M - H]-	C14H16N5O4-	QIVRIXCMNMSBDO	InChI=1S/C14H17N5O4/c1-8(20)6-17-4-5-18-10-11(15-13(17)18)16(3)14(23)19(12(10)22)7-9(2)21/h4-7H2,1-3H3	1-methyl-3,8-bis(2-oxopropyl)-1H,2H,3H,4H,6H,7H,8H-imidazo[1,2-g]purine-2,4-dione	CC(=O)CN1CCN2C1=NC3=C2C(=O)N(C(=O)N3C)CC(=O)C	-0,800	42507197	COCONUT:(CNP0395188);SUPERNATURAL:(SN0306640);PUBCHEM:(42507197)	3145730	318,119	219	3,648	694880117441380949	694877411033008779	1999	
1	1	0,059	0,059	-88,657		0,998	16,152	C7H6N2O3	[M - H]-	C7H5N2O3-	LYURAHWBLCUAND	InChI=1S/C7H6N2O3/c8-6(10)4-1-2-9-5(3-4)7(11)12/h1-3H,(H2,8,10)(H,11,12)	4-Carbamoylpicolinic acid	C1=CN=C(C=C1C(=O)N)C(=O)O	-0,400	69563330	PUBCHEMANNOTATIONSAFETYANDTOXIC:(null);PUBCHEM:(69563330);DSSTox:(DTXSID10740889)	137506062338	165,029	219	3,653	694880111703571291	694877355286506226	388	
1	1	0,053	0,047	-58,343		0,885	13,535	C6H10O5	[M - H]-	C6H9O5-	TWNIBLMWSKIRAT	InChI=1S/C6H10O5/c7-3-2-1-10-6(11-2)5(9)4(3)8/h2-9H,1H2	Glucosan	C1C2C(C(C(C(O1)O2)O)O)O	-2,100	101234599;21627879;124527398;6710738;163285221;50903735;146895325;15977254;51027767;161006154;161006155;118408764;129630389;129691070;129798317;129848823;134834106;7092843;7092844;7095982;124035370;40775263;40785035;89567844;16758105;16767265;100980046;92173704;91568137;91749576;139769995;10374739;60031635;89050578;165412545;1742165;1777528;1777529;11126575;153396915;140211710;11412545;45038169;70005597;98043283;98066304;98114033;98148714;130206858;130282451;79029;12310024;12310028;12310030;11586343;131085998;131210110;133671653;11744941;11947765;90129416;90472759;71313432;138404403;2724705;24801910;68994333	PUBCHEMANNOTATIONBIO:(null);HMDB:(HMDB0000640);MiMeDB:(MMDBc0000359);PUBCHEMANNOTATIONSAFETYANDTOXIC:(null);BloodExposome:(2724705);SUPERNATURAL:(SN0361904);MESH:(79029 2724705 10374739 11744941 15977254 98043283);FooDB:(FDB005117);PUBCHEM:(101234599 21627879 124527398 6710738 163285221 50903735 146895325 15977254 51027767 161006154 161006155 118408764 129630389 129691070 129798317 129848823 134834106 7092843 7092844 7095982 124035370 40775263 40785035 89567844 16758105 16767265 100980046 92173704 91568137 91749576 139769995 10374739 60031635 89050578 165412545 1742165 1777528 1777529 11126575 153396915 140211710 11412545 45038169 70005597 98043283 98066304 98114033 98148714 130206858 130282451 79029 12310024 12310028 12310030 11586343 131085998 131210110 133671653 11744941 11947765 90129416 90472759 71313432 138404403 2724705 24801910 68994333);COCONUT:(CNP0224084);NORMAN:(NS00043551);METACYC:(CPD-12923);CHEBI:(30997);DSSTox:(DTXSID101016516 DTXSID60862045 DTXSID90904321);LOTUS:(Q6535767 Q115785162);YMDB:(YMDB02300);PUBCHEMANNOTATIONDRUG:(null);PUBMED:(null);KNAPSACK:(TWNIBLMWSKIRAT-UHFFFAOYSA-N)	139443112062	161,046	219	3,658	694880109488978087	694877354175015511	357	
1	1	0,015	0,015	-261,243		0,986	45,905	C12H13N5O2	[M - H]-	C12H12N5O2-	DGPFMXPLAMFWKP	InChI=1S/C12H13N5O2/c1-4-5-16-7(2)6-17-8-9(13-11(16)17)15(3)12(19)14-10(8)18/h4,6H,1,5H2,2-3H3,(H,14,18,19)	1H-Imidazo(2,1-f)purine-2,4(3H,8H)-dione, 8-allyl-1,7-dimethyl-	CC1=CN2C3=C(N=C2N1CC=C)N(C(=O)NC3=O)C	1,400	3069972	PUBCHEMANNOTATIONSAFETYANDTOXIC:(null);PUBCHEM:(3069972);DSSTox:(DTXSID301006173)	137506062338	258,098	220	3,663	694880116065649027	694877386966089084	1335	
1	2	0,061	0,104	-41,005		0,065	8,424	C8H8N4	[M - H]-	C8H7N4-	MDKZAJFENNTSET	InChI=1S/C8H8N4/c9-8-7(5-11-12-8)6-1-3-10-4-2-6/h1-5H,(H3,9,11,12)	4-Pyridin-4-yl-2H-pyrazol-3-ylamine	C1=CN=CC=C1C2=C(NN=C2)N	0,400	16740485	PUBCHEMANNOTATIONSAFETYANDTOXIC:(null);PUBCHEM:(16740485);DSSTox:(DTXSID10587539)	137506062338	159,067	220	3,673	694880110550137217	694877353545869821	339	
1	1	0,152	0,152	-99,740		1,000	74,202	C7H14O4	[M - H]-	C7H13O4-	UGXJJPLCCKEJFZ	InChI=1S/C7H15O4/c1-9-4-5-11-7-6-10-3-2-8/h8H,1-7H2/q+1		[CH2+]OCCOCCOCCO	0,000	49795067	PUBCHEMANNOTATIONBIO:(null);PUBCHEM:(49795067)	16777218	161,081	222	3,700	694880114580865073	694877354351176304	362	
1	1	0,033	0,033	-111,056		1,000	31,772	C7H10O4	[M - H]-	C7H9O4-	FSNFAWQNUAVIBX	InChI=1S/C7H10O4/c1-3-6(10)4(8)2-5(9)7(3)11/h4-5,8-10H,2H2,1H3	3,4,6-trihydroxy-2-methylcyclohex-2-en-1-one	CC1=C(C(CC(C1=O)O)O)O	-1,000	10080628;130753732;78063945;71372300	COCONUT:(CNP0218951);SUPERNATURAL:(SN0094411);PUBCHEM:(10080628 130753732 78063945 71372300);DSSTox:(DTXSID80795184);LOTUS:(Q105000789 Q105000790)	137710534658	157,050	222	3,703	694880112357883145	694877352803477913	319	
1	1	0,049	0,015	-165,531		0,988	130,949	C13H12O8	[M - H]-	C13H11O8-	LWROVTMVBSWNIL	InChI=1S/C13H12O8/c14-8-4-1-7(2-5-8)3-6-9(15)13(21,12(19)20)10(16)11(17)18/h1-6,10,14,16,21H,(H,17,18)(H,19,20)	2,3-Dihydroxy-2-[3-(4-hydroxyphenyl)prop-2-enoyl]butanedioic acid	C1=CC(=CC=C1C=CC(=O)C(C(C(=O)O)O)(C(=O)O)O)O	-0,400	129636905;129663976;129682949;129696372	SUPERNATURAL:(SN0217473);PUBCHEM:(129636905 129663976 129682949 129696372);LOTUS:(Q105158528)	269484034	295,046	223	3,719	694880119190405997	694877399309927568	1695	
1	2	0,592	0,592	-128,778		0,496	59,009	C22H37N3O14	[M - H]-	C22H36N3O14-	TVGWIJGBIULYAO	InChI=1S/C22H37N3O14/c1-8(30)23-11(4-26)12(5-27)36-21-16(25-10(3)32)19(35)20(14(7-29)38-21)39-22-15(24-9(2)31)18(34)17(33)13(6-28)37-22/h5,11-22,26,28-29,33-35H,4,6-7H2,1-3H3,(H,23,30)(H,24,31)(H,25,32)		CC(=O)NC1C(C(C(OC1OC2C(OC(C(C2O)NC(=O)C)OC(C=O)C(CO)NC(=O)C)CO)CO)O)O	-5,900	134768870;137628541;132993885	COCONUT:(CNP0468354);SUPERNATURAL:(SN0360960);PUBCHEM:(134768870 137628541 132993885)	3145730	566,219	223	3,722	694880118494151469	694877461373051682	3247	
1	1	0,192	0,192	-272,486		0,843	59,098	C14H18N2O4	[M - H]-	C14H17N2O4-	FJPSGZKIIRMZHZ	InChI=1S/C14H18N2O4/c17-13-10-12(16-3-7-20-8-4-16)14(18)9-11(13)15-1-5-19-6-2-15/h9-10H,1-8H2	2,5-Dimorpholino-1,4-benzoquinone	C1COCCN1C2=CC(=O)C(=CC2=O)N3CCOCC3	-0,350	233570	PUBCHEMANNOTATIONSAFETYANDTOXIC:(null);PUBCHEM:(233570);DSSTox:(DTXSID50283583)	137506062338	277,119	231	3,842	694880128346574340	694877392297050348	1511	
1	1	0,168	0,168	-210,365		1,000	71,291	C10H14N2O4	[M - H]-	C10H13N2O4-	QSHWIQZFGQKFMA	InChI=1S/C10H14N2O4/c11-4-8-7(3-10(15)16)6(5-12-8)1-2-9(13)14/h5,12H,1-4,11H2,(H,13,14)(H,15,16)	Porphobilinogen	C1=C(C(=C(N1)CN)CC(=O)O)CCC(=O)O	-3,500	6921588;162642340;10198579;71751727;44513695;44513696;1021	PUBCHEMANNOTATIONBIO:(null);HMDB:(HMDB0000245);MiMeDB:(MMDBc0029486);PUBCHEMANNOTATIONSAFETYANDTOXIC:(null);BloodExposome:(1021);SUPERNATURAL:(SN0313879);MESH:(1021);FooDB:(FDB021916);PUBCHEM:(6921588 162642340 10198579 71751727 44513695 44513696 1021);COCONUT:(CNP0307889);NORMAN:(NS00015147);METACYC:(PORPHOBILINOGEN SMA-0000603);PLANTCYC:(PORPHOBILINOGEN);CHEBI:(17381 58126);KEGG:(C00931);DSSTox:(DTXSID4060070);LOTUS:(Q421178);YMDB:(YMDB00401);PUBCHEMANNOTATIONDRUG:(null);PUBMED:(null);KNAPSACK:(QSHWIQZFGQKFMA-UHFFFAOYSA-N)	139443243390	225,087	232	3,861	694880127197334873	694877375947650835	1009	
1	1	0,138	0,138	-55,923		1,000	46,975	C8H8O4S	[M - H]-	C8H7O4S-	ACPXHHDRVABPNY	InChI=1S/C8H8O4S/c1-6(9)7-2-4-8(5-3-7)13(10,11)12/h2-5H,1H3,(H,10,11,12)	4-acetylbenzenesulfonic Acid	CC(=O)C1=CC=C(C=C1)S(=O)(=O)O	0,688	5094382;112749	PUBCHEMANNOTATIONBIO:(null);NORMAN:(NS00054246);METACYC:(CPD-16866);PUBCHEM:(5094382 112749);DSSTox:(DTXSID10210815 DTXSID90955631);PUBCHEMANNOTATIONDRUG:(null);PUBMED:(null)	137489549378	199,007	232	3,866	694880128459820577	694877367097667980	726	
1	3	0,013	0,013	-291,760		0,000	61,014	C13H17N2O5P	[M - H]-	C13H16N2O5P-	GLGWHNSGJCDPPY	InChI=1S/C13H17N2O5P/c1-2-19-21(18,11-5-3-4-10-14)20-13-8-6-12(7-9-13)15(16)17/h6-9H,2-5,11H2,1H3	(4-Cyanobutyl)phosphonic acid ethyl p-nitrophenyl ester	CCOP(=O)(CCCCC#N)OC1=CC=C(C=C1)[N+](=O)[O-]	1,900	3057419	PUBCHEMANNOTATIONSAFETYANDTOXIC;PUBCHEM:(3057419);DSSTox:(DTXSID70995393)	137506062338	311,079	233	3,890	694880129839746770	694877405278423095	1882	
1	1	0,030	0,030	-322,984		1,000	84,622	C12H16N4O4	[M - H]-	C12H15N4O4-	VFXXTYGQYWRHJP	InChI=1S/C12H16N4O4/c1-11(7-13,5-3-9(17)18)15-16-12(2,8-14)6-4-10(19)20/h3-6H2,1-2H3,(H,17,18)(H,19,20)	4,4'-Azobis(4-cyanovaleric acid)	CC(CCC(=O)O)(C#N)N=NC(C)(CCC(=O)O)C#N	0,300	22251514;7058010;7058011;7058012;7058013;7058014;7058015;92938	NORMAN:(NS00021086 NS00086846);PUBCHEMANNOTATIONSAFETYANDTOXIC:(null);BloodExposome:(92938);MESH:(92938);PUBCHEM:(22251514 7058010 7058011 7058012 7058013 7058014 7058015 92938);DSSTox:(DTXSID00859752 DTXSID3044629);PUBMED:(null)	137510518854	279,108	234	3,907	694880128564678214	694877392930390352	1531	
1	1	-Infinity	-Infinity	-106,483		1,000	29,997	C5H5N3O4S2	[M - H]-	C5H4N3O4S2-	RLHDRADMZLDSPL	InChI=1S/C5H5N3O4S2/c1-12-5(11)14-4-8-7-2(13-4)6-3(9)10/h1H3,(H,6,7)(H,9,10)	(5-Methoxycarbonylsulfanyl-1,3,4-thiadiazol-2-yl)carbamic acid	COC(=O)SC1=NN=C(S1)NC(=O)O	1,000	145193215	PUBCHEM:(145193215)	2	233,965	235	3,913	694880127339941243	694877380783683893	1116	
1	1	0,096	0,096	-479,677		1,000	80,328	C17H23N3O6S	[M - H]-	C17H22N3O6S-	XYJWEQWNNKNSFU	InChI=1S/C17H23N3O6S/c18-12(17(25)26)6-7-14(21)20-13(16(24)19-8-15(22)23)10-27-9-11-4-2-1-3-5-11/h1-5,12-13H,6-10,18H2,(H,19,24)(H,20,21)(H,22,23)(H,25,26)	2-Amino-5-[[3-benzylsulfanyl-1-(carboxymethylamino)-1-oxopropan-2-yl]amino]-5-oxopentanoic acid	C1=CC=C(C=C1)CSCC(C(=O)NCC(=O)O)NC(=O)CCC(C(=O)O)N	-2,600	134819971;5137;445707;46936726;44279301	PUBCHEMANNOTATIONBIO;NORMAN:(NS00069539);BloodExposome:(445707);METACYC:(CPD-21161);MESH:(445707);PUBCHEM:(134819971 5137 445707 46936726 44279301);DSSTox:(DTXSID40987462);PUBMED	137460189254	396,126	236	3,928	694880136487722789	694877436395968400	2661	
1	1	0,067	0,067	-463,407		1,000	88,272	C24H30N2O8S	[M - H]-	C24H29N2O8S-	FSICMVBXFBYWND	InChI=1S/C24H30N2O8S/c1-7-33-23(29)21-17(12-35-13-18(27)34-24(3,4)5)25-14(2)19(22(28)32-6)20(21)15-9-8-10-16(11-15)26(30)31/h8-11,19-20H,7,12-13H2,1-6H3	5-O-ethyl 3-O-methyl 2-methyl-6-[[2-[(2-methylpropan-2-yl)oxy]-2-oxoethyl]sulfanylmethyl]-4-(3-nitrophenyl)-3,4-dihydropyridine-3,5-dicarboxylate	CCOC(=O)C1=C(N=C(C(C1C2=CC(=CC=C2)[N+](=O)[O-])C(=O)OC)C)CSCC(=O)OC(C)(C)C	3,200	53815917	PUBCHEM:(53815917)	2	505,165	237	3,949	694880147225143683	694877456050479287	3125	
1	1	0,034	0,034	-103,748		1,000	12,321	C5H11NO4S	[M - H]-	C5H10NO4S-	UVUXOAGEDRREKG	InChI=1S/C5H11NO4S/c6-4(5(8)9)3-11(10)2-1-7/h4,7H,1-3,6H2,(H,8,9)	2-amino-3-(2-hydroxyethanesulfinyl)propanoic acid	C(CS(=O)CC(C(=O)O)N)O	-5,000	74324904;91820197;26087985;26087986;26087987;26087988;24820353	COCONUT:(CNP0251976);METACYC:(CPD-17423);SUPERNATURAL:(SN0381493);PUBCHEM:(74324904 91820197 26087985 26087986 26087987 26087988 24820353);DSSTox:(DTXSID801283499);LOTUS:(Q105280112);PUBMED:(null)	137710536770	180,033	238	3,960	694880135476895008	694877360370003354	524	
1	1	0,023	0,023	-72,424		1,000	37,297	C9H6O4	[M - H]-	C9H5O4-	ILEDWLMCKZNDJK	InChI=1S/C9H6O4/c10-6-3-5-1-2-9(12)13-8(5)4-7(6)11/h1-4,10-11H	Esculetin	C1=CC(=O)OC2=CC(=C(C=C21)O)O	1,166	5281416	PUBCHEMANNOTATIONBIO:(null);HMDB:(HMDB0030819);PUBCHEMANNOTATIONSAFETYANDTOXIC:(null);BloodExposome:(5281416);SUPERNATURAL:(SN0148557 SN0292016);MESH:(5281416);FooDB:(FDB002775);PUBCHEM:(5281416);GNPS:(CCMSLIB00000845335);COCONUT:(CNP0009576 CNP0386988);NORMAN:(NS00004806);METACYC:(CPD-8097);PLANTCYC:(CPD-8097);CHEBI:(490095);KEGG:(C09263);DSSTox:(DTXSID3075383 DTXSID801293090);LOTUS:(Q3058018);PUBCHEMANNOTATIONDRUG:(null);PUBMED:(null);KNAPSACK:(ILEDWLMCKZNDJK-UHFFFAOYSA-N)	138369440126	177,019	238	3,972	694880135862771318	694877359027825929	495	
1	1	0,087	0,087	-206,273		0,982	57,850	C11H20N2O5	[M - H]-	C11H19N2O5-	YBAFDPFAUTYYRW	InChI=1S/C11H20N2O5/c1-6(2)5-8(11(17)18)13-10(16)7(12)3-4-9(14)15/h6-8H,3-5,12H2,1-2H3,(H,13,16)(H,14,15)(H,17,18)	2-(2-amino-4-carboxybutanamido)-4-methylpentanoic acid	CC(C)CC(C(=O)O)NC(=O)C(CCC(=O)O)N	-0,457	64887981;64888761;9856500;124433150;91974018;79001418;122173491	PUBCHEMANNOTATIONBIO:(null);COCONUT:(CNP0128313);HMDB:(HMDB0028823);CHEBI:(73506);SUPERNATURAL:(SN0445471);FooDB:(FDB111867);PUBCHEM:(64887981 64888761 9856500 124433150 91974018 79001418 122173491);DSSTox:(DTXSID201315070);LOTUS:(Q27140586);PUBMED:(null)	138264182890	259,129	240	4,004	694880137817317716	694877387402296770	1349	
1	2	0,121	0,121	-204,020		0,009	51,849	C12H21NO8	[M - H]-	C12H20NO8-	CQSQQZVYNBJVCI	InChI=1S/C12H21NO8/c14-3-5-1-13-2-6(16)11(5)21-12-10(19)9(18)8(17)7(4-15)20-12/h2,5-12,14-19H,1,3-4H2	(2R,3R,4S,5S,6R)-2-[[(3R,4R,5R)-5-hydroxy-3-(hydroxymethyl)-2,3,4,5-tetrahydropyridin-4-yl]oxy]-6-(hydroxymethyl)oxane-3,4,5-triol	C1C(C(C(C=N1)O)OC2C(C(C(C(O2)CO)O)O)O)CO	-3,800	134821988	PUBCHEMANNOTATIONBIO:(null);PUBCHEM:(134821988)	16777218	306,119	242	4,028	694880139750892442	694877403034470135	1818	
1	7	-Infinity	-Infinity	-485,439		0,000	50,889	C23H36N8O8S2	[M - H]-	C23H35N8O8S2-	AOGFDIXSCRSBMC	InChI=1S/C23H36N8O8S2/c1-23(2,3)39-22(35)27-7-9-40-41-10-8-36-21(34)26-6-4-5-15-12-31(20(33)29-19(15)24)18-11-16(17(13-32)38-18)37-14-28-30-25/h4-5,12,16-18,32H,6-11,13-14H2,1-3H3,(H,26,34)(H,27,35)(H2,24,29,33)	2-[2-[(2-methylpropan-2-yl)oxycarbonylamino]ethyldisulfanyl]ethyl N-[(E)-3-[4-amino-1-[4-(azidomethoxy)-5-(hydroxymethyl)oxolan-2-yl]-2-oxopyrimidin-5-yl]prop-2-enyl]carbamate	CC(C)(C)OC(=O)NCCSSCCOC(=O)NCC=CC1=CN(C(=O)N=C1N)C2CC(C(O2)CO)OCN=[N+]=[N-]	0,900	137503820	PUBCHEM:(137503820)	2	615,205	248	4,133	694880185145862168	694877463839302784	3317	
1	1	0,384	0,265	-65,581		1,000	85,018	C9H10O7S	[M - H]-	C9H9O7S-	MIMULQQHBAZGER	InChI=1S/C9H10O7S/c10-7-3-1-6(2-4-9(11)12)5-8(7)16-17(13,14)15/h1,3,5,10H,2,4H2,(H,11,12)(H,13,14,15)	3-[4-hydroxy-3-(sulfooxy)phenyl]propanoic acid	C1=CC(=C(C=C1CCC(=O)O)OS(=O)(=O)O)O	0,400	49844181	PUBCHEMANNOTATIONBIO;COCONUT:(CNP0385426);HMDB:(HMDB0041721);CHEBI:(176472);SUPERNATURAL:(SN0226591);PUBCHEM:(49844181);DSSTox:(DTXSID30678635);PUBCHEMANNOTATIONDRUG	137492430890	261,007	248	4,140	694880145966852301	694877387746229753	1360	
1	1	0,053	0,053	-313,914		1,000	43,335	C8H8N4O5S	[M - H]-	C8H7N4O5S-	BOBQQFAKASIJKC	InChI=1S/C8H8N4O5S/c1-11-7(9-10-8(11)18(2,15)16)5-3-4-6(17-5)12(13)14/h3-4H,1-2H3	s-Triazole, 4-methyl-3-methylsulfonyl-5-(5-nitro-2-furyl)-	CN1C(=NN=C1S(=O)(=O)C)C2=CC=C(O2)[N+](=O)[O-]	-0,100	3038636	PUBCHEMANNOTATIONSAFETYANDTOXIC:(null);PUBCHEM:(3038636);DSSTox:(DTXSID20194571)	137506062338	271,015	250	4,161	694880145165740128	694877390766129118	1457	
1	1	0,032	0,032	-357,463		0,986	8,172	C9H17NO4	[M - H]-	C9H16NO4-	RSWMHAKZMAPORV	InChI=1S/C9H17NO4/c1-9(2,8(12)14-4)10-6-5-7(11)13-3/h10H,5-6H2,1-4H3	Methyl 2-[(3-methoxy-3-oxopropyl)amino]-2-methylpropanoate	CC(C)(C(=O)OC)NCCC(=O)OC	0,100	13601736	PUBCHEMANNOTATIONSAFETYANDTOXIC:(null);PUBCHEM:(13601736);DSSTox:(DTXSID101210885)	137506062338	202,108	250	4,165	694880138723287636	694877369446478560	794	
1	2	0,175	0,175	-208,455		0,105	103,919	C9H17NO5	[M - H]-	C9H16NO5-	GHOKWGTUZJEAQD	InChI=1S/C9H17NO5/c1-9(2,5-11)7(14)8(15)10-4-3-6(12)13/h7,11,14H,3-5H2,1-2H3,(H,10,15)(H,12,13)	Pantothenate	CC(C)(CO)C(C(=O)NCCC(=O)O)O	-1,100	101257666;6997253;163322206;5191579;163581050;5748353;153694116;153694117;153706517;988;6613;167945;133686971;90479988;57074123;71310749	PUBCHEMANNOTATIONBIO:(null);HMDB:(HMDB0000210 HMDB0250782);MiMeDB:(MMDBc0000069);PUBCHEMANNOTATIONSAFETYANDTOXIC:(null);BloodExposome:(5748353 988 6613);SUPERNATURAL:(SN0105946);HSDB:(79-83-4 867-81-2);MESH:(6613);FooDB:(FDB008322 FDB030151);PUBCHEM:(101257666 6997253 163322206 5191579 163581050 5748353 153694116 153694117 153706517 988 6613 167945 133686971 90479988 57074123 71310749);GNPS:(CCMSLIB00003137028);COCONUT:(CNP0153142);NORMAN:(NS00013937 NS00069968 NS00069969 NS00079867);METACYC:(PANTOTHENATE);PLANTCYC:(PANTOTHENATE);CHEBI:(46905 7916 16454 29032);KEGG:(C00864);DSSTox:(DTXSID4047173 DTXSID7047229 DTXSID901014233 DTXSID9023417);LOTUS:(Q179894 Q63390527);YMDB:(YMDB00203);PUBCHEMANNOTATIONDRUG:(null);PUBCHEMANNOTATIONFOOD:(null);PUBMED:(null);KNAPSACK:(GHOKWGTUZJEAQD-UHFFFAOYSA-N)	139577465726	218,103	250	4,168	694880139373404910	694877374177654242	948	
1	1	0,019	0,019	-212,274		1,000	58,360	C12H26O4S3	[M - H]-	C12H25O4S3-	HKZRBEFUFOTRGP	InChI=1S/C12H26O4S3/c1-4-17-11(12(18-5-2)19-6-3)10(16)9(15)8(14)7-13/h8-16H,4-7H2,1-3H3	2-S-Ethyl-2-thio-D-mannose diethyl dithioacetal	CCSC(C(C(C(CO)O)O)O)C(SCC)SCC	1,000	92242816;92242817;92242818;124044;266556	MESH:(124044 266556);PUBCHEM:(92242816 92242817 92242818 124044 266556)	6	329,088	251	4,186	694880152992313086	694877415231507733	2129	
1	1	0,026	0,026	-422,438		0,894	41,612	C20H16N4O4S2	[M - H]-	C20H15N4O4S2-	VRSJEKYKGGGNEA	InChI=1S/C20H16N4O4S2/c1-28-17(26)10-24-14-8-4-2-6-12(14)18(19(24)27)23-22-16(25)11-29-20-21-13-7-3-5-9-15(13)30-20/h2-9,27H,10-11H2,1H3	methyl ((3Z)-3-{[(1,3-benzothiazol-2-ylsulfanyl)acetyl]hydrazono}-2-oxo-2,3-dihydro-1H-indol-1-yl)acetate	COC(=O)CN1C2=CC=CC=C2C(=C1O)N=NC(=O)CSC3=NC4=CC=CC=C4S3	5,000	3684509	PUBCHEMANNOTATIONSAFETYANDTOXIC;PUBCHEM:(3684509)	67108866	439,055	253	4,213	694880156318396432	694877445648604065	2867	
1	1	0,033	0,033	-252,278		0,998	109,071	C12H16N4O4S	[M - H]-	C12H15N4O4S-	HAEFCGAERXSBBZ	InChI=1S/C12H16N4O4S/c1-9-12(20-8-13-9)5-15-21(17,18)11-4-14-16(6-11)10-2-3-19-7-10/h4,6,8,10,15H,2-3,5,7H2,1H3	N-[(4-methyl-1,3-oxazol-5-yl)methyl]-1-(oxolan-3-yl)pyrazole-4-sulfonamide	CC1=C(OC=N1)CNS(=O)(=O)C2=CN(N=C2)C3CCOC3	-0,500	137931670	PUBCHEM:(137931670)	2	311,080	253	4,221	694880155743776754	694877405316171836	1883	
