formulaRank	molecularFormula	adduct	precursorFormula	ZodiacScore	SiriusScore	TreeScore	IsotopeScore	numExplainedPeaks	explainedIntensity	medianMassErrorFragmentPeaks(ppm)	medianAbsoluteMassErrorFragmentPeaks(ppm)	massErrorPrecursor(ppm)	lipidClass	ionMass	retentionTimeInSeconds	retentionTimeInMinutes	formulaId	alignedFeatureId	mappingFeatureId	overallFeatureQuality
1	C14H12N3O5	[M - H]-	C14H11N3O5-		101,960	98,948	3,013	40	0,764	-0,872	7,066	5,305		301,072	520	8,665	650280311527750374	650277933705188262	1202	
1	C18H32O6	[M - H]-	C18H31O6-		191,897	191,897	0,000	35	0,527	-3,395	4,611	1,992		343,213	521	8,685	650280322978201149	650277961983187541	1544	
1	C8H14N2OS	[M - H]-	C8H13N2OS-		50,900	50,900	0,000	16	0,240	-5,505	7,439	-5,671		185,074	521	8,688	650280321971568150	650277891229467703	406	
1	C9H16O2	[M - H]-	C9H15O2-		11,993	9,781	2,211	5	0,022	8,006	8,006	-1,103		155,108	522	8,696	650280321447280082	650277882358513828	220	
1	C7H14N2O6	[M - H]-	C7H13N2O6-		147,176	145,624	1,552	31	0,652	2,174	7,312	3,778		221,079	522	8,696	650280338794926001	650277900452743398	653	
1	C10H16O4	[M - H]-	C10H15O4-		69,952	69,952	0,000	19	0,687	-1,125	3,718	-1,454		199,097	522	8,698	650280337448554002	650277894933038615	505	
1	C19H34N2O6	[M - H]-	C19H33N2O6-		55,267	50,714	4,553	21	0,764	-2,896	3,974	-0,616		385,234	522	8,704	650280343530295940	650277975845363256	1739	
1	C10H16N3O2	[M - H]-	C10H15N3O2-		57,084	55,403	1,681	17	0,425	3,074	8,309	4,063		209,118	523	8,723	650280338014785214	650277897441232741	575	
1	C10H12O2	[M - H]-	C10H11O2-		48,441	45,535	2,906	6	0,240	-1,326	4,799	-0,408		163,076	524	8,731	650280337083649318	650277885332275644	276	
1	C9H19N4O2	[M - H]-	C9H18N4O2-		62,489	60,843	1,646	23	0,332	-1,346	6,967	4,322		214,144	525	8,745	650280336576138188	650277899211229244	619	
1	C26H47N3O7	[M - H]-	C26H46N3O7-		38,806	38,806	0,000	15	0,755	-5,631	5,631	-1,882		512,333	525	8,747	650280344520151813	650277991720805001	1925	
1	C16H21N5O3	[M - H]-	C16H20N5O3-		136,881	134,165	2,716	32	0,689	-3,891	5,365	-2,190		330,156	525	8,749	650280341772882327	650277955607845078	1470	
1	C11H19N2O6P	[M - H]-	C11H18N2O6P-		114,982	111,237	3,745	35	0,609	2,899	6,997	-7,316		305,089	525	8,749	650280340866912568	650277934695044106	1223	
1	C19H14N4O5	[M - H]-	C19H13N4O5-		143,407	139,777	3,630	41	0,604	1,090	4,164	-3,575		377,088	526	8,759	650280346244010937	650277973903400416	1724	
1	C7H12N3O3	[M - H]-	C7H11N3O3-		112,916	112,916	0,000	25	0,533	0,133	9,156	5,175		185,082	526	8,764	650280337188506999	650277891309159489	408	
1	C4H10N3O5	[M - H]-	C4H9N3O5-		62,457	62,457	0,000	14	0,342	4,330	6,058	6,406		179,056	526	8,773	650280338190946072	650277889522385805	371	
1	C8H14O3	[M - H]-	C8H13O3-		35,274	33,681	1,593	8	0,060	-3,860	12,406	-1,232		157,087	527	8,786	650280336563555250	650277883612610824	240	
1	C16H32N3O5	[M - H]-	C16H31N3O5-		150,655	150,655	0,000	42	0,685	-1,225	5,620	6,982		345,229	527	8,790	650280343228305942	650277963988064992	1571	
1	C13H23NO4	[M - H]-	C13H22NO4-		119,074	119,074	0,000	28	0,363	-3,532	5,619	0,322		256,156	528	8,798	650280340053217436	650277910913338757	892	
1	C8H8O4	[M - H]-	C8H7O4-		49,019	46,929	2,090	14	0,728	-3,803	4,697	-4,419		167,034	528	8,798	650280338098671337	650277885869146606	286	
1	C14H27N4O5S	[M - H]-	C14H26N4O5S-		127,001	127,001	0,000	42	0,710	-0,117	7,287	3,795		362,164	528	8,804	650280347435193361	650277968043957359	1650	
1	C9H16N3O2	[M - H]-	C9H15N3O2-		51,042	51,042	0,000	18	0,268	3,188	9,992	7,177		197,118	529	8,811	650280337188506996	650277894194841011	485	
1	C10H16N3O4	[M - H]-	C10H15N3O4-		113,330	113,330	0,000	30	0,645	1,744	6,235	4,143		241,108	529	8,813	650280348706067627	650277906224106366	788	
1	C16H23N5O3	[M - H]-	C16H22N5O3-		102,128	97,337	4,791	36	0,689	-1,166	4,128	-3,782		332,172	529	8,817	650280355928659354	650277957562390836	1488	
1	C16H18O5	[M - H]-	C16H17O5-		170,716	165,146	5,570	35	0,645	-7,162	7,215	1,155		289,108	529	8,820	650280365281957714	650277922741276934	1069	
1	C12H24O4	[M - H]-	C12H23O4-		46,135	42,904	3,231	13	0,034	5,617	6,631	-3,257		231,159	531	8,848	650280364556343009	650277903812381282	731	
1	C7H5NOS	[M - H]-	C7H4NOS-		39,005	34,478	4,527	9	0,659	-1,257	7,491	0,295		150,002	531	8,850	650280373473433666	650277881725173864	208	
1	C16H12O4	[M - H]-	C16H11O4-		115,414	109,553	5,861	27	0,509	-2,955	5,338	-0,020		267,066	532	8,860	650280402221195420	650277913429921427	946	
1	C19H16O8	[M - H]-	C19H15O8-		70,611	65,536	5,075	24	0,668	-0,665	4,497	1,170		371,078	532	8,863	650280403072639280	650277970132720931	1687	
1	C7H6O2	[M - H]-	C7H5O2-		10,230	7,655	2,575	1	0,001	7,576	7,576	2,115		121,030	532	8,865	650280399541034267	650277875056229874	81	
1	C10H16N5O5PS2	[M - H]-	C10H15N5O5PS2-		72,941	72,941	0,000	42	0,475	4,045	4,306	7,441		380,029	532	8,868	650280404561617270	650277974125698543	1727	
1	C5H13N3O2S	[M - H]-	C5H12N3O2S-		73,271	73,271	0,000	21	0,620	-2,837	7,355	1,299		178,066	532	8,869	650280398685396136	650277889333642105	367	
1	C9H16O4	[M - H]-	C9H15O4-		72,558	70,365	2,193	18	0,399	-9,748	10,214	0,280		187,098	533	8,882	650280398530206858	650277892219323557	429	
1	C12H20O4	[M - H]-	C12H19O4-		106,457	106,457	0,000	23	0,487	0,648	6,230	2,586		227,129	533	8,891	650280399956270435	650277902390512076	700	
1	C20H35NO8	[M - H]-	C20H34NO8-		123,004	121,739	1,266	26	0,695	2,537	5,257	-0,626		416,229	535	8,910	650280402086977625	650277982099070918	1817	
1	C13H24N2O4	[M - H]-	C13H23N2O4-		132,299	130,042	2,256	37	0,709	-1,354	8,419	-0,512		271,166	535	8,910	650280401856290851	650277916470792016	983	
1	C8H17O7P	[M - H]-	C8H16O7P-		75,757	75,757	0,000	21	0,676	-1,699	5,825	9,763		255,066	535	8,916	650280402913255687	650277910577794392	883	
1	C9H18O3	[M - H]-	C9H17O3-		18,733	16,051	2,682	7	0,041	-4,510	5,077	-4,494		173,118	535	8,917	650280414539866815	650277888746439470	351	
1	C3H6N2O5S	[M - H]-	C3H5N2O5S-		42,103	42,103	0,000	10	0,274	7,130	13,486	-9,701		180,991	535	8,925	650280431451301287	650277889933427642	380	
1	C9H16N3O3	[M - H]-	C9H15N3O3-		115,308	115,308	0,000	27	0,546	1,999	7,595	11,215		213,114	535	8,925	650280430746658064	650277898410117085	600	
1	C18H35NO5	[M - H]-	C18H34NO5-		138,877	138,877	0,000	34	0,431	-0,179	6,121	-1,222		344,244	538	8,959	650280431182865789	650277963191147177	1560	
1	C22H34N8O7	[M - H]-	C22H33N8O7-		31,210	27,937	3,273	21	0,786	-0,446	6,244	3,311		521,249	538	8,963	650280436283139633	650277991968268977	1933	
1	C26H33N5O4	[M - H]-	C26H32N5O4-		104,083	104,083	0,000	34	0,718	0,365	3,605	9,826		478,251	538	8,969	650280452062117568	650277988361167194	1896	
1	C26H33N5O4	[M - H]-	C26H32N5O4-		117,211	117,211	0,000	37	0,752	-3,152	4,472	5,407		478,249	538	8,971	650280463650980541	650277988470219103	1896	
1	C26H33N5O4	[M - H]-	C26H32N5O4-		116,753	116,753	0,000	39	0,743	0,517	4,462	5,465		478,249	538	8,972	650280450686385741	650277988327612757	1896	
1	C21H36N6O8	[M - H]-	C21H35N6O8-		109,164	108,918	0,246	37	0,763	-0,443	4,423	4,052		499,254	538	8,973	650280455832797141	650277991179739720	1916	
1	C26H33N5O4	[M - H]-	C26H32N5O4-		110,766	110,766	0,000	32	0,587	1,543	3,833	5,315		478,249	538	8,974	650280452699651827	650277988533133673	1896	
1	C11H19N2O6P	[M - H]-	C11H18N2O6P-		124,429	122,186	2,244	44	0,807	-3,100	5,265	-6,796		305,089	539	8,975	650280447087672440	650277934741181455	1224	
1	C24H37N3O7	[M - H]-	C24H36N3O7-		77,374	77,374	0,000	36	0,737	-5,516	5,516	-4,588		478,254	539	8,980	650280450321481230	650277988507967844	1896	
1	C25H24N4O6	[M - H]-	C25H23N4O6-		87,840	82,535	5,305	33	0,805	0,048	5,188	-3,125		475,161	539	8,988	650280448291437853	650277988134674753	1892	
1	C23H35N5O7	[M - H]-	C23H34N5O7-		149,368	149,368	0,000	48	0,815	1,480	4,345	7,025		492,250	540	8,997	650280462669513296	650277990802252345	1914	
1	C27H36O7	[M - H]-	C27H35O7-		43,204	43,204	0,000	14	0,698	7,153	8,004	7,349		471,242	540	8,998	650280451844013710	650277987887210802	1889	
1	C23H35N5O7	[M - H]-	C23H34N5O7-		94,632	94,632	0,000	36	0,719	-1,518	4,826	-0,728		492,246	540	8,998	650280458622009626	650277990936470078	1914	
1	C14H14N3O3	[M - H]-	C14H13N3O3-		76,981	72,193	4,788	28	0,706	-4,960	5,383	7,220		271,098	541	9,012	650280446844402754	650277916286242610	977	
1	C14H29N4O4S	[M - H]-	C14H28N4O4S-		64,998	61,352	3,646	36	0,387	0,376	4,145	1,766		348,184	541	9,020	650280447800704196	650277965338630965	1588	
1	C4H11NO2P	[M - H]-	C4H10NO2P-		12,657	11,930	0,727	2	0,571	-7,216	7,216	2,292		135,046	541	9,021	650280442910144376	650277878331981563	134	
1	C8H14N3O2	[M - H]-	C8H13N3O2-		86,554	84,772	1,782	22	0,427	-2,476	9,115	5,310		183,102	541	9,025	650280443686091160	650277890520630257	391	
1	C16H16O5	[M - H]-	C16H15O5-		72,675	67,880	4,795	30	0,630	-4,637	5,362	1,310		287,093	542	9,026	650280448765394315	650277922644807932	1067	
1	C12H21NO3	[M - H]-	C12H20NO3-		81,772	79,087	2,685	23	0,611	-2,979	6,683	-1,079		226,145	542	9,028	650280454184435576	650277902029801902	693	
1	C8H16N3O3	[M - H]-	C8H15N3O3-		113,207	108,524	4,683	25	0,543	-2,932	6,420	5,161		201,113	542	9,028	650280459578311047	650277895759316613	531	
1	C13H22N6O6	[M - H]-	C13H21N6O6-		89,170	88,337	0,833	36	0,734	1,951	3,553	7,683		357,156	542	9,033	650280469594309782	650277967226067994	1633	
1	C12H23N3O8	[M - H]-	C12H22N3O8-		118,874	116,817	2,057	43	0,620	-1,777	4,711	5,479		336,143	542	9,040	650280470202483918	650277957944072550	1498	
1	C14H8N4O4	[M - H]-	C14H7N4O4-		84,281	80,868	3,413	32	0,636	-3,367	6,478	-2,638		295,047	542	9,040	650280470802271446	650277928852378170	1130	
1	C10H19N4O3	[M - H]-	C10H18N4O3-		77,530	73,045	4,485	23	0,561	-5,696	7,497	4,712		242,140	543	9,043	650280480407227790	650277906731617205	800	
1	C16H21N5O2	[M - H]-	C16H20N5O2-		78,573	75,082	3,491	28	0,308	-0,960	5,250	-2,920		314,161	543	9,046	650280507661817052	650277945327605316	1339	
1	C3H20N11O	[M - H]-	C3H19N11O-		38,531	38,531	0,000	16	0,354	-2,729	4,022	-6,522		225,176	544	9,064	650280506818761701	650277901748783499	686	
1	C5H13BN3O2	[M - H]-	C5H12BN3O2-		53,740	53,740	0,000	15	0,414	-0,014	6,027	6,071		156,107	544	9,066	650280507456296101	650277882907967712	232	
1	C2H17N11O	[M - H]-	C2H16N11O-		-3,981	-3,981	0,000	0	0,000			-7,706		210,153	544	9,066	650280506755847116	650277897726445433	579	
1	C9H21P	[M - H]-	C9H20P-		23,062	20,991	2,071	6	0,319	-4,029	6,561	-9,234		159,129	544	9,069	650280506705515444	650277884380168536	256	
1	C15H27O2P	[M - H]-	C15H26O2P-		105,295	100,997	4,298	24	0,538	-0,033	3,707	-5,581		269,166	544	9,069	650280540926844662	650277914835013351	962	
1	C14H29N2O6P	[M - H]-	C14H28N2O6P-		100,582	96,115	4,467	38	0,661	-2,735	4,486	2,004		351,170	544	9,071	650280542399045497	650277966101994368	1603	
1	C18H32O6	[M - H]-	C18H31O6-		96,013	96,013	0,000	21	0,316	-3,952	4,178	2,441		343,213	544	9,073	650280536610905321	650277962289371758	1549	
1	C14H27N7O5	[M - H]-	C14H26N7O5-		106,700	106,294	0,406	32	0,739	0,148	5,836	7,898		372,203	545	9,081	650280538808720828	650277970954804575	1699	
1	C18H32N2O5	[M - H]-	C18H31N2O5-		167,549	162,895	4,654	39	0,718	-2,240	4,250	-0,000		355,224	545	9,084	650280539672747549	650277966756305882	1621	
1	C16H32N3O5	[M - H]-	C16H31N3O5-		176,023	175,643	0,379	44	0,711	2,993	6,154	7,497		345,230	547	9,120	650280538494147945	650277963920956123	1570	
1	C9H16O3	[M - H]-	C9H15O3-		35,277	33,868	1,409	8	0,020	2,195	3,262	-1,862		171,102	548	9,131	650280555799847788	650277887760777910	327	
1	C6H12N3O2	[M - H]-	C6H11N3O2-		26,349	24,512	1,837	8	0,190	5,147	6,802	5,076		157,086	549	9,155	650280555309114182	650277883319009524	236	
1	C18H36O6	[M - H]-	C18H35O6-		100,098	96,977	3,122	28	0,696	-2,119	3,892	6,379		347,246	550	9,162	650280561357312047	650277965086972705	1584	
1	C14H28N3O4	[M - H]-	C14H27N3O4-		179,400	179,400	0,000	42	0,791	-1,427	6,273	4,244		301,202	550	9,164	650280565224460594	650277933914903492	1208	
1	C17H34N4O5S	[M - H]-	C17H33N4O5S-		138,271	138,271	0,000	44	0,719	-1,819	4,315	4,620		405,220	550	9,165	650280567527133608	650277981532839814	1805	
1	C20H33N3O7	[M - H]-	C20H32N3O7-		86,876	84,880	1,997	46	0,720	0,194	4,140	0,129		426,225	550	9,165	650280587500412594	650277982589804536	1827	
1	C14H27N4O5S	[M - H]-	C14H26N4O5S-		91,600	90,520	1,079	36	0,494	-0,323	6,140	4,318		362,165	550	9,168	650280586783186552	650277968014597226	1649	
1	C7H14N3O3	[M - H]-	C7H13N3O3-		86,665	84,503	2,162	23	0,411	0,767	7,879	6,867		187,098	551	9,183	650280581183789303	650277892278043823	431	
1	C7H12O	[M - H]-	C7H11O-		6,645	4,500	2,145	0	0,000			-6,649		111,081	551	9,187	650280580835661755	650277872589978932	43	
1	C17H39N2O4P	[M - H]-	C17H38N2O4P-		83,348	83,348	0,000	31	0,619	1,241	5,692	-2,504		365,257	552	9,197	650280583297719482	650277968782154943	1667	
1	C9H17N4O6	[M - H]-	C9H16N4O6-		69,884	69,884	0,000	32	0,707	-1,972	6,160	-7,259		276,106	552	9,207	650280585952714305	650277918182068162	1005	
1	C16H22N4O5S	[M - H]-	C16H21N4O5S-		165,285	161,027	4,258	46	0,703	-1,734	5,889	-4,280		381,122	553	9,208	650280589022945037	650277974217973241	1729	
1	C18H32N2O5	[M - H]-	C18H31N2O5-		76,144	76,144	0,000	33	0,701	-1,689	5,576	-0,759		355,224	553	9,209	650280588913893111	650277966701779925	1620	
1	C16H31NO5S	[M - H]-	C16H30NO5S-		68,652	62,519	6,133	24	0,250	-3,556	6,089	1,012		348,185	553	9,210	650280584086248802	650277965376379706	1589	
1	C12H22O4	[M - H]-	C12H21O4-		82,236	80,626	1,610	19	0,208	-7,495	10,094	-1,124		229,144	553	9,214	650280582043622140	650277903111932449	718	
1	C13H25N4O5	[M - H]-	C13H24N4O5-		108,307	108,307	0,000	35	0,620	6,385	7,623	6,457		316,177	553	9,219	650280584992218609	650277948200703686	1365	
1	C8H18N3O10	[M - H]-	C8H17N3O10-		65,618	65,618	0,000	24	0,484	3,321	5,546	-13,007		315,088	554	9,233	650280596975348047	650277947298928281	1356	
1	C6H15N3O2S	[M - H]-	C6H14N3O2S-		109,733	109,733	0,000	31	0,647	0,571	5,030	1,197		192,081	554	9,234	650280593926088481	650277892928161048	452	
1	C17H30O5	[M - H]-	C17H29O5-		89,868	88,154	1,714	23	0,295	-0,304	5,291	-0,248		313,202	554	9,235	650280596589471987	650277944002205193	1328	
1	C15H8O5	[M - H]-	C15H7O5-		112,530	108,449	4,081	26	0,640	-2,134	4,522	-0,900		267,030	554	9,240	650280598208473567	650277913337646729	944	
1	C9H17N4O6	[M - H]-	C9H16N4O6-		75,133	75,133	0,000	33	0,753	1,402	5,562	-7,606		276,105	556	9,263	650280600062356154	650277917976547256	1003	
1	C19H16O8	[M - H]-	C19H15O8-		54,582	48,593	5,989	25	0,598	-0,770	7,327	1,170		371,078	556	9,270	650280599932332689	650277970086583582	1686	
1	C19H18O9	[M - H]-	C19H17O9-		32,191	26,763	5,428	17	0,761	-1,580	3,151	0,682		389,088	556	9,272	650280595905800347	650277978013818533	1760	
1	C5H4O4	[M - H]-	C5H3O4-		10,778	8,556	2,222	1	0,007	0,559	0,559	2,540		127,004	556	9,274	650280595326986259	650277875840564787	94	
1	C7H6O2	[M - H]-	C7H5O2-		11,389	9,002	2,386	1	0,003	10,786	10,786	2,175		121,030	556	9,274	650280600888634120	650277875177864700	83	
1	C7H15O3S	[M - H]-	C7H14O3S-		80,771	80,771	0,000	23	0,641	0,551	9,436	-6,368		178,066	557	9,279	650280606790019961	650277889425916803	369	
1	C8H18N3O2	[M - H]-	C8H17N3O2-		77,436	76,301	1,134	19	0,368	1,556	5,860	1,264		187,133	558	9,297	650280622166338952	650277892412261571	435	
1	C18H35NO4	[M - H]-	C18H34NO4-		131,845	128,283	3,562	34	0,720	-3,778	6,718	0,483		328,249	558	9,302	650280626192871164	650277954227918962	1450	
1	C20H39NO6	[M - H]-	C20H38NO6-		77,403	74,032	3,371	30	0,740	-2,250	3,526	-0,347		388,270	559	9,310	650280625211403975	650277977963486880	1759	
1	C8H14O4	[M - H]-	C8H13O4-		19,650	16,376	3,274	3	0,165	-15,451	15,932	-2,094		173,082	559	9,318	650280646115815333	650277888641581855	348	
1	C21H30N6O5	[M - H]-	C21H29N6O5-		73,021	67,220	5,802	29	0,751	4,413	6,331	-1,127		445,220	560	9,329	650280664470091292	650277984481435810	1861	
1	C14H22N2O5	[M - H]-	C14H21N2O5-		135,538	132,235	3,303	36	0,696	-0,438	8,432	6,992		297,148	560	9,336	650280664855967351	650277931532538606	1166	
1	C12H20O3	[M - H]-	C12H19O3-		102,255	102,255	0,000	23	0,206	-1,829	8,725	-1,434		211,134	560	9,340	650280660078654897	650277898007463841	587	
1	C10H21N4O2	[M - H]-	C10H20N4O2-		96,105	91,973	4,132	24	0,294	3,735	7,451	4,284		228,160	560	9,341	650280659743110507	650277902747027956	709	
1	C16H33NO4	[M - H]-	C16H32NO4-		72,827	67,433	5,394	27	0,465	-4,830	6,800	0,286		302,234	561	9,344	650280673433319308	650277934091064280	1212	
1	C13H25N4O5	[M - H]-	C13H24N4O5-		113,541	109,013	4,528	35	0,547	-1,808	5,934	5,957		316,177	561	9,349	650280679615723827	650277948154566337	1364	
1	C18H32N2O5	[M - H]-	C18H31N2O5-		94,397	94,397	0,000	33	0,768	-2,144	6,869	-0,737		355,224	562	9,370	650280689145194437	650277966651448272	1619	
1	C10H19N3O4S	[M - H]-	C10H18N3O4S-		78,018	78,018	0,000	35	0,696	-0,840	7,167	9,210		276,105	563	9,375	650280695969327754	650277917724889011	1002	
1	C7H13N4O	[M - H]-	C7H12N4O-		48,226	45,929	2,297	13	0,099	0,288	9,386	7,214		168,103	563	9,387	650280681083730352	650277886372463131	295	
1	C9H17NO3	[M - H]-	C9H16NO3-		51,562	48,720	2,842	14	0,384	-5,026	8,192	-0,199		186,114	563	9,387	650280682996333556	650277892059939985	424	
1	C13H20N6O4S	[M - H]-	C13H19N6O4S-		147,221	147,221	0,000	44	0,688	-0,812	3,948	-0,125		355,119	563	9,388	650280703074479286	650277966601116619	1618	
1	C12H17N4O4	[M - H]-	C12H16N4O4-		120,277	117,708	2,569	43	0,764	-2,017	6,050	-2,460		280,117	563	9,389	650280695969327764	650277919780098101	1028	
1	C10H19N4O4	[M - H]-	C10H18N4O4-		166,793	163,978	2,815	37	0,608	-0,685	5,398	6,138		258,135	564	9,396	650280696053213991	650277911974497744	907	
1	C18H35NO5	[M - H]-	C18H34NO5-		120,946	120,946	0,000	28	0,375	-0,814	3,246	-0,889		344,244	564	9,399	650280695973522079	650277963316976302	1561	
1	C9H16O3	[M - H]-	C9H15O3-		69,386	69,386	0,000	17	0,090	0,225	7,577	-1,256		171,102	565	9,413	650280689157777372	650277887874024133	330	
1	C9H18N2O8S	[M - H]-	C9H17N2O8S-		144,907	144,907	0,000	44	0,491	3,797	5,060	3,183		313,072	565	9,416	650280707604330137	650277943138178509	1315	
1	C8H16N3O2	[M - H]-	C8H15N3O2-		62,893	62,893	0,000	17	0,456	-0,080	11,295	5,022		185,118	566	9,425	650280704194358834	650277891434988624	411	
1	C9H17N4O6	[M - H]-	C9H16N4O6-		75,960	75,960	0,000	28	0,703	4,935	5,577	-7,571		276,105	566	9,435	650280710162855746	650277918089793469	1004	
1	C10H10O4	[M - H]-	C10H9O4-		75,316	72,820	2,496	17	0,283	-0,481	8,913	-3,517		193,050	567	9,447	650280716643056283	650277893062378796	457	
1	C9H14N6O3S	[M - H]-	C9H13N6O3S-		70,307	68,927	1,381	37	0,770	-2,686	4,727	-1,202		285,077	568	9,473	650280720925441072	650277921554288827	1054	
1	C10H19N4O3	[M - H]-	C10H18N4O3-		138,684	136,917	1,767	31	0,657	1,447	8,363	5,340		242,140	569	9,476	650280707566581377	650277906698062768	799	
1	C11H28N2O6P	[M - H]-	C11H27N2O6P-		58,024	56,999	1,025	30	0,311	-0,817	6,314	0,687		314,161	569	9,478	650280719734258558	650277945419880009	1340	
1	C25H37NO8	[M - H]-	C25H36NO8-		83,642	83,642	0,000	26	0,541	-2,240	3,824	9,776		478,249	569	9,482	650280719038004028	650277988562493806	1897	
1	C10H18N3O3	[M - H]-	C10H17N3O3-		176,224	176,224	0,000	32	0,616	2,919	7,889	4,139		227,128	569	9,482	650280712285173754	650277902117882296	696	
1	C11H18O5	[M - H]-	C11H17O5-		75,684	73,862	1,822	16	0,122	-4,517	6,717	-0,141		229,108	569	9,486	650280714839505042	650277902864468488	713	
1	C21H36N6O8	[M - H]-	C21H35N6O8-		103,096	103,096	0,000	38	0,768	0,423	3,953	4,378		499,254	569	9,486	650280720262740932	650277991259431501	1917	
1	C20H36N8O7	[M - H]-	C20H35N8O7-		45,218	45,218	0,000	23	0,751	-2,585	4,174	-4,324		499,261	569	9,487	650280721084824665	650277991284597330	1917	
1	C15H10O4	[M - H]-	C15H9O4-		98,103	96,325	1,778	26	0,549	-5,709	7,215	-1,689		253,050	569	9,489	650280724431879430	650277909252394228	863	
1	C26H36N4O6	[M - H]-	C26H35N4O6-		81,542	81,542	0,000	42	0,850	1,205	5,253	-3,235		499,255	569	9,489	650280722108234941	650277991355900503	1917	
1	C15H27N4O3	[M - H]-	C15H26N4O3-		80,734	79,181	1,553	28	0,268	-4,279	5,019	5,560		310,203	570	9,500	650280734514987068	650277939136812284	1273	
1	C18H35NO5	[M - H]-	C18H34NO5-		140,164	140,164	0,000	32	0,502	-2,031	5,380	-0,961		344,244	571	9,509	650280735802638588	650277963396668083	1562	
1	C12H18O4	[M - H]-	C12H17O4-		140,447	136,971	3,475	29	0,550	-3,528	7,053	-0,301		225,113	572	9,535	650280736159154498	650277901509708141	680	
1	C8H16N3O	[M - H]-	C8H15N3O-		22,229	21,325	0,904	10	0,040	-4,266	6,786	5,514		169,123	573	9,542	650280735131549824	650277886766727747	303	
1	C9H16N3O3	[M - H]-	C9H15N3O3-		67,904	65,346	2,558	20	0,555	-2,247	7,650	6,953		213,113	573	9,545	650280742068929015	650277898389145560	599	
1	C14H29N4O2	[M - H]-	C14H28N4O2-		112,802	110,305	2,497	31	0,616	-2,742	6,900	5,736		284,223	574	9,559	650280756602192741	650277921256493224	1051	
1	C7H17N4O3S	[M - H]-	C7H16N4O3S-		72,465	69,757	2,708	27	0,186	-2,734	6,938	5,500		236,096	574	9,566	650280756849656742	650277904806431454	755	
1	C6H12O2	[M - H]-	C6H11O2-		7,209	4,420	2,789	0	0,000	1,676	1,676	2,733		115,077	575	9,580	650280764869167404	650277873953127837	64	
1	C9H8O2	[M - H]-	C9H7O2-		21,484	19,009	2,475	1	0,600	6,401	6,401	1,611		147,045	575	9,584	650280764693006335	650277881016336408	192	
1	C19H29N5O2S	[M - H]-	C19H28N5O2S-		112,419	112,419	0,000	36	0,629	0,195	4,612	-4,561		390,195	576	9,598	650280769910722256	650277978089316015	1762	
1	C16H36O11P2	[M - H]-	C16H35O11P2-		28,053	21,931	6,122	7	0,897	0,365	1,156	-0,920		465,166	576	9,600	650280766349757264	650277985982996736	1879	
1	C16H29NO4	[M - H]-	C16H28NO4-		140,749	140,749	0,000	33	0,574	-7,456	7,495	1,905		298,203	576	9,607	650280766723050424	650277932081992474	1174	
1	C10H14N3O4	[M - H]-	C10H13N3O4-		85,458	83,991	1,467	24	0,610	5,311	9,322	3,750		239,092	577	9,610	650280768379800694	650277905494297385	770	
1	C12H20N3O5	[M - H]-	C12H19N3O5-		147,572	143,461	4,110	37	0,659	2,265	4,357	4,735		285,134	577	9,612	650280771018018748	650277922334429391	1058	
1	C19H33NO7	[M - H]-	C19H32NO7-		84,356	80,991	3,364	23	0,732	-1,536	2,673	2,106		386,219	577	9,613	650280770787331983	650277976055078466	1741	
1	C10H15NO2	[M - H]-	C10H14NO2-		70,009	67,038	2,971	15	0,546	-1,652	8,885	-3,289		180,102	577	9,615	650280765758360155	650277889883095989	379	
1	C18H37NO5	[M - H]-	C18H36NO5-		108,679	104,787	3,892	27	0,674	-0,224	3,249	-1,005		346,260	577	9,616	650280773907894829	650277964545907444	1575	
1	C13H24N2O10	[M - H]-	C13H23N2O10-		106,601	106,601	0,000	36	0,734	0,924	6,078	4,053		367,137	577	9,617	650280771752022000	650277969012841688	1672	
1	C14H31N4O3	[M - H]-	C14H30N4O3-		106,623	104,759	1,864	33	0,647	-4,673	6,485	4,601		302,234	577	9,623	650280776143459308	650277934040732627	1211	
1	C4H10N6OS	[M - H]-	C4H9N6OS-		32,730	32,220	0,509	13	0,409	-6,855	7,839	-8,006		189,055	578	9,625	650280776256705559	650277892626171110	442	
1	C9H12N4O6S	[M - H]-	C9H11N4O6S-		75,418	75,418	0,000	37	0,706	-0,747	6,951	-1,518		303,040	578	9,625	650280777418527982	650277934208504807	1216	
1	C12H24N5O3	[M - H]-	C12H23N5O3-		106,083	106,083	0,000	28	0,486	-4,200	5,557	2,496		285,181	580	9,664	650280776906822834	650277922380566740	1059	
1	C11H16O4	[M - H]-	C11H15O4-		152,661	149,217	3,443	23	0,602	-2,490	6,134	-1,849		211,097	581	9,683	650280776382534723	650277897843885965	583	
1	C8H14N3O	[M - H]-	C8H13N3O-		56,950	54,459	2,491	17	0,192	2,918	7,495	5,547		167,107	581	9,684	650280799849666289	650277885923672563	287	
1	C11H20O3	[M - H]-	C11H19O3-		29,511	29,511	0,000	6	0,091	7,274	7,274	-2,468		199,133	584	9,728	650280799803528929	650277894966593052	507	
1	C16H10O6	[M - H]-	C16H9O6-		74,512	71,046	3,466	32	0,635	-1,485	5,187	-2,219		297,040	584	9,731	650280807751737128	650277931071165136	1160	
1	C8H16O3	[M - H]-	C8H15O3-		12,267	10,920	1,347	2	0,080	-13,599	13,599	-3,130		159,102	584	9,731	650280805423897438	650277884325642579	255	
