structurePerIdRank	formulaRank	ConfidenceScoreExact	ConfidenceScoreApproximate	CSI:FingerIDScore	ZodiacScore	SiriusScoreNormalized	SiriusScore	molecularFormula	adduct	precursorFormula	InChIkey2D	InChI	name	smiles	xlogp	pubchemids	links	dbflags	ionMass	retentionTimeInSeconds	retentionTimeInMinutes	formulaId	alignedFeatureId	compoundId	mappingFeatureId	overallFeatureQuality
1	1	0.009	0.009	-372.418	0.998	1.000	131.090	C14H19FN4O4	[M - H]-	C14H18FN4O4-	PLEGYDFSYPYUKR	InChI=1S/C14H19FN4O4/c1-16-11(20)9-10(18-7-17-9)12(21)19-8-3-5-14(15,6-4-8)13(22)23-2/h7-8H,3-6H2,1-2H3,(H,16,20)(H,17,18)(H,19,21)	methyl 1-fluoro-4-[[5-(methylcarbamoyl)-1H-imidazole-4-carbonyl]amino]cyclohexane-1-carboxylate	CNC(=O)C1=C(N=CN1)C(=O)NC2CCC(CC2)(C(=O)OC)F	0.700	122672943	PUBCHEM:(122672943)	2	325.129	463	7.722	857714380964212892	857712812877401502	857712812877401501	1360	
1	1	-Infinity	-Infinity	-367.778	1.000	1.000	77.754	C9H16N3O4	[M - H]-	C9H15N3O4-	DAIFOMKULGWWKQ	InChI=1S/C9H16N3O4/c1-9(2,3)12(16)7-5(13)6(14)10-8(15)11(7)4/h5,7,13H,1-4H3,(H,10,14,15)	[[(tert-Butyl)[(2,6-dioxo-3-methyl-5-hydroxyhexahydropyrimidin)-4-yl]amino]oxy]radical	CC(C)(C)N(C1C(C(=O)NC(=O)N1C)O)[O]	-0.300	101682897	PUBCHEM:(101682897)	2	229.108	465	7.744	857714395371648177	857712783047508030	857712783047508029	686	
1	1	0.045	0.045	-395.082	0.998	0.998	88.793	C27H31N3O8	[M - H]-	C27H30N3O8-	GCIZDWYZCYKWAP	InChI=1S/C27H31N3O8/c1-29(2)16-11-12(7-6-8-38-5)21(31)18-14(16)9-13-10-15-20(30(3)4)23(33)19(26(28)36)25(35)27(15,37)24(34)17(13)22(18)32/h11,13,15,20,31-32,35,37H,8-10H2,1-5H3,(H2,28,36)	(4R,4aS,5aR,12aR)-4,7-bis(dimethylamino)-1,10,11,12a-tetrahydroxy-9-(3-methoxyprop-1-ynyl)-3,12-dioxo-4a,5,5a,6-tetrahydro-4H-tetracene-2-carboxamide	CN(C)C1C2CC3CC4=C(C=C(C(=C4C(=C3C(=O)C2(C(=C(C1=O)C(=O)N)O)O)O)O)C#CCOC)N(C)C	1.400	58676835;54706923	PUBCHEM:(58676835 54706923)	2	524.203	466	7.764	857714554990085849	857712837158229816	857712837158229815	1844	
1	1	0.059	0.059	-289.099	1.000	1.000	154.515	C17H26N4O5	[M - H]-	C17H25N4O5-	VQDWUICPTTXUDG	InChI=1S/C17H26N4O5/c1-11-12(14(23)19-15(24)18-11)5-6-13(22)20-7-9-21(10-8-20)16(25)26-17(2,3)4/h5-10H2,1-4H3,(H2,18,19,23,24)	tert-butyl 4-[3-(6-methyl-2,4-dioxo-1H-pyrimidin-5-yl)propanoyl]piperazine-1-carboxylate	CC1=C(C(=O)NC(=O)N1)CCC(=O)N2CCN(CC2)C(=O)OC(C)(C)C	-0.200	31122212	PUBCHEM:(31122212)	2	365.182	466	7.764	857714407434467116	857712823161836105	857712823161836104	1596	
1	1	0.040	0.040	-254.106	1.000	0.842	94.562	C22H28O10	[M - H]-	C22H27O10-	MDTAXTLVEFPMEU	InChI=1S/C22H28O10/c1-10(2)18(23)28-9-14-15(30-19(24)11(3)4)16(31-20(25)12(5)6)17(22(27)29-14)32-21(26)13(7)8/h14-17,22,27H,1,3,5,7,9H2,2,4,6,8H3	beta-D-Glucopyranose-2,3,4,6-tetramethacrylate	CC(=C)C(=O)OCC1C(C(C(C(O1)O)OC(=O)C(=C)C)OC(=O)C(=C)C)OC(=O)C(=C)C	2.623	102298012	PUBCHEM:(102298012)	2	451.161	466	7.774	857714468205740740	857712833014257179	857712833010062874	1787	
1	3	0.067	0.067	-196.822	0.115	0.033	74.121	C16H23N5O3	[M - H]-	C16H22N5O3-	MABAPUOSUSYIKG	InChI=1S/C16H23N5O3/c1-11(22)9-21-12(10-20-7-5-4-6-8-20)17-14-13(21)15(23)19(3)16(24)18(14)2/h4-10H2,1-3H3	1,3-dimethyl-7-(2-oxopropyl)-8-(piperidin-1-ylmethyl)-1H-purine-2,6(3H,7H)-dione	CC(=O)CN1C(=NC2=C1C(=O)N(C(=O)N2C)C)CN3CCCCC3	0.100	16610403	PUBCHEM:(16610403);DSSTox:(DTXSID901129157)	137438953474	332.171	468	7.793	857714389751280418	857712816530640658	857712816530640657	1433	
1	1	0.026	0.026	-305.247	0.999	1.000	105.238	C8H18N2O7	[M - H]-	C8H17N2O7-	QJHNQRUKUKDRKG	InChI=1S/C8H18N2O7/c11-2-1-9-10-8(17)7(16)6(15)5(14)4(13)3-12/h4-7,9,11-16H,1-3H2,(H,10,17)	2,3,4,5,6-pentahydroxy-N'-(2-hydroxyethyl)hexanehydrazide	C(CO)NNC(=O)C(C(C(C(CO)O)O)O)O	-4.500	92263327;92263328;92263329;92263331;318315	PUBCHEM:(92263327 92263328 92263329 92263331 318315)	2	253.106	469	7.821	857714399029081542	857712788693041977	857712788693041976	837	
1	1	-Infinity	-Infinity	-327.418	1.000	1.000	77.528	C9H18N3O4	[M - H]-	C9H17N3O4-	HQPRTHDVVPXCBE	InChI=1S/C9H18N3O4/c1-11-8(14)2-6(10)4-12-7(5-13)3-9(15)16/h6-7,10,12-13H,2-5H2,1H3,(H,11,14)(H,15,16)		CNC(=O)CC(CNC(CC(=O)O)CO)[NH]	-5.200	59984047	PUBCHEM:(59984047)	2	231.124	470	7.828	857714377881398939	857712783592767630	857712783592767629	702	
1	1	0.022	0.022	-94.724	0.886	0.962	47.853	C13H20O4	[M - H]-	C13H19O4-	QZOIPYKXZLTRHJ	InChI=1S/C13H20O4/c1-6-15-10-11-16-12(8-7-9-14-5)17-13(2,3)4/h9-11H,6H2,1-5H3		CCOC=COC(=C=C=COC)OC(C)(C)C	1.300	154490284	PUBCHEM:(154490284)	2	239.129	471	7.857	857714373477379299	857712785325015410	857712785325015409	746	
1	2	-Infinity	-Infinity	-249.779	0.015	0.001	77.873	C9H18N2O8S	[M - H]-	C9H17N2O8S-	OKZMGLYCHXQAHZ	InChI=1S/C9H18N2O8S/c1-5-8(12)10(6-2)11(9(13)18-17-7-3)20(14,15)19-16-4/h5-7H2,1-4H3	ethyl N-[ethyl(propanoyl)amino]-N-methylperoxysulfonylcarbamoperoxoate	CCC(=O)N(CC)N(C(=O)OOCC)S(=O)(=O)OOC	0.700	140999803	PUBCHEM:(140999803)	2	313.072	471	7.858	857714382373499153	857712808481770452	857712808481770451	1270	
1	1	0.540	0.540	-9.937	1.000	1.000	34.048	C7H6O3	[M - H]-	C7H5O3-	IJFXRHURBJZNAO	InChI=1S/C7H6O3/c8-6-3-1-2-5(4-6)7(9)10/h1-4,8H,(H,9,10)	3-hydroxybenzoic acid	C1=CC(=CC(=C1)O)C(=O)O	0.897	163323321;163647207;7420;54675842	PUBCHEMANNOTATIONBIO:(null);HMDB:(HMDB0002466);MiMeDB:(MMDBc0000591);PUBCHEMANNOTATIONSAFETYANDTOXIC:(null);BloodExposome:(7420);SUPERNATURAL:(SN0147095);MESH:(7420);FooDB:(FDB010507);PUBCHEM:(163323321 163647207 7420 54675842);COCONUT:(CNP0217243);NORMAN:(NS00014563);METACYC:(3-HYDROXYBENZOATE);PLANTCYC:(3-HYDROXYBENZOATE);CHEBI:(16193 30764);KEGG:(C00587);DSSTox:(DTXSID00227952 DTXSID1068649 DTXSID501299499 DTXSID6021610);LOTUS:(Q2823216);PUBCHEMANNOTATIONDRUG:(null);PUBCHEMANNOTATIONFOOD:(null);PUBMED:(null);KNAPSACK:(IJFXRHURBJZNAO-UHFFFAOYSA-N)	139577395582	137.025	472	7.869	857714379240353674	857712763866953103	857712763862758798	139	
1	1	0.012	0.012	-183.258	1.000	0.190	85.569	C9H10N4O3	[M - H]-	C9H9N4O3-	LXIWYKGAOIXZFO	InChI=1S/C9H10N4O3/c1-11-7-6(8(15)12(2)9(11)16)13(3-4-14)5-10-7/h4-5H,3H2,1-2H3	(1,3-Dimethyl-2,6-dioxo-1,2,3,6-tetrahydro-7H-purin-7-yl)acetaldehyde	CN1C2=C(C(=O)N(C1=O)C)N(C=N2)CC=O	-0.443	14482471	PUBCHEM:(14482471);DSSTox:(DTXSID90560845)	137438953474	221.067	473	7.881	857714415349119345	857712780954550044	857712780954550043	628	
1	1	0.018	0.018	-71.571	0.996	0.491	31.986	C8H14O3	[M - H]-	C8H13O3-	LTODOXSVDSLFCZ	InChI=1S/C8H14O3/c1-7(9-3)5-11-6-8(2)10-4/h5-6H,1-4H3	2-Methoxy-1-(2-methoxyprop-1-enoxy)prop-1-ene	CC(=COC=C(C)OC)OC	1.300	118138175;153374068	PUBCHEM:(118138175 153374068)	2	157.087	473	7.888	857714368905587622	857712767528580980	857712767528580979	236	
1	1	0.050	0.050	-161.255	1.000	0.000	94.531	C16H18N4O2	[M - H]-	C16H17N4O2-	QTTYMIHQIFIXGO	InChI=1S/C16H18N4O2/c1-4-6-7-8-9-10-12-17-13-14(18-12)19(3)16(22)20(11-5-2)15(13)21/h2H,4,6-8,11H2,1,3H3,(H,17,18)	8-hept-1-ynyl-3-methyl-1-prop-2-ynyl-7H-purine-2,6-dione	CCCCCC#CC1=NC2=C(N1)C(=O)N(C(=O)N2C)CC#C	2.600	87403887	PUBCHEM:(87403887)	2	297.135	473	7.888	857714400228652547	857712801439533261	857712801439533260	1118	
1	1	-Infinity	-Infinity	-97.417	1.000	0.996	43.584	C4H13N3O3Si	[M - H]-	C4H12N3O3Si-	YVPIGCINUJRDSL	InChI=1S/C4H13N3O3Si/c5-4(6)7-2-1-3-11(8,9)10/h8-10H,1-3H2,(H4,5,6,7)	2-(3-Trihydroxysilylpropyl)guanidine	C(CN=C(N)N)C[Si](O)(O)O	-0.962	59649185	PUBCHEM:(59649185)	2	178.066	474	7.897	857714409716168870	857712771861297647	857712771861297646	363	
1	1	0.036	0.036	-208.087	1.000	1.000	107.626	C16H28N2O5	[M - H]-	C16H27N2O5-	UFRFMPGFJOBOGH	InChI=1S/C16H28N2O5/c1-16(2,3)23-15(22)18-10-6-9-17-13(19)11-7-4-5-8-12(11)14(20)21/h11-12H,4-10H2,1-3H3,(H,17,19)(H,18,22)(H,20,21)	2-[3-[(2-Methylpropan-2-yl)oxycarbonylamino]propylcarbamoyl]cyclohexane-1-carboxylic acid	CC(C)(C)OC(=O)NCCCNC(=O)C1CCCCC1C(=O)O	1.700	105643018;104932943	PUBCHEM:(105643018 104932943)	2	327.192	474	7.904	857714408571123598	857712813514935815	857712813514935814	1381	
1	1	-Infinity	-Infinity	-149.532	1.000	1.000	79.456	C8H16N3O3	[M - H]-	C8H15N3O3-	IZMBTIWDQNQFRU	InChI=1S/C8H16N3O3/c1-5(9-7(3)12)11(14)6(2)10-8(4)13/h5-6H,1-4H3,(H,9,12)(H,10,13)	[[Bis[1-(acetylamino)ethyl]amino]oxy]radical	CC(NC(=O)C)N(C(C)NC(=O)C)[O]	-0.500	101565613	PUBCHEM:(101565613)	2	201.114	474	7.907	857714367202699983	857712776986737910	857712776982543605	518	
1	1	0.010	0.010	-386.941	0.997	1.000	107.524	C11H23N7O5	[M - H]-	C11H22N7O5-	VEADUEGCHMVSGM	InChI=1S/C11H23N7O5/c1-5(17-9(12)13)6(7(19)20)18-11(15,8(21)22)3-2-4-16-10(14)23/h5-6,18H,2-4,15H2,1H3,(H,19,20)(H,21,22)(H4,12,13,17)(H3,14,16,23)	(2S)-2-amino-5-(carbamoylamino)-2-[[1-carboxy-2-(diaminomethylideneamino)propyl]amino]pentanoic acid	CC(C(C(=O)O)NC(CCCNC(=O)N)(C(=O)O)N)N=C(N)N	-8.200	121364736	PUBCHEM:(121364736)	2	332.172	475	7.909	857714373791952179	857712816614526748	857712816614526747	1435	
1	1	0.009	0.009	-88.241	1.000	0.992	45.808	C8H14O4	[M - H]-	C8H13O4-	IXNAXQITDUBOFI	InChI=1S/C8H14O4/c1-9-7(10-2)5-6-8(11-3)12-4/h7-8H,1-4H3	1,1,4,4-Tetramethoxybut-2-yne	COC(C#CC(OC)OC)OC	0.000	11378784	PUBCHEM:(11378784);DSSTox:(DTXSID50464017)	137438953474	173.082	475	7.914	857714460790210894	857712771328620954	857712771328620953	346	
1	1	-Infinity	-Infinity	-270.496	1.000	0.992	67.996	C10H20N3O3	[M - H]-	C10H19N3O3-	FCJMAOJJEHTERE	InChI=1S/C10H20N3O3/c14-8-7-11-1-3-12(9-15)5-6-13(10-16)4-2-11/h8-10,14-16H,1-7H2		C1CN(CCN(CCN1C[CH]O)[CH]O)[CH]O	-1.700	59962849	PUBCHEM:(59962849)	2	229.144	475	7.922	857714416431249870	857712783223668823	857712783219474518	691	
1	1	-Infinity	-Infinity	-135.200	1.000	1.000	148.077	C12H25N3O9	[M - H]-	C12H24N3O9-	ITWRPRPORUTVQB	InChI=1S/C12H25N3O9/c13-5-8(19)7(18)3(1-16)23-12(5)24-10-4(2-17)22-11(21)6(15-14)9(10)20/h3-12,15-21H,1-2,13-14H2	GlcN(b1-4)[H2NNH(-2d)]b-Glc	C(C1C(C(C(C(O1)OC2C(OC(C(C2O)NN)O)CO)N)O)O)O	-4.900	90796619	PUBCHEM:(90796619);PUBMED:(null)	66	354.154	475	7.925	857714443857804914	857712821437976911	857712821437976910	1546	
1	1	0.076	0.076	-227.951	0.627	0.769	101.558	C14H23F3O4	[M - H]-	C14H22F3O4-	YPBQYVMQMSCYIY	InChI=1S/C14H23F3O4/c1-2-3-4-5-6-7-8-11(9-12(18)19)13(20)21-10-14(15,16)17/h11H,2-10H2,1H3,(H,18,19)	(S)-2-Octylsuccinic acid 1-(2,2,2-trifluoroethyl) ester	CCCCCCCCC(CC(=O)O)C(=O)OCC(F)(F)F	4.800	101154210	PUBCHEM:(101154210)	2	311.148	477	7.943	857714471875757051	857712806741134139	857712806741134138	1241	
1	1	0.055	0.055	-249.768	1.000	0.848	184.690	C15H22N4O4	[M - H]-	C15H21N4O4-	AREAIXBUPNOTRM	InChI=1S/C15H22N4O4/c1-11(15(21)22-10-13-16-18-19-17-13)9-14(20)23-12-7-5-3-2-4-6-8-12/h12H,1-10H2,(H,16,17,18,19)	4-O-cyclooctyl 1-O-(2H-tetrazol-5-ylmethyl) 2-methylidenebutanedioate	C=C(CC(=O)OC1CCCCCCC1)C(=O)OCC2=NNN=N2	2.500	155255539	PUBCHEM:(155255539)	2	321.156	477	7.954	857714477210911849	857712811761716523	857712811761716522	1337	
1	1	0.163	0.163	-118.291	0.938	0.002	49.745	C16H14O6	[M - H]-	C16H13O6-	AIONOLUJZLIMTK	InChI=1S/C16H14O6/c1-21-13-3-2-8(4-10(13)18)14-7-12(20)16-11(19)5-9(17)6-15(16)22-14/h2-6,14,17-19H,7H2,1H3	Hesperetin	COC1=C(C=C(C=C1)C2CC(=O)C3=C(C=C(C=C3O2)O)O)O	2.400	163322612;119058071;676152;3593;72281;49859576;71317210	PUBCHEMANNOTATIONBIO:(null);HMDB:(HMDB0005782 HMDB0030746);MiMeDB:(MMDBc0000610);PUBCHEMANNOTATIONSAFETYANDTOXIC:(null);BloodExposome:(3593 72281);LIPIDMAPS:(LMPK12140003);SUPERNATURAL:(SN0006614);MESH:(72281);FooDB:(FDB002677);PUBCHEM:(163322612 119058071 676152 3593 72281 49859576 71317210);GNPS:(CCMSLIB00000079951);COCONUT:(CNP0393256);NORMAN:(NS00014845 NS00096467);METACYC:(CPD-7072);PLANTCYC:(CPD-7072);CHEBI:(28230 183378 95167 61249);KEGG:(C01709);DSSTox:(DTXSID4022319 DTXSID80274404);LOTUS:(Q411310 Q104912885 Q27166968);PUBCHEMANNOTATIONDRUG:(null);PUBCHEMANNOTATIONFOOD:(null);PUBMED:(null);KNAPSACK:(AIONOLUJZLIMTK-UHFFFAOYSA-N)	141724883326	301.071	478	7.965	857714566721554665	857712802769127789	857712802769127788	1150	
1	1	0.022	0.022	-157.575	1.000	0.000	99.707	C16H18N4O2	[M - H]-	C16H17N4O2-	QTTYMIHQIFIXGO	InChI=1S/C16H18N4O2/c1-4-6-7-8-9-10-12-17-13-14(18-12)19(3)16(22)20(11-5-2)15(13)21/h2H,4,6-8,11H2,1,3H3,(H,17,18)	8-hept-1-ynyl-3-methyl-1-prop-2-ynyl-7H-purine-2,6-dione	CCCCCC#CC1=NC2=C(N1)C(=O)N(C(=O)N2C)CC#C	2.600	87403887	PUBCHEM:(87403887)	2	297.135	479	7.981	857714489714132379	857712801385007304	857712801385007303	1117	
1	1	0.006	0.006	-133.145	1.000	0.948	102.622	C8H14N3O3	[M - H]-	C8H13N3O3-	VWTQUPUEYAWYKR	InChI=1S/C8H14N3O3/c1-7(2)6(5-10(12)13)9-8(3,4)11(7)14/h5H2,1-4H3	[[2,2,5,5-Tetramethyl-4-(nitromethyl)-2,5-dihydro-1H-imidazole-1-yl]oxy]radical	CC1(C(=NC(N1[O])(C)C)C[N+](=O)[O-])C	0.600	102418105	PUBCHEM:(102418105)	2	199.097	479	7.987	857714422861118286	857712776072379508	857712776072379507	492	
1	1	0.051	0.051	-104.322	1.000	0.200	132.473	C18H32O6	[M - H]-	C18H31O6-	XSSRKBRTVPNAMX	InChI=1S/C18H32O6/c1-2-13(19)10-11-14(20)17-12-15(21)16(24-17)8-6-4-3-5-7-9-18(22)23/h10-11,13-17,19-21H,2-9,12H2,1H3,(H,22,23)	(2R)-3beta-Hydroxy-5alpha-[(1S)-1,4-dihydroxy-2-hexenyl]tetrahydrofuran-2alpha-octanoic acid	CCC(C=CC(C1CC(C(O1)CCCCCCCC(=O)O)O)O)O	1.800	126457313;134812144;134812145;134812146;134812147;134812148;134812149;134812150;134812151;134812152;134812153;134812154;134812155;134812156;134812157;134812158;134812159;134812160;134812161;134812162;134812163;134812164;134812165;134812166;134812167;134812168;134812169;134812170;134812171;134812172;134812173;134812174;134812175;122215868	CHEBI:(185364 186952 193379);LIPIDMAPS:(LMFA02040091 LMFA02040084 LMFA02040099 LMFA02040082 LMFA02040095 LMFA02040069 LMFA02040090 LMFA02040087 LMFA02040100 LMFA02040096 LMFA02040080 LMFA02040085 LMFA02040088 LMFA02040081 LMFA02040071 LMFA02040075 LMFA02040070 LMFA02040094 LMFA02040072 LMFA02040073 LMFA02040089 LMFA02040086 LMFA02040003 LMFA02040079 LMFA02040077 LMFA02040098 LMFA02040093 LMFA02040083 LMFA02040074 LMFA02040097 LMFA02040092 LMFA02040076 LMFA02040078);PUBCHEM:(126457313 134812144 134812145 134812146 134812147 134812148 134812149 134812150 134812151 134812152 134812153 134812154 134812155 134812156 134812157 134812158 134812159 134812160 134812161 134812162 134812163 134812164 134812165 134812166 134812167 134812168 134812169 134812170 134812171 134812172 134812173 134812174 134812175 122215868)	2147483682	343.213	480	7.995	857714565626841243	857712818833313814	857712818833313813	1485	
1	1	0.069	0.069	-248.041	0.999	0.298	126.480	C18H28N2O9	[M - H]-	C18H27N2O9-	MCRSEQVZXAPCKF	InChI=1S/C18H28N2O9/c1-17(2,3)28-15(22)13(19-16(23)29-18(4,5)6)9-10-14(21)26-11-7-8-12-27-20(24)25/h13H,9-12H2,1-6H3,(H,19,23)	Tert-butyl 4-(nitrooxy)but-2-ynyl(2s)-2-[(tert-butoxy)carbonylamino]pentane-1,5-dioate	CC(C)(C)OC(=O)C(CCC(=O)OCC#CCO[N+](=O)[O-])NC(=O)OC(C)(C)C	2.400	143025587;131738422	PUBCHEM:(143025587 131738422)	2	415.173	480	7.997	857714451231391635	857712830535423287	857712830535423286	1743	
1	1	0.072	0.072	-404.638	1.000	0.999	96.521	C22H14N4O7	[M - H]-	C22H13N4O7-	WWNKKYXQYFODMY	InChI=1S/C22H14N4O7/c27-17(11-15-21(29)23-19(25-32-15)13-7-3-1-4-8-13)31-18(28)12-16-22(30)24-20(26-33-16)14-9-5-2-6-10-14/h1-12H,(H,23,25,29)(H,24,26,30)	[(2E)-2-(5-oxo-3-phenyl-4H-1,2,4-oxadiazin-6-ylidene)acetyl] (2Z)-2-(5-oxo-3-phenyl-4H-1,2,4-oxadiazin-6-ylidene)acetate	C1=CC=C(C=C1)C2=NOC(=CC(=O)OC(=O)C=C3C(=O)NC(=NO3)C4=CC=CC=C4)C(=O)N2	2.300	135837364	PUBCHEM:(135837364)	2	445.077	481	8.021	857714517870495392	857712832099898829	857712832099898828	1773	
1	1	0.027	0.027	-508.348	1.000	1.000	88.555	C31H37N3O7	[M - H]-	C31H36N3O7-	GVVPCCDZWQDPIB	InChI=1S/C31H37N3O7/c32-26-29(39-18-21-10-4-1-5-11-21)27(33-16-24(35)36)31(41-20-23-14-8-3-9-15-23)28(34-17-25(37)38)30(26)40-19-22-12-6-2-7-13-22/h1-15,26-31,33-34H,16-20,32H2,(H,35,36)(H,37,38)	2-[[(1S,2S,4R,5R)-3-amino-5-(carboxymethylamino)-2,4,6-tris(phenylmethoxy)cyclohexyl]amino]acetic acid	C1=CC=C(C=C1)COC2C(C(C(C(C2NCC(=O)O)OCC3=CC=CC=C3)NCC(=O)O)OCC4=CC=CC=C4)N	-2.700	118075351	PUBCHEM:(118075351)	2	562.259	482	8.026	857714662645288647	857712837464414049	857712837464414048	1852	
1	1	0.011	0.011	-367.126	1.000	1.000	80.148	C25H43N3O8S	[M - H]-	C25H42N3O8S-	XZKQRLDXYGWRLM	InChI=1S/C25H43N3O8S/c1-24(2,33-5)9-13-36-25(3,4)23(32)27-11-15-35-17-16-34-14-10-26-20(29)8-7-12-28-21(30)18-19(37-6)22(28)31/h18H,7-17H2,1-6H3,(H,26,29)(H,27,32)	2-(3-methoxy-3-methylbutoxy)-2-methyl-N-[2-[2-[2-[4-(3-methylsulfanyl-2,5-dioxopyrrol-1-yl)butanoylamino]ethoxy]ethoxy]ethyl]propanamide	CC(C)(CCOC(C)(C)C(=O)NCCOCCOCCNC(=O)CCCN1C(=O)C=C(C1=O)SC)OC	0.100	91305153	PUBCHEM:(91305153)	2	544.270	482	8.030	857714701593597412	857712837334390604	857712837330196299	1848	
1	1	0.094	0.016	-416.234	0.994	0.999	99.579	C23H41N7O10	[M - H]-	C23H40N7O10-	OEIJLEVHNMAWJT	InChI=1S/C23H41N7O10/c24-21-16(14-30(23(35)28-21)22-20(34)19(33)17(15-31)40-22)2-1-4-26-18(32)3-6-36-8-10-38-12-13-39-11-9-37-7-5-27-29-25/h14,17,19-20,22-23,31,33-35H,1-13,15H2,(H2,24,28)(H,26,32)	N-[3-[4-amino-1-[3,4-dihydroxy-5-(hydroxymethyl)oxolan-2-yl]-2-hydroxy-2H-pyrimidin-5-yl]propyl]-3-[2-[2-[2-(2-azidoethoxy)ethoxy]ethoxy]ethoxy]propanamide	C1=C(C(=NC(N1C2C(C(C(O2)CO)O)O)O)N)CCCNC(=O)CCOCCOCCOCCOCCN=[N+]=[N-]	-2.600	134489747	PUBCHEM:(134489747)	2	574.282	482	8.035	857714560040028109	857712837569271659	857712837569271658	1854	
1	1	0.298	0.298	-186.166	0.974	0.842	52.873	C22H30O13	[M - H]-	C22H29O13-	FCNHGHUFSXBIRH	InChI=1S/C22H30O13/c1-30-14(24)5-6-15(25)32-8-10-3-4-11-12(20(29)31-2)9-33-21(16(10)11)35-22-19(28)18(27)17(26)13(7-23)34-22/h3,9,11,13,16-19,21-23,26-28H,4-8H2,1-2H3	1-[4-(methoxycarbonyl)-1-{[3,4,5-trihydroxy-6-(hydroxymethyl)oxan-2-yl]oxy}-1H,4aH,5H,7aH-cyclopenta[c]pyran-7-yl]methyl 4-methyl butanedioate	COC(=O)CCC(=O)OCC1=CCC2C1C(OC=C2C(=O)OC)OC3C(C(C(C(O3)CO)O)O)O	-2.000	71503143;78089356	COCONUT:(CNP0209811);TeroMol:(TKC019901);SUPERNATURAL:(SN0082012);PUBCHEM:(71503143 78089356)	11534338	501.163	482	8.037	857714622245751360	857712836675884801	857712836675884800	1833	
1	1	0.022	0.022	-113.360	0.988	1.000	80.233	C13H20O4	[M - H]-	C13H19O4-	ZVBHKXANXFHHMQ	InChI=1S/C13H20O4/c1-14-8-3-5-10-16-12-7-13-17-11-6-4-9-15-2/h7-13H2,1-2H3	1,13-Dimethoxy-5,9-dioxa-2,11-tridecadiyne	COCC#CCOCCCOCC#CCOC	0.100	101456786	PUBCHEM:(101456786)	2	239.129	483	8.053	857714454976905271	857712785358569847	857712785358569846	747	
1	1	0.041	0.041	-195.887	0.997	0.998	56.014	C16H22O7	[M - H]-	C16H21O7-	GCPNDLAUYPSXPQ	InChI=1S/C16H22O7/c1-9(2)5-11(15(19)20)7-13(17)23-14(18)8-12(16(21)22)6-10(3)4/h11-12H,1,3,5-8H2,2,4H3,(H,19,20)(H,21,22)	2-[2-(3-Carboxy-5-methylhex-5-enoyl)oxy-2-oxoethyl]-4-methylpent-4-enoic acid	CC(=C)CC(CC(=O)OC(=O)CC(CC(=C)C)C(=O)O)C(=O)O	2.300	88134021	PUBCHEM:(88134021)	2	325.130	483	8.054	857714426069761101	857712812906761635	857712812906761634	1361	
1	1	0.024	0.024	-381.250	0.906	0.968	114.248	C11H20N6O5S	[M - H]-	C11H19N6O5S-	AGICYDHTKOLPCO	InChI=1S/C11H20N6O5S/c12-23(20,21)22-8-1-10-9-16(11(14-10)17(18)19)7-6-15-4-2-13-3-5-15/h9,13H,1-8H2,(H2,12,20,21)	2-[2-Nitro-1-(2-piperazin-1-ylethyl)imidazol-4-yl]ethyl sulfamate	C1CN(CCN1)CCN2C=C(N=C2[N+](=O)[O-])CCOS(=O)(=O)N	-1.500	117919508	PUBCHEM:(117919508)	2	347.112	483	8.055	857714459875852514	857712820515229901	857712820515229900	1520	
1	1	0.051	0.051	-150.751	1.000	1.000	57.309	C15H22O5	[M - H]-	C15H21O5-	UHOXXWXOZPYTAL	InChI=1S/C15H22O5/c16-13(9-1-5-11(6-2-9)14(17)18)10-3-7-12(8-4-10)15(19)20/h9-12H,1-8H2,(H,17,18)(H,19,20)	4-(4-Carboxycyclohexanecarbonyl)cyclohexane-1-carboxylic acid	C1CC(CCC1C(=O)C2CCC(CC2)C(=O)O)C(=O)O	1.400	23131588	PUBCHEM:(23131588)	2	281.140	483	8.056	857714459699691709	857712795382957664	857712795382957663	997	
1	2	0.050	0.050	-153.726	0.493	0.000	96.664	C9H14N6O	[M - H]-	C9H13N6O-	GMTCOSNGKBTBDG	InChI=1S/C9H14N6O/c1-4-5-10-7-12-8(11-6(2)3)14-9(13-7)15-16/h1,6,16H,5H2,2-3H3,(H3,10,11,12,13,14,15)	N-[4-(propan-2-ylamino)-6-(prop-2-ynylamino)-1,3,5-triazin-2-yl]hydroxylamine	CC(C)NC1=NC(=NC(=N1)NCC#C)NO	1.400	90159630	PUBCHEM:(90159630)	2	221.118	484	8.060	857714443971051157	857712781105545008	857712781105545007	632	
1	1	-Infinity	-Infinity	-216.630	1.000	0.000	76.876	C10H16N3O3	[M - H]-	C10H15N3O3-	FTJPSAYHGSXLMM	InChI=1S/C10H16N3O3/c1-9(2)7(5-6(14)8(11)15)12-10(3,4)13(9)16/h5,12H,1-4H3,(H2,11,15)		CC1(C(=CC(=O)C(=O)N)NC(N1[O])(C)C)C	-0.300	134879631	PUBCHEM:(134879631)	2	225.113	484	8.062	857714462501486988	857712781969571752	857712781965377447	656	
