id,452,453,454,455,456,457,458,459,460,461,462,463,464,465,466,467,468,469,470,471
1175,191.1,538.3,0,224.8,0,363.2,145.3,0,423,638.5,690.2,778.4,561.5,569.4,472.4,724.3,477.2,491.6,1093,870
1176,0,505,3171,0,0,0,0,0,590.8,859.7,715,529.2,841.5,736.7,918.1,820.5,462.8,656.6,705.6,553
1179,95.83,1009,480.1,236.9,0,758.1,413.9,210.4,420.8,664.2,853,517.7,749.9,1021,532.4,967.5,502.7,1041,1797,1025
1184,397.2,1023,695.9,1199,0,372.2,269.7,361.9,0,104.5,134.5,107.4,83.06,0,0,102.2,0,0,0,112.2
1190,0,0,109.7,124.3,0,0,0,0,0,0,0,0,0,0,0,0,77.15,0,96.54,0
1197,0,821,318.2,615.3,0,269.4,0,370.6,0,0,0,110.2,124,140.8,0,122.1,0,0,197.9,166.5
1199,94.37,0,292,0,0,388.5,302.4,161,0,177.6,317.6,0,0,318.1,151.3,0,298.1,290.6,450.5,0
1207,141.4,1087,9595,692.3,0,1005,697.8,372.5,342.5,623.9,675.1,566,925.2,745.9,493.5,1016,623.8,748.6,1296,977.2
1238,0,1432,322.7,194.3,0,629.9,0,355.9,0,0,0,0,0,0,0,0,0,0,0,0
1240,0,0,0,0,0,362.2,518.5,187.5,0,0,0,0,0,0,0,0,0,0,0,0
1241,0,630.5,251.7,186.1,0,143.9,0,0,0,0,0,0,0,0,0,0,416.6,839.1,650.2,0
1243,0,0,0,0,0,200.4,208.6,0,76.24,0,116.6,0,0,0,0,160.1,330.7,143.6,218.5,0
1252,0,672.8,388.9,179.9,0,0,0,0,0,0,0,0,0,135.7,0,0,523.8,1274,612.1,253.8
1255,0,0,0,0,0,138.2,0,0,0,398.7,644.3,438.6,211.2,0,0,231.8,0,0,151,108.2
1263,0,1231,282.1,479.5,0,898,242.8,321.8,579.1,280.4,1019,385.4,1579,901.8,817.7,1785,495.5,893.9,1344,1764
1264,0,1233,645.4,826.3,0,760.7,281.6,424.7,0,313.1,392.4,416.7,484.6,310.1,228.4,560,216,392.1,890.4,403.9
1266,384,1150,967.3,1713,111.2,772.2,411.2,367.8,390.2,287.8,587.5,406,235.7,294.4,316.9,167.6,400.2,555.5,448,429.4
1267,246.4,641.7,358,871.5,0,0,282.8,433.4,0,0,0,0,0,0,0,0,0,0,0,0
1268,0,597.9,243.8,496.2,0,284.4,201.5,297.1,0,0,0,0,158.2,172.8,93.77,204,139.7,236.9,371.3,263.7
1272,718.4,541,879.2,1513,196.1,491.7,260.2,497.2,153.2,334.2,0,1039,759.6,384.7,296.5,365.4,128.6,143.1,482.2,194.9
1273,280,1222,800.9,982.3,219.7,0,607.4,434.4,0,0,0,0,0,0,0,0,0,0,0,0
1275,0,0,138.5,0,0,0,0,0,201.9,0,638,231.3,0,0,0,195,138.5,204.7,0,491
1277,0,1798,402.3,639.2,0,1223,526.9,402.1,425.2,501.8,924.3,731.2,854.9,731.7,783.9,1035,558.5,747,1242,1096
1279,0,919.9,201.3,313,0,153.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0
