Row ID,452,453,454,455,456,457,458,459,460,461,462,463,464,465,466,467,468,469,470,471
668,500.5045,2162.462,868.16345,1847.1993,367.36514,1302.3843,846.69495,1231.9009,382.4173,536.957,564.1278,609.7653,523.929,622.6502,421.29907,551.99396,400.83548,539.1952,1052.9255,824.28613
670,164.9811,868.5488,330.32968,562.44855,0,424.29282,281.45667,358.59412,126.91149,356.45572,235.04152,195.49785,117.31111,183.15329,92.42887,215.8911,164.3021,179.35522,315.70883,222.26675
671,183.34265,1414.0483,607.04407,793.43164,189.60371,503.8421,316.128,549.10175,182.78401,248.08092,308.1763,337.31302,233.58829,316.34293,0,283.20642,261.39548,273.66458,355.17557,399.32544
686,232.96817,0,2823.3564,0,0,0,28425.348,614.0767,2065.0574,1163.3506,1241.7875,2385.9683,2815.5476,1820.9626,5278.0825,6569.6006,47926.29,4992.145,15464.524,5994.343
699,675.6127,400.1568,125.07271,604.2124,931.82635,375.64117,1232.8883,1166.8491,168.9306,0,778.46313,311.23575,639.76184,1032.7758,357.37656,448.89395,330.97034,378.71277,915.7977,733.281
702,11579.914,50499.816,20101.75,42410.484,6619.985,33198.254,16497.504,17638.99,13939.088,16262.429,25577.508,17999.074,10002.61,20503.605,11281.99,10724.818,10393.357,15774.386,21554.762,16832.809
704,374.609,0,539.65784,1528.3989,224.94864,880.22266,461.33618,0,464.62848,644.10645,710.2533,978.69135,744.09143,556.9353,574.09705,620.71735,468.35617,485.1204,1080.8965,808.5128
705,261.9661,653.4784,346.4254,602.5376,131.26302,469.32364,390.6175,376.90604,358.00858,282.36252,553.9676,520.8165,521.59875,955.6322,461.4462,425.6676,477.93155,540.2983,944.718,577.7014
706,588.36896,0,1128.6901,0,364.21564,0,487.9486,0,531.75867,0,1157.196,0,709.9677,577.3028,586.7885,0,511.07397,704.94354,0,0
733,225.55725,1307.4847,604.51666,430.6123,140.26414,1726.9475,415.71255,646.01483,308.5328,0,425.2321,0,412.46164,367.67596,214.44905,302.42877,781.91925,589.09106,986.46857,934.57513
752,0,340.55966,248.94534,168.42917,0,123.269135,0,0,0,0,0,0,0,114.54543,0,0,427.34787,880.1323,269.06525,132.2357
757,99.67702,319.74652,0,182.12637,0,193.94646,150.61853,0,0,0,141.82243,0,0,0,0,0,150.51454,0,0,126.15883
759,60687.617,46589.195,54802.41,50695.97,40507.434,50331.9,56096.902,57865.496,62180.164,68879.9,64795.75,53396.07,55348.004,56219.2,67525.69,56974.746,63150.76,61935.58,50525.645,57558.355
761,2430.7227,0,2234.564,1499.3894,5960.6616,0,1174.4833,0,2184.727,0,1269.0607,1371.135,1989.3372,1641.0563,2499.5022,0,1365.1765,1716.386,1069.0273,1392.7539
763,2366.8733,0,0,0,7559.8027,0,2006.5845,0,3013.4185,0,3500.9783,0,17461.537,0,3208.8171,16155.413,1292.5493,0,4455.695,5271.4224
768,299.97333,748.5043,1064.0862,485.34836,246.62546,1323.6497,930.3679,693.1294,0,0,0,0,0,0,0,0,0,0,0,0
772,0,0,0,0,0,0,0,83.54462,216.05377,0,0,208.9808,396.2182,229.32988,0,644.68933,0,0,0,0
788,1845.812,32225.277,1732.0149,0,1543.8391,11336.552,2246.5903,3203.3508,1936.7247,2643.6128,3753.2825,3915.142,12974.02,8102.813,5522.8623,13886.099,4679.6313,7236.5923,16706.484,12400.512
799,0,0,0,204.76045,0,0,0,316.10117,0,0,445.2079,0,1050.6558,1167.3575,0,1061.0569,780.89856,0,1340.4534,0
805,0,0,0,0,0,596.37445,782.0935,353.67926,0,0,0,0,0,0,0,0,0,0,0,0
808,652.5744,486.5347,1014.00476,0,268.2844,0,706.12415,580.04877,664.9261,947.01447,0,587.35925,0,0,347.8895,496.94052,970.08417,598.13116,0,836.0211
809,953.289,2821.533,2684.1777,2653.5269,848.8143,1870.2816,1091.3365,2016.7739,768.5356,1413.3539,3244.9744,2232.9504,2214.4824,860.5415,3181.8486,1550.4893,1868.2305,1570.7267,1731.0355,1987.4518
814,0,272.12314,0,0,0,307.44937,326.66287,132.43446,143.236,298.2415,259.07953,175.60745,296.71957,315.54132,157.8104,244.50423,237.77751,279.88382,410.29657,241.92413
815,226.64946,485.21008,348.25443,595.47266,0,308.33365,192.36177,149.31706,202.87099,0,258.85217,171.96245,0,117.776024,139.84848,0,167.88452,212.37906,195.68323,155.9054
821,129.85054,1048.649,1105.0901,574.9006,80.63845,622.39453,317.95026,0,0,0,301.01117,0,0,281.49612,0,264.14523,285.57504,0,552.5761,467.5089
822,0,263.63815,229.20265,270.41858,0,658.49554,201.22641,123.518524,103.76394,217.81485,0,123.84363,0,159.18208,0,142.92734,145.52951,177.1161,159.83417,0
