id,1,2,3,5,6,7,8,9,11,12,13,14,15,17,18,19,20,21,23,24,25,26,27,29,30
605,5476,5790,4599,9418,4470,5001,2719,5856,6356,3928,5315,6566,8252,8215,7692,15050,34170,49200,25270,18380,8586,5118,6781,3561,8032
607,5967,10880,5973,6385,5471,5190,7519,6189,4779,7615,6303,8504,6006,5125,5393,8111,7643,6947,10220,6457,6154,8597,9370,7845,6465
615,3732,0,10340,1943,2600,6280,1251,5391,3571,0,0,0,0,0,0,0,0,0,0,0,1223,0,0,0,0
616,1594,1161,1558,1425,3217,2432,2751,1473,1811,758.9,772.9,2284,806.4,1685,1801,3822,2147,2616,1900,1981,0,919.7,1060,1003,661.7
619,4939,2908,7214,4328,2584,7518,3067,3738,7852,1568,2684,2218,2914,2613,2386,2160,2218,2355,1642,2166,1598,0,1106,1558,0
620,0,0,2000,0,0,1398,604.6,686.4,1140,0,0,0,0,0,0,0,0,0,0,0,608.4,0,0,0,0
627,10380,8316,13010,10570,8376,9760,4640,7630,10390,4518,6677,6541,6314,8896,7334,4108,7497,4180,4321,2899,7405,6635,7323,5471,6975
628,3838,3400,3798,3849,2015,1330,0,1300,2146,759.7,1830,1405,1492,2161,1778,1458,1616,1601,1264,1133,1238,1701,1938,2219,1477
632,1014,0,3163,0,1292,4341,1726,2354,3829,439.8,0,0,0,0,0,0,0,0,0,0,1163,0,0,0,0
635,5406,3512,4925,6304,7000,6897,3509,5522,5711,4913,4583,6114,6814,6296,4247,14650,9136,8312,4830,10540,8152,5383,2864,4606,9189
637,36720,42400,32430,43530,32230,20030,28570,33340,24430,32630,39250,31610,37370,37800,37020,38810,45270,40390,40010,37290,42610,40500,33540,35220,39490
639,0,16040,0,0,8026,0,0,20790,0,4443,6109,12260,8316,19320,17810,0,0,0,0,12780,8386,17260,7833,7026,15720
640,25630,0,33720,26950,0,27500,14890,0,38590,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
646,4350,4256,3062,3503,2613,2591,4517,3936,3851,3082,4118,4756,4541,3525,3227,3812,2740,4112,4750,2236,2989,4404,5589,4577,2733
647,8686,0,0,9254,0,0,8978,9180,9584,0,0,8376,9294,9349,11020,9177,0,9284,0,0,0,0,0,10580,0
654,2296,1604,1560,1941,3559,2448,3030,1388,1906,1395,1375,3990,2448,3325,3149,5864,5056,5719,4066,3915,1867,2780,3092,2429,1969
655,8714,5891,8421,8298,4983,6329,3649,5056,6979,3359,4632,5906,4339,5652,6272,8869,9920,8857,7393,6306,3155,4972,5802,4959,2460
656,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6215,4343,4195,4709,7660,4686,2143,1500,0,6863
657,3665,0,0,2995,785.5,0,2554,3580,3165,0,2954,2856,3704,3452,414.4,3056,0,3815,1560,783.2,3194,2867,2590,2736,3139
658,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1515,1670,1469,1091,1563,1007,0,373.2,0,487.6
659,2553,2260,1491,1464,1722,1815,1564,1684,1368,1318,1475,1642,1627,1639,1254,1764,1677,1821,1331,0,1387,1942,1826,1602,1605
660,0,0,0,0,1429,0,0,2790,1545,0,5449,2996,4262,5897,0,0,0,2457,0,0,1886,2440,1876,3656,2984
670,1207,1111,1318,1056,854.3,836.6,1699,1634,1060,728,929.6,1799,1495,1184,894,1227,1391,1766,1342,759.8,1257,1040,1189,1512,953.5
672,4232,6214,7751,5600,4946,4348,1004,2181,2992,1875,2960,2491,2729,3755,4775,8245,15240,8558,9520,14920,4993,2877,2992,2062,4655
673,5380,8268,7157,7145,5724,3301,1907,2895,3122,1939,3487,4235,4515,3955,4304,23970,49520,20120,27840,28760,14660,6764,5935,3039,15950
674,0,0,0,0,1212,872.4,0,0,0,1260,1429,0,0,1846,0,2140,2930,3333,1892,2205,2882,1672,2699,2963,2390
675,16150,11610,9314,20870,13880,7812,8088,10310,10200,9497,2900,15030,2192,30800,17160,20530,22350,31880,11060,11930,0,1768,13370,14210,6556
679,3935,2595,4602,0,7236,4277,3973,3217,5203,1524,0,3880,0,2839,2362,5423,5551,5979,2216,1696,0,0,2495,2212,380.5
680,3772,2372,2367,3182,7133,5098,4235,2346,3117,1556,0,3199,0,4732,2752,5703,5181,5709,1667,2062,0,0,0,2024,0
681,1174,2323,809.1,1830,0,0,0,0,0,0,569.4,948.7,448.8,868.4,958.4,0,0,0,0,0,0,666.6,0,441.4,0
686,2367,1814,1444,2099,2132,1748,2410,1370,1524,1321,1088,2921,1139,2571,1650,2609,2136,2681,1724,1649,1052,976.1,1856,1681,1254
688,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2021,2351,2400,2456,3493,2759,0,0,0,2887
689,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9148,10610,10210,9358,12330,6818,0,0,0,5618
690,2684,842.8,1952,1893,935.9,1347,0,1322,2270,874.9,1072,1383,3769,0,1631,2159,3563,2318,4405,3568,949.3,844.1,1477,1154,882.6
691,0,0,0,0,3560,0,0,0,0,0,0,0,0,0,0,20270,20770,12780,20720,33220,21860,9306,7514,0,27790
692,9521,9893,8908,10330,8496,8374,8184,8196,8109,7327,7909,9952,9335,9279,9205,14570,17100,18240,16650,15050,14120,7914,9703,8331,12110
695,0,0,1275,0,0,6253,2683,2308,7556,1221,0,0,0,0,0,0,0,0,0,0,680.4,0,0,0,0
702,4990,3447,3329,4299,6503,4536,6264,2529,3221,1690,1331,6225,1985,4822,3351,6777,6876,7212,3459,2910,908.3,1279,3144,2848,1576
703,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1341,1225,1126,1531,2213,0,0,0,2023
707,2114,1223,0,1680,0,2398,0,1313,1746,929.4,0,2072,0,0,1530,3064,2748,3045,1129,0,0,0,1557,0,0
715,3760,3201,3422,3388,2731,3236,2207,2638,3219,2794,3569,2750,3346,4599,3461,3490,4439,4276,3317,3518,4168,3641,3911,4147,3324
717,5668,0,0,0,1115,3176,1285,1005,867.5,808.8,0,1418,0,0,652.6,954.2,0,0,581.8,0,0,0,0,0,625.4
720,1298,1157,2248,1212,719.7,1190,0,528.9,1468,0,734.1,683,0,998.8,1272,0,630,0,0,0,0,746.1,0,699.6,0
725,3005,1348,3675,2864,4880,16280,0,3188,14080,2032,712.9,2166,0,1014,1041,739.6,0,501.1,602.3,533.8,0,0,0,1033,549.6
729,4433,1539,12180,3284,5881,7807,3362,4864,12410,1366,1100,0,1060,3069,1820,0,1514,566.6,0,0,4344,2407,839.7,1379,0
732,0,341.8,0,0,0,0,0,0,0,0,0,0,0,0,0,1440,2113,1956,2453,4321,837,0,0,0,1089
736,8214,9372,9537,8896,7964,6870,5238,8629,6251,8080,12910,9774,15050,12730,13030,13710,13140,15770,10570,14450,7975,13410,13790,13940,10440
738,46210,7696,99460,23880,45480,76200,19030,49910,46390,8645,7615,10480,8741,27170,18840,12070,13460,9058,3362,8594,19030,8868,4602,8959,6462
743,13020,374.9,0,0,3954,7320,9652,3054,1887,2000,1009,4372,0,1189,3623,6541,1604,0,3252,953.7,1859,1037,0,0,4136
745,5676,3053,4285,4990,4493,5421,2997,4457,4804,3955,3899,3540,5243,5362,3967,5948,6431,7147,3857,5528,5582,5047,4479,5691,5821
746,1271,0,3063,0,1936,6922,1886,3139,6918,0,0,0,0,989.1,0,0,0,0,0,0,1434,0,0,0,0
747,5889,0,16220,2319,7210,24890,9764,13700,22700,2541,0,1850,0,1870,1118,652.8,679.4,0,0,866.2,6826,1687,0,0,0
748,824.6,803.8,0,1134,0,0,0,0,0,0,0,0,0,0,602.5,2205,3057,2460,2312,2264,0,0,620.8,0,0
749,0,0,0,0,415.3,0,0,0,0,0,0,0,0,0,0,1663,1784,1722,2233,3593,1185,0,0,0,1406
750,0,0,0,0,422.5,0,0,0,0,0,0,0,0,0,0,3329,3558,3618,4426,8578,1987,0,0,0,2146
758,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,888600,0,1044000,0,0,1572000,1354000,1057000,842500,1095000
760,1189000,0,0,1118000,0,0,1821000,1850000,1221000,0,1815000,1913000,1855000,1065000,0,0,0,0,0,0,0,0,0,0,0
765,1523,3371,1818,3370,2145,1344,0,1757,1819,3493,6951,4646,9700,3200,1712,7313,7164,9166,10380,9453,0,0,6085,1317,0
774,91130,73910,50010,45600,59270,63610,52850,52020,44500,41950,46530,53450,48580,54180,42640,59940,56530,61300,44880,39280,41410,60650,59700,52970,49340
780,0,14340,4540,4999,0,0,0,0,0,0,0,0,0,0,0,0,12490,8788,2553,0,0,1809,0,0,0
781,11260,11920,9582,9504,9389,9367,10810,8979,9273,8854,9680,11300,9597,9714,9859,10190,9571,10400,11810,9202,10920,10430,12120,9891,11020
785,6746,4525,4435,5040,1029,1432,878.1,813.8,2084,1712,4129,2492,3321,6338,7563,2322,1498,2490,1252,1465,1188,0,791.5,1593,1927
793,12620,0,0,0,1644,4909,9438,1234,1462,936.2,0,3406,0,0,1356,3966,0,0,0,0,0,0,0,0,1670
794,0,1650,1544,1683,1918,0,0,907.6,0,0,1287,0,1502,1989,1991,3144,3423,3376,3730,3673,2043,2287,1966,1490,2401
796,7675,2700,23660,4688,23560,18990,6346,11850,17910,5088,0,1763,979.9,4058,4437,2081,0,786.2,750.6,2935,7804,3208,1683,3097,763.3
805,0,1508,1426,646.2,0,698.8,0,0,0,0,0,0,461.2,0,783.3,2099,7152,1673,2533,3751,1638,0,583,0,1654
806,0,1551,1928,0,0,1132,0,0,0,521.6,0,0,0,0,1316,0,3468,0,1068,3956,0,0,0,0,0
808,2647,2170,2379,2536,1070,859.9,0,0,1736,0,1728,1160,1219,1868,1528,0,0,0,0,0,1098,1426,1370,1175,0
809,1948,1638,2227,1663,1069,1338,0,922.2,1424,0,882.8,761.3,0,1012,1175,0,1073,938.7,0,0,1240,1277,1201,1142,701.1
810,12980,9815,8760,10190,8146,8778,9675,10580,10590,9133,11110,10430,13590,10350,9431,8918,8044,8800,10350,8176,10320,8142,10250,9500,9650
811,1769,526.1,3320,1745,2086,3819,3034,4297,6272,604,1126,1475,3086,1442,650.9,1212,2277,964,1452,1041,5894,909.3,0,0,1959
814,9377,0,0,0,0,0,6951,1138,1367,0,348.3,2371,0,0,0,2744,0,0,0,0,0,0,0,0,0
816,1277,0,3350,0,3073,1591,0,1701,1292,454.5,0,1062,468.8,1235,1350,0,0,0,369.9,0,516.1,0,0,0,0
817,681.6,0,2572,543.8,2132,2870,1167,2736,2630,575.1,0,0,0,0,0,0,0,0,0,0,580.2,0,0,0,0
818,38540,968.9,0,414.6,0,13550,0,5092,5124,3322,2244,10910,1593,0,5773,13280,899.1,1078,5837,0,2185,0,0,0,0
826,1954,0,0,2806,0,0,2178,3105,3041,0,2714,2318,2981,3510,0,2717,0,2747,0,0,3202,2867,2327,2924,3257
832,0,0,1211,0,0,952.1,0,571.8,3290,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
837,911,782.5,629.2,935,1424,825.7,1073,641.7,649.4,583,440.6,1231,757.2,999.3,776,1448,1480,1409,809.4,799,0,0,752.9,698.6,505.9
839,26680,21660,25590,29830,22480,25200,15730,24400,24020,19160,27100,22000,32590,43350,39100,56140,62760,65670,46790,51880,46310,34900,44860,51120,53570
845,889.9,0,0,632.9,0,0,0,0,0,0,0,0,454.5,0,0,7579,8655,8311,7399,7451,0,967,3670,5477,3256
846,3288,0,0,4315,0,0,7467,6102,5671,0,7071,7704,7789,0,0,0,0,5385,0,0,4698,3310,4501,1905,0
847,9110,0,0,8013,0,0,10290,14570,13970,0,11570,13740,16300,0,0,0,0,0,0,0,9518,0,0,0,0
848,7123,1555,6295,8837,0,2333,0,0,4309,0,0,0,4022,2849,2698,0,0,0,0,0,0,0,0,0,0
850,645.1,0,6419,0,7737,16660,2767,5750,13430,1151,0,5420,0,0,756.1,0,0,0,0,0,3554,1434,0,0,0
855,1622,1169,1126,1867,0,0,0,1048,1023,919.7,0,1291,0,2555,1644,1569,1873,2378,1121,1148,0,0,1673,1684,758.3
858,4651,3528,4409,4625,6365,5297,4809,3358,3684,2670,1805,5453,2779,6529,4513,6679,6504,7237,3491,3430,2773,3216,5032,4360,3571
859,5605,5739,10670,7174,16580,10540,5564,7268,9875,0,3993,3942,2252,4072,4083,5397,0,3196,2511,2529,7507,6590,4426,5231,4498
860,10530,0,0,0,1556,3763,7932,1440,1511,922.5,854.7,3166,881.1,733.9,2108,3926,548.6,0,1759,538.3,855,478.8,0,0,2100
861,6514,45260,13260,16020,1763,3197,1380,4615,3217,0,2697,9972,4475,11600,9408,8024,29350,25560,8534,3357,0,9204,6383,7844,1817
865,1530,0,10850,771.8,7238,8977,1723,5320,6936,1321,0,0,0,973.4,0,0,0,0,0,0,1682,0,0,0,0
875,25820,25910,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9402,0,11300,0,0,0,0,0,0
876,0,0,0,0,9696,10200,0,15570,17210,0,0,9423,0,14500,13380,0,0,0,0,0,7953,9415,0,6959,0
877,1661,1029,893.8,1373,2608,1548,2352,848.6,1116,720.7,524.9,2673,768.9,1898,1085,3101,2081,2708,839.5,838.2,0,436.6,881.6,888.5,0
878,29610,13700,0,18250,0,62270,0,42310,49550,14000,4003,9595,4613,0,15150,8729,6253,5250,3980,0,17220,0,7341,0,0
882,5172,3096,3213,3786,3288,2751,2708,2884,2860,2136,2510,3223,3381,2816,2612,5013,3693,5680,4089,3433,3284,3190,2831,2888,2720
883,6847,3303,2462,3689,2743,1477,999.6,1694,3091,3363,6515,9558,15690,14990,15150,22230,24400,29710,27700,19810,10770,14750,21630,11790,8088
886,8640,6033,6383,8368,2740,1728,1095,1776,4459,1345,7140,3506,3953,5765,4536,2311,3054,3391,2166,2010,2388,3807,4121,4647,2560
891,14840,0,0,0,0,5769,0,1852,1935,979.3,0,3991,0,0,1801,4908,0,0,1655,0,544.1,0,0,0,0
893,513.1,509.7,434,0,655.5,532.8,545,616.9,392.3,0,507.1,0,0,474.2,0,1392,1621,1214,1776,2122,1211,590.4,0,0,1222
894,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3201,0,2331,2621,4817,3028,1324,1053,0,4378
895,924,1028,1072,2074,509.5,0,0,0,0,0,1128,0,0,0,584.8,622.5,764.5,0,905.9,0,0,0,0,0,0
897,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1241,1344,1253,1461,2617,2343,0,0,0,2645
899,5355,5550,4771,5414,1287,2411,1066,2025,2374,960.3,2197,1984,1783,4988,5401,2964,3922,2435,2462,403.3,0,0,2907,4292,0
903,3214,1302,4138,3459,1592,2472,1805,1396,13040,1478,1116,0,1501,1782,3132,1166,2174,1671,1274,0,0,0,0,0,1373
904,0,0,8470,2912,0,9259,5073,6052,29400,4857,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
907,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1932,1862,2182,1894,5125,2192,0,0,0,2596
913,0,0,1136,1346,0,950.6,1046,0,5342,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
914,2655,1276,3220,2461,1692,2384,948.2,1510,2807,0,2045,1240,1968,2011,2171,0,2040,0,1152,1083,2535,1663,1631,1454,2617
915,10010,6311,11910,7485,6440,9600,5180,5898,9508,3357,7679,5743,5959,6498,6516,2094,3765,3398,2174,2427,6986,4641,5983,5144,7986
917,4103,2048,2952,3322,2942,3329,1848,1978,3508,2042,2937,2255,2364,4069,2746,2262,2690,3790,1672,2002,2467,2347,2177,2852,2238
928,13010,10260,12500,13610,2900,5513,2699,3930,4644,1910,5523,4139,3892,5730,4304,2116,2140,0,0,1896,2914,2137,3812,5313,3811
929,0,1063,2390,2078,887.4,1472,0,1021,3017,905.1,1699,2041,2703,2083,2344,0,2306,1096,1640,1412,0,0,969.5,876.4,1259
930,0,0,1388,0,1157,0,0,943.2,1268,0,0,0,0,0,0,0,0,0,0,0,1275,1632,0,0,1843
932,109300,20820,185300,369000,55270,158400,147600,20450,546900,85480,46970,16040,27520,34870,70900,7162,103600,6805,34620,6911,3421,7479,10980,15850,10280
935,4353,0,0,0,1549,2745,2243,1287,824.9,832.6,0,1595,0,467.1,1549,2417,0,0,1432,0,0,0,0,0,1285
948,2512,2437,1081,2432,0,582,0,678.9,741.9,0,1586,1737,1953,1516,1720,0,0,0,0,0,0,0,0,457.9,0
952,0,0,3706,2583,0,0,0,0,14350,2056,0,0,0,0,998.5,0,1307,0,965.4,0,0,0,0,0,0
958,9431,5759,9190,11380,3511,4647,1140,2997,5485,1849,4891,2859,3488,8496,6091,6223,5367,7983,3626,2013,5258,6294,2790,5844,2255
972,0,0,0,0,0,27750,26310,20410,0,981.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
973,0,0,1697,0,733,3282,1981,1342,3979,1070,0,0,684.4,0,750.6,0,0,0,0,0,732.9,600.1,461.3,0,443.4
976,5626,2399,4550,4802,4318,4533,2815,3512,5356,3170,5037,2881,1502,4751,4280,6203,3725,5739,3581,5165,6515,2450,3552,6187,4636
982,2158,1692,2609,1748,3078,2149,2402,1484,1714,988,0,2160,763.7,2448,1483,2369,2930,3149,1398,917.6,0,0,1624,1476,0
984,16710,4264,38410,10650,17380,14220,6576,18480,31370,2058,5086,6600,5443,8034,3199,4545,4225,3509,4400,771.5,8947,4487,6186,6717,3210
985,10550,2287,24960,7018,7965,7698,5819,8020,14460,976.2,2225,4425,2624,7638,2659,3675,3045,2753,2371,0,3837,2423,3311,2445,2461
996,7774,0,0,0,989.2,3088,5974,829.6,946.5,646.7,0,2085,0,0,1139,2581,0,0,1101,0,0,0,0,0,1208
997,9238,554.4,25590,3577,10010,35240,14440,18110,32260,3577,558.9,2423,631.4,2876,1700,1056,1184,0,0,1431,9506,2770,0,627.3,0
998,5719,1818,14820,3620,14590,11550,3634,8517,11640,4415,818.1,1845,1041,3665,3857,2041,1428,914.8,0,3069,6578,3087,1183,2712,909.6
1000,96850,33490,96000,124600,25610,101600,25940,41610,66160,16730,106900,76520,105600,86100,113300,17950,29270,13330,23160,16100,11470,12260,16180,18820,18940
1001,2902,0,3492,3233,1176,2465,0,0,3094,0,0,2774,0,0,2890,0,0,0,0,0,0,0,0,0,0
1002,8373,4547,6556,8560,1841,5640,2099,2776,4562,1291,2441,2169,3192,2261,4506,1969,2586,1463,1500,1608,1802,1405,1599,2460,2049
1003,3575,2162,5825,4489,1573,3171,2737,1901,8674,1424,12770,12620,9814,13660,18540,1784,3315,2160,2080,2532,1518,958.5,1271,1553,1422
1004,700.4,0,2816,984.1,0,2334,0,1359,8555,931.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1007,8357,6566,0,7649,0,10110,4271,5050,15570,5776,2771,0,3121,0,3396,0,1459,0,0,3166,5603,0,0,0,0
1008,0,0,12160,0,4518,0,0,0,0,0,0,0,0,4230,0,0,0,0,0,0,0,3086,0,3462,4588
1009,2523,1944,0,5053,0,0,0,0,0,0,1309,0,0,1660,2519,0,3315,1202,1755,1520,0,2123,1162,0,1538
1011,119000,11970,6496,90370,26530,5462,107900,142600,108000,7434,123700,134800,130900,119900,11670,116000,11450,170400,73870,24010,118800,109200,131500,111800,112300
1014,114200,2335,0,0,29480,58210,80690,22280,14460,13170,7604,33830,0,7605,24240,52330,9841,0,25000,5081,11330,6429,0,0,28530
1015,0,3057,1239,1749,0,0,0,0,0,0,0,0,0,0,0,0,0,2366,0,0,0,0,769.4,1250,0
1018,4092,1929,2314,3254,3037,2489,2553,2681,2997,1888,2423,2479,3232,4441,2468,6603,7763,9666,4601,6817,8210,6317,6767,4060,6740
1021,0,0,5168,17900,7853,3100,4408,822.6,14580,1824,0,0,0,445.7,872.1,0,0,0,0,0,0,0,0,0,0
1023,623.5,0,2146,6429,2355,2690,3405,0,12960,998.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1026,0,0,0,0,0,0,0,0,0,2268,0,0,0,0,0,0,0,0,3193,0,0,0,5569,4687,1999
1028,41050,25390,31120,0,55810,54470,40690,29640,34920,18490,0,30010,0,46310,32200,50720,57680,59240,24070,21040,0,0,32100,29740,0
1029,10000,5325,7321,0,12340,14690,8478,7112,8167,3831,0,5632,0,10870,7593,11090,15300,14060,5564,4765,0,0,7925,7140,0
1030,9523,0,10740,7755,13790,10690,12450,10090,9903,5746,0,7502,2460,11890,8400,9101,10670,11630,8109,5772,0,1731,13370,10100,4605
1033,6652,3641,8319,4965,4489,0,0,7098,6801,4040,0,1774,0,6119,5203,2751,5129,0,5959,3723,0,1023,10130,8477,3903
1038,0,0,6052,0,0,0,0,0,0,2903,0,0,0,0,0,0,0,0,4526,2406,0,0,7849,6248,3039
1041,8098,5951,6467,6941,2890,2148,1472,1941,4933,1540,4756,3172,3298,5183,4057,1408,2218,2255,1460,1109,2881,3932,3984,3353,1738
1042,7178,5353,7263,5512,3301,4014,2401,2830,4354,1695,2653,2309,2379,3488,3564,2469,3583,2963,2236,1724,3468,3919,3995,3444,2146
1045,3304,1502,3030,3100,1116,1627,0,1235,1960,721.7,1508,815.2,1120,1964,1549,1430,1772,1676,995.3,618.8,543.6,1196,0,1601,0
1046,3101,2146,3290,3089,1356,2518,0,927.2,1426,887.6,1438,667,1004,1798,2100,2864,2740,2856,1367,695.4,1002,1886,1705,2483,0
1047,4827,3081,4668,4966,2532,2714,662.7,2145,3074,1499,1965,1138,1383,3657,2809,2620,3294,2390,1571,916,752.9,2292,1522,3470,0
1048,3309,2560,6057,3359,2118,1187,0,1726,1740,1175,1532,878.6,1315,3216,4572,0,0,0,0,0,0,1687,0,1405,0
1049,1487,1320,0,1354,1381,0,0,942.6,965.5,758.1,686.6,534,664.4,2304,2964,0,0,0,0,0,0,1103,0,809.9,0
1050,3100,2191,3866,3931,1226,1614,604.4,1804,2273,844.2,1530,1057,1014,3247,2947,2839,4358,2940,3374,2599,1232,1229,1108,1727,1081
1064,9324,8485,7181,8875,2461,1778,679.2,918.2,1385,713.1,2447,1933,1856,2702,2333,945.9,1401,827.2,1038,855.9,2635,3075,3835,4000,4259
1065,6864,2792,8150,6436,4248,8903,8813,9394,14310,10890,2981,7516,0,7304,12530,0,0,0,0,0,0,0,0,0,0
1073,7378,6174,9427,7751,5417,3518,0,3691,4608,3620,3764,1929,3632,9304,12750,0,0,0,0,0,0,5233,1585,3870,0
1076,5961,0,23500,3553,17430,20850,5732,14760,17160,5761,0,3135,0,4419,2658,0,0,0,0,0,6763,1669,0,2274,0
1077,1627,0,0,0,2371,2225,1740,0,0,0,0,0,0,2087,0,2191,2462,2635,0,0,0,0,1309,0,0
1088,2992,426.5,5552,1891,0,2228,1720,3976,3692,0,0,860.4,0,2023,424.3,0,0,0,0,0,0,1091,484.5,0,0
1089,6087,633.7,13960,1866,29170,12490,4543,22700,13760,0,0,1939,0,1070,0,0,0,0,0,0,1662,0,642,0,0
1090,1952,0,5108,550.4,9384,5246,2704,3494,3266,0,0,878.7,0,0,0,0,0,0,0,0,329.8,0,0,0,0
1091,0,0,5178,1559,8091,0,0,5827,3797,0,0,0,0,1414,0,0,0,0,0,0,2546,0,0,0,0
1092,33290,0,0,0,4213,11990,27310,4046,4272,2922,2205,10650,1495,2335,5084,11660,0,0,5263,0,1915,0,0,0,6336
1093,432.3,559,512.8,608.4,485.3,0,0,0,0,0,0,376.3,0,433.5,438.8,1442,2341,2417,1750,2371,1219,568.5,711.3,0,1111
1095,75150,50530,71510,92580,37370,49230,16220,29990,41550,18340,46870,40340,46100,99970,67500,53180,46210,63110,28100,14280,46230,84780,27240,61500,20270
1097,12380,7292,11160,13640,3205,5259,0,3351,4126,2573,7864,4015,6583,8810,9049,8400,6600,10300,4162,2054,7899,10720,3839,6871,2843
1103,19370,9175,0,12510,0,34420,0,24060,29100,10350,3520,6710,4028,0,10500,6191,4479,3978,3086,0,12170,0,5121,0,0
1104,0,0,51280,0,40530,0,10350,0,0,0,0,0,0,9544,0,0,0,0,0,8623,0,7251,0,9571,4025
1114,6554,3473,5585,6828,2100,5943,3088,3246,4399,1623,6699,6532,6180,4934,6822,0,2382,0,2861,0,0,0,1989,1827,1588
1115,2160,949.7,2715,2747,0,3339,967.8,0,1995,0,2711,1964,3104,2351,2975,1100,1462,0,0,1104,0,0,0,0,1105
1116,3849,2673,3593,3472,2386,3900,2672,4541,5177,2364,2582,3022,2380,3759,3477,2309,1400,2797,2198,2242,2046,2963,2699,2304,2278
1119,14540,0,0,11850,4178,1056,13950,19830,14070,1486,18470,17970,17100,14120,1968,13740,0,17670,9110,0,15830,14990,16880,14810,14350
1124,2050,4727,1968,4103,0,0,0,0,0,0,738.7,2056,735.8,12760,4204,7185,7745,9173,9284,4224,396.5,3072,3422,3105,1319
1127,5328,3170,5387,5460,0,5326,0,2497,3383,1569,5936,5220,5076,4092,6347,0,0,0,2270,1369,0,1293,0,0,1408
1129,4387,0,12950,28110,4704,15130,2487,0,13180,1738,3561,5581,4833,2845,4624,0,0,0,0,0,0,0,0,0,0
1130,21040,12380,17440,22120,2165,17000,8105,7951,12120,1983,22570,20150,6508,10850,12080,3613,2640,2189,2027,2079,3106,0,0,4641,1789
1131,15520,10830,0,12500,0,1612,0,980.2,1801,0,4462,3134,3486,0,2182,0,0,0,0,0,0,0,1415,0,0
1132,2752,0,0,3508,0,4414,0,1654,4632,1178,1553,744.4,1394,0,901.2,0,631.7,0,0,0,0,0,0,0,0
1133,0,0,9367,0,904.7,0,737.4,0,0,0,0,0,0,3731,0,0,0,0,0,0,0,0,0,3656,647.7
1134,8178,6395,7898,7955,1973,2870,1459,2193,4151,1455,3509,2500,3623,4509,3578,864.1,1430,674.9,1154,670.1,1403,1900,1717,3610,1260
1136,39950,0,688.5,30420,4794,0,33670,42630,38130,0,37430,40260,37920,38250,0,35290,1185,48680,23190,3937,36260,33970,37890,34240,34250
1137,1897,0,0,1380,0,0,1792,2253,1690,0,1966,2075,2140,1761,0,1647,0,2552,0,0,1900,1714,1912,1843,1828
1138,3914,3151,2822,5159,0,2325,1619,1568,2345,0,1005,795.3,1027,611.4,0,763.6,551.8,0,0,446,655.8,649.9,0,0,759.3
1139,4554,3061,3046,3515,4330,3308,2518,2645,2795,2994,4509,3417,5124,3399,3887,4604,5139,5537,5223,3897,4701,4260,5602,3243,4682
1141,0,0,0,2271,0,0,0,0,0,0,1884,0,2019,1379,1823,0,0,0,0,0,0,0,0,0,0
1143,0,0,990.5,0,0,3065,1888,1937,2751,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1144,1835,1488,0,2377,0,1100,0,2267,1879,1131,1435,1517,1953,0,5745,3071,2465,3097,2704,0,2617,0,2249,0,0
1147,8187,7477,5679,6285,2157,1606,0,1267,1789,0,0,1792,1729,2485,3275,1241,775.6,955.3,1217,0,1020,1429,2027,2219,2011
1149,18750,20000,15510,24720,2052,10990,5280,5917,8330,2802,3381,2370,2454,1948,1866,3331,2437,2139,1877,1728,2020,1304,1815,4252,1906
1151,5772,5758,731.1,4204,2602,1290,0,0,6528,0,944.2,758.7,0,1884,4896,1088,1184,0,1381,1986,0,0,1244,2076,948.5
1157,0,0,2240,0,0,8990,4063,3071,11280,1704,0,0,0,0,0,0,0,0,0,0,891.4,0,0,0,0
1169,5692,4613,4041,5180,1695,1944,1332,1251,1587,1045,1934,1336,1300,1709,1768,3466,2520,2670,2592,2039,1414,1590,1916,2091,1923
1170,7467,5244,4392,6271,1806,2043,2231,1757,1941,1436,2481,2232,1957,2557,2378,4031,3419,3344,3423,2875,2189,2134,2593,3086,2959
1171,35710,25520,24980,33860,10450,6445,4325,6104,15760,4460,24330,13500,13350,21270,17300,9192,12040,13210,8349,6996,7874,13110,16130,17350,8023
1179,6805,2378,23820,3861,22600,16450,5630,10880,15970,4708,686.7,2214,804,3426,3998,1807,1186,694.8,0,2664,6985,2903,1462,2766,701.1
