Feature	Kingdom	Phylum	Class	Order	Family	Genus	Species	Confidence
64cc7b8d2efce6d43810b9c9b01d2273	Bacteria	Proteobacteria	Gammaproteobacteria	Burkholderiales	Oxalobacteraceae	Unknown	Unknown	0.999495243904188
7067e708e1e373d9a823b96d5b70f148	Bacteria	Acidobacteriota	Acidobacteriae	Solibacterales	Solibacteraceae	Candidatus_Solibacter	Unknown	0.999982472260754
5ffc9e3194f0416ea37e9f32f1a4d08c	Bacteria	Proteobacteria	Alphaproteobacteria	Rhizobiales	Devosiaceae	Devosia	Unknown	0.997193400041527
c5f96deea01f01ba05b73ed9d1250e53	Bacteria	Actinobacteriota	Thermoleophilia	Gaiellales	Gaiellaceae	Gaiella	Unknown	0.951207506549794
f11e898dc78c8667ae98380d3927996f	Bacteria	Unknown	Unknown	Unknown	Unknown	Unknown	Unknown	0.999999999999952
3b4bc01e73c1c80b2fc12ecf7c2c9f5e	Bacteria	Actinobacteriota	Actinobacteria	Propionibacteriales	Nocardioidaceae	Nocardioides	Nocardioides_caricicola	0.851804333870125
e3aecb6b9ba56a66192963523c20d438	Bacteria	Proteobacteria	Gammaproteobacteria	Burkholderiales	SC-I-84	SC-I-84	Unknown	0.999994607544777
415415f5cc026ce33f5136fef5eda232	Bacteria	Proteobacteria	Alphaproteobacteria	Caulobacterales	Caulobacteraceae	uncultured	Unknown	0.720247556549094
2174efbd4161487479a67e165b0615f0	Bacteria	Proteobacteria	Alphaproteobacteria	Rhizobiales	Rhizobiales_Incertae_Sedis	Bauldia	uncultured_Phyllobacteriaceae	0.926316349469796
4a5b29b747cdd5eef5cfce2509e7bb08	Bacteria	Proteobacteria	Alphaproteobacteria	Sphingomonadales	Sphingomonadaceae	Ellin6055	Unknown	0.82532941576356
5609052e1f1bdb0de66a2f8a29212dec	Bacteria	Acidobacteriota	Holophagae	Subgroup_7	Subgroup_7	Subgroup_7	uncultured_Acidobacterium	0.789644704705339
99335c206f13130e00304f4b15c5063c	Bacteria	Gemmatimonadota	Gemmatimonadetes	Gemmatimonadales	Gemmatimonadaceae	Gemmatimonas	Unknown	0.998457938010651
934dd0f672cbb4c97291cff939ef9271	Bacteria	Proteobacteria	Alphaproteobacteria	Caulobacterales	Caulobacteraceae	Asticcacaulis	Unknown	0.70327593877833
0d9531e5b89f009df60b1deae2531b77	Bacteria	Proteobacteria	Alphaproteobacteria	Rhodospirillales	Magnetospirillaceae	Magnetospirillum	Unknown	0.988639425182126
2baf355b961f39f59fae922c45cef122	Bacteria	Proteobacteria	Gammaproteobacteria	Burkholderiales	SC-I-84	SC-I-84	beta_proteobacterium	0.746612196806106
bd25c25aceee8333ccd82c75daf69b37	Bacteria	Acidobacteriota	Acidobacteriae	Bryobacterales	Bryobacteraceae	Bryobacter	uncultured_Acidobacterium	0.83691066630741
2fc386a8914a0ea66fd800865e88b3c3	Bacteria	Proteobacteria	Gammaproteobacteria	Burkholderiales	Nitrosomonadaceae	Ellin6067	Unknown	0.999995485802074
008dab649e2ea768e10e98a65cb56de5	Bacteria	Proteobacteria	Alphaproteobacteria	Rhizobiales	Devosiaceae	Devosia	Devosia_insulae	0.832279412252611
fff6dbc867efe2931552faa88e6462a8	Bacteria	Actinobacteriota	Actinobacteria	Corynebacteriales	Nocardiaceae	Nocardia	Unknown	0.990094871784993
b4f81b32d681231d465b2b5032b39515	Bacteria	Chloroflexi	Dehalococcoidia	S085	S085	S085	metagenome	0.813011172509344
6cf362f11569ae194ec695051bf4b211	Bacteria	Proteobacteria	Gammaproteobacteria	Pseudomonadales	Moraxellaceae	uncultured	metagenome	0.999186572353231
69cac12743526a11ba7fcaf5a925abaf	Bacteria	Proteobacteria	Alphaproteobacteria	Sphingomonadales	Sphingomonadaceae	Sphingomonas	Unknown	0.999862835142377
d32603f1a273e72ad3734e48cbb9f895	Bacteria	Chloroflexi	Chloroflexia	Chloroflexales	Roseiflexaceae	uncultured	Unknown	0.999879796562785
a0e02b0a190ac01b8aa982ceaa4683ff	Bacteria	Acidobacteriota	Acidobacteriae	Solibacterales	Solibacteraceae	Candidatus_Solibacter	Unknown	0.999991268345214
8de64d7d4f1c38fbc9f009ab5c442c06	Bacteria	Myxococcota	Myxococcia	Myxococcales	Anaeromyxobacteraceae	Anaeromyxobacter	Unknown	0.999683833596539
98dd685b5d3aaf496ffdd3d7d01546f7	Bacteria	Actinobacteriota	Actinobacteria	Micromonosporales	Micromonosporaceae	Allocatelliglobosispora	uncultured_bacterium	0.916679665689999
c1cd4806eecba7e7d9c6f6b650046cb8	Bacteria	Proteobacteria	Alphaproteobacteria	Rhizobiales	Rhizobiales_Incertae_Sedis	Bauldia	uncultured_Phyllobacteriaceae	0.998437587333459
2b3321cdf96a54180d819f2e5f9f4944	Bacteria	Actinobacteriota	Actinobacteria	Propionibacteriales	Nocardioidaceae	Aeromicrobium	Aeromicrobium_ginsengisoli	0.964618037598408
7f34999df946481894e1d0d8c33ffc02	Bacteria	Gemmatimonadota	Gemmatimonadetes	Gemmatimonadales	Gemmatimonadaceae	Gemmatimonas	uncultured_Gemmatimonas	0.913189202558946
2822d55c76e85916629e325e50c54c6b	Bacteria	Myxococcota	Polyangia	Polyangiales	BIrii41	BIrii41	uncultured_delta	0.917748409535434
b4731eb20e63661e145db8ac137c8fbd	Bacteria	Myxococcota	Myxococcia	Myxococcales	Myxococcaceae	Unknown	Unknown	0.999999996523869
8ac941185a47d4a5b4f24247d344ea9e	Bacteria	Actinobacteriota	Thermoleophilia	Gaiellales	uncultured	uncultured	Gaiella_sp.	0.864220740418059
d6cccbf7afb9ea84346383f39de809ac	Bacteria	Proteobacteria	Alphaproteobacteria	Tistrellales	Geminicoccaceae	Candidatus_Alysiosphaera	metagenome	0.786703761506758
d61a626f2f984d508672d5dbb5a4019c	Bacteria	Proteobacteria	Alphaproteobacteria	Micropepsales	Micropepsaceae	uncultured	uncultured_bacterium	0.762274389016562
baf686ae10f5711fb78c2b3c1baaf172	Bacteria	Proteobacteria	Alphaproteobacteria	Rhizobiales	Devosiaceae	uncultured	uncultured_Prosthecomicrobium	0.97631047140664
6aa8731b28a5e14e31796ea0b0cb601a	Bacteria	Gemmatimonadota	Longimicrobia	Longimicrobiales	Longimicrobiaceae	Longimicrobiaceae	uncultured_bacterium	0.997259104407736
d542ec5c6feb25b5809352af90a38122	Bacteria	Myxococcota	Myxococcia	Myxococcales	Myxococcaceae	Archangium	Unknown	0.768839631203925
5f86caf20638657cb546fac7dc9b2bd7	Bacteria	Proteobacteria	Gammaproteobacteria	Steroidobacterales	Steroidobacteraceae	uncultured	Unknown	0.997146295494122
8e6baa832bfa63fee66a52c536f69869	Bacteria	Proteobacteria	Alphaproteobacteria	Rhizobiales	Rhizobiaceae	Allorhizobium-Neorhizobium-Pararhizobium-Rhizobium	Rhizobium_genosp.	0.720860219880521
0801d097a71cd17ee8fdd52f5ce16140	Bacteria	Actinobacteriota	Actinobacteria	Micrococcales	Microbacteriaceae	Unknown	Unknown	0.999995334396333
c6f2e5bf19272308078f33988c239321	Bacteria	Proteobacteria	Gammaproteobacteria	Burkholderiales	Oxalobacteraceae	Massilia	Unknown	0.843969944415177
cc5579c42ca7e482890ee3e0b128cc5e	Bacteria	Proteobacteria	Alphaproteobacteria	Rhizobiales	Rhizobiaceae	Allorhizobium-Neorhizobium-Pararhizobium-Rhizobium	Unknown	0.992666121253522
5549b0c8bd9b714ffd36a303ec40f5c6	Bacteria	Proteobacteria	Alphaproteobacteria	Rhizobiales	Xanthobacteraceae	Pseudolabrys	Unknown	0.985814419495452
cac0cc6db1b53db7718e0b22df396060	Bacteria	Gemmatimonadota	Gemmatimonadetes	Gemmatimonadales	Gemmatimonadaceae	Gemmatimonas	Unknown	0.998658571171914
815ca09c28b70c2a80ebd4f6fe83c950	Bacteria	Proteobacteria	Gammaproteobacteria	Burkholderiales	Oxalobacteraceae	Massilia	Unknown	0.936492119057153
54273eaede900390e30b1c5ee1e676d9	Bacteria	Actinobacteriota	Actinobacteria	Micrococcales	Micrococcaceae	Pseudarthrobacter	Unknown	0.90195408569631
17ca25fa361acb45e7de6ba3c3ab57d1	Bacteria	Myxococcota	Polyangia	Haliangiales	Haliangiaceae	Haliangium	Unknown	0.999991401877447
b7c8ab78e66022c042066bf06c211a0a	Bacteria	Verrucomicrobiota	Verrucomicrobiae	Pedosphaerales	Pedosphaeraceae	Ellin516	metagenome	0.98662992467391
7637ed22134c1662b0120d6c5c9b5002	Bacteria	Bacteroidota	Kapabacteria	Kapabacteriales	Kapabacteriales	Kapabacteriales	uncultured_bacterium	0.998995626618376
2b2f4663c7de4a3343bd2d7a3499f83b	Bacteria	Actinobacteriota	Actinobacteria	Micrococcales	Intrasporangiaceae	Humibacillus	Unknown	0.733407831256545
8ad85945a3f1cd9b00c031dc93aa684f	Bacteria	Firmicutes	Negativicutes	Veillonellales-Selenomonadales	Sporomusaceae	Pelosinus	Unknown	0.993024244408355
ad82b2c7672f441880b150138aab5805	Bacteria	Proteobacteria	Alphaproteobacteria	Sphingomonadales	Sphingomonadaceae	Sphingomonas	Unknown	0.999870250657733
7335a45bd4790551a0d1d244cf2cfd80	Bacteria	Gemmatimonadota	Gemmatimonadetes	Gemmatimonadales	Gemmatimonadaceae	uncultured	Gemmatimonas_sp.	0.999995546417635
672941466fca54eb9c6c81585f7cf86b	Bacteria	Cyanobacteria	Sericytochromatia	Sericytochromatia	Sericytochromatia	Sericytochromatia	uncultured_cyanobacterium	0.978903358209501
d036bd4692528dc83f19a801215b37f5	Bacteria	Acidobacteriota	Thermoanaerobaculia	Thermoanaerobaculales	Thermoanaerobaculaceae	Subgroup_10	uncultured_Holophaga	0.930620286550847
6ced1ad9a0ae2ae8fc8a8a5962087ac8	Bacteria	Proteobacteria	Gammaproteobacteria	Xanthomonadales	Unknown	Unknown	Unknown	0.999999603497296
62a28084a8c36772310e707bf3765917	Bacteria	Proteobacteria	Gammaproteobacteria	Burkholderiales	Oxalobacteraceae	Noviherbaspirillum	Unknown	0.944679313981031
ce83542e1998e1d6ed8fb716c0ac65c9	Bacteria	Actinobacteriota	Actinobacteria	Micromonosporales	Micromonosporaceae	Unknown	Unknown	0.999995093384554
156410c1a81d7c5dde3d0b9258928eeb	Bacteria	Actinobacteriota	Actinobacteria	Streptomycetales	Streptomycetaceae	Streptomyces	Unknown	0.999389377862009
a1811a4732cbe6cb5b7269df9a6a01d9	Bacteria	Chloroflexi	Unknown	Unknown	Unknown	Unknown	Unknown	0.797447009121087
a7e87aff34596f23f8b0bd83c4c6da86	Bacteria	Bdellovibrionota	Bdellovibrionia	Bdellovibrionales	Bdellovibrionaceae	Bdellovibrio	uncultured_bacterium	0.794615344981544
4b6988bd6a7f4d40739e1900f02cb7ea	Bacteria	Proteobacteria	Gammaproteobacteria	Burkholderiales	Comamonadaceae	Ramlibacter	Unknown	0.811801249381493
f775871cda53d569c0b8beb4389b48b5	Bacteria	Proteobacteria	Alphaproteobacteria	Caulobacterales	Caulobacteraceae	Asticcacaulis	Asticcacaulis_benevestitus	0.715577161268187
fe663b7d72d24c8efcb0cb4ed8b6099d	Bacteria	Actinobacteriota	Acidimicrobiia	IMCC26256	IMCC26256	IMCC26256	uncultured_soil	0.962121930259903
76659e54e7dfbbaa1cf37d86dca21ce8	Bacteria	Chloroflexi	TK10	TK10	TK10	TK10	metagenome	0.884917902430779
7f570ac6480e6ff6e9b041071bc6c036	Bacteria	Firmicutes	Clostridia	Clostridiales	Clostridiaceae	Clostridium_sensu_stricto_10	Unknown	0.999986850439754
7a27ba80d8385ed53683b83aba40847f	Bacteria	Acidobacteriota	Acidobacteriae	Solibacterales	Solibacteraceae	Candidatus_Solibacter	bacterium_Ellin7504	0.971825962595035
ed3841a92abfb4d7d76cc38a66e01112	Bacteria	Proteobacteria	Gammaproteobacteria	Burkholderiales	Comamonadaceae	Unknown	Unknown	0.999971940552109
0c62a16eb6125395106d1f337fd10ac6	Bacteria	Proteobacteria	Gammaproteobacteria	Pseudomonadales	Pseudomonadaceae	Pseudomonas	Unknown	0.996518778158635
3726a7687930efcf85d547ec22d29801	Bacteria	Chloroflexi	Chloroflexia	Chloroflexales	Roseiflexaceae	uncultured	Unknown	0.995911840805767
27cfe3a7dfdb105c937fc199b2b03fae	Bacteria	Proteobacteria	Gammaproteobacteria	Burkholderiales	Oxalobacteraceae	Unknown	Unknown	0.999917296008016
68b891db37a8e74b3997b12c12197167	Bacteria	Actinobacteriota	Thermoleophilia	Solirubrobacterales	67-14	67-14	Unknown	0.999333474752497
539ca6c3cdbdb82de5df604c624c684a	Bacteria	Proteobacteria	Alphaproteobacteria	Rhodospirillales	Magnetospirillaceae	Magnetospirillum	uncultured_bacterium	0.977591732401193
049a02e8c2da925b8be9a1e6ae4dc520	Bacteria	Proteobacteria	Alphaproteobacteria	Rhizobiales	Rhizobiaceae	Allorhizobium-Neorhizobium-Pararhizobium-Rhizobium	Shinella_sp.	0.863998943411577
7c5e95612d6b9ea1db7c2e197e01f1c8	Bacteria	Myxococcota	Polyangia	Polyangiales	Sandaracinaceae	uncultured	uncultured_Polyangiaceae	0.998835281613557
f7f30b2cc6211ae23ffb6d8d007ea7c8	Bacteria	Armatimonadota	Fimbriimonadia	Fimbriimonadales	Fimbriimonadaceae	Fimbriimonadaceae	Unknown	0.943846070703269
46fc48f42ed85dc57dcbbf288e35e3c4	Bacteria	Proteobacteria	Alphaproteobacteria	Rhizobiales	Beijerinckiaceae	Microvirga	Unknown	0.972917975488762
14d78526091121b7855f3b34872f883d	Bacteria	Myxococcota	Polyangia	Haliangiales	Haliangiaceae	Haliangium	Unknown	0.999957048518421
9f2158fd8a0c0b477a1503322732ce84	Bacteria	Proteobacteria	Gammaproteobacteria	Pseudomonadales	Moraxellaceae	uncultured	metagenome	0.992395892485952
4db29415bfa04e7a62ac22ffb333906d	Bacteria	Proteobacteria	Alphaproteobacteria	Rhizobiales	Xanthobacteraceae	Pseudolabrys	uncultured_Rhizobiales	0.796048775692366
27e1426a56f21b93782792967b6152e5	Bacteria	Proteobacteria	Gammaproteobacteria	Burkholderiales	B1-7BS	B1-7BS	Unknown	0.965527969772593
4e6f7d98bc2d9b390a87a3b4ab8b773e	Bacteria	Actinobacteriota	Actinobacteria	Corynebacteriales	Nocardiaceae	Nocardia	Unknown	0.999969474999851
4049865db783c87a7cedace401fd8788	Bacteria	Chloroflexi	Ktedonobacteria	C0119	C0119	C0119	uncultured_Chloroflexi	0.987900568371108
d94a52158a1782bf5323830d210609aa	Bacteria	Myxococcota	Polyangia	Haliangiales	Haliangiaceae	Haliangium	Unknown	0.999995773849436
c017a6fedfd37b06420efe9ebdd0d6da	Bacteria	Proteobacteria	Alphaproteobacteria	Rhizobiales	Xanthobacteraceae	Rhodopseudomonas	Unknown	0.926951262929872
acc9ba21c12d29d0eeedb7e01dae6f7f	Bacteria	Proteobacteria	Gammaproteobacteria	Burkholderiales	Oxalobacteraceae	Massilia	Unknown	0.851510113646215
769320eeb6c3778e744e8c1506ac4962	Bacteria	Proteobacteria	Alphaproteobacteria	Sphingomonadales	Sphingomonadaceae	Sphingomonas	Unknown	0.999011941318964
68652157b46a5a43728968e980785418	Bacteria	Proteobacteria	Alphaproteobacteria	Sphingomonadales	Sphingomonadaceae	Altererythrobacter	Unknown	0.9918762085796
672c94382c82aa88de0882ab5ad33755	Bacteria	Proteobacteria	Alphaproteobacteria	Caulobacterales	Hyphomonadaceae	SWB02	Unknown	0.999998360118464
2c6dd26c05dfbeaf92a9c128a9893aed	Bacteria	Chloroflexi	Unknown	Unknown	Unknown	Unknown	Unknown	0.991816011484127
3f885e515ce12edc098940f841a3d4d0	Bacteria	Acidobacteriota	Acidobacteriae	Acidobacteriales	uncultured	uncultured	uncultured_Acidobacteriaceae	0.95541435012776
78be01719041ce06cca2e44a16864b38	Bacteria	Verrucomicrobiota	Verrucomicrobiae	Pedosphaerales	Pedosphaeraceae	ADurb.Bin063-1	Unknown	0.919857885121347
727ce06ed64a812ff203c9a5f0102961	Bacteria	Actinobacteriota	Actinobacteria	Micromonosporales	Micromonosporaceae	Catellatospora	Catellatospora_sp.	0.99005409918744
7a67bba3084aeb344e82c8a51e6d47e7	Bacteria	Proteobacteria	Alphaproteobacteria	uncultured	uncultured	uncultured	Rhodospirillaceae_bacterium	0.969196405858813
64d7dd13dd4faf6a8b167328c08337cf	Bacteria	Myxococcota	Polyangia	Polyangiales	Sandaracinaceae	uncultured	metagenome	0.989621939142767
dce4f8052817c5b3d764a35886afd0a2	Bacteria	Chloroflexi	Unknown	Unknown	Unknown	Unknown	Unknown	0.907297239891586
fa05e8a83e110921c45d9e7ae56caec4	Bacteria	Proteobacteria	Gammaproteobacteria	Burkholderiales	Comamonadaceae	Unknown	Unknown	0.999970120660205
71e7e6c55bcb7aadb5b0ec41af781253	Bacteria	Actinobacteriota	Actinobacteria	Kineosporiales	Kineosporiaceae	Unknown	Unknown	0.991749168158738
ee73249587b27b7e9d97bd93462f9f5f	Bacteria	Actinobacteriota	Actinobacteria	Pseudonocardiales	Pseudonocardiaceae	Actinomycetospora	Unknown	0.999809557307089
429e261205f286dc7cd51f240dbee46c	Bacteria	Bdellovibrionota	Bdellovibrionia	Bdellovibrionales	Bdellovibrionaceae	OM27_clade	uncultured_microorganism	0.996656749311094
83c2ea1bab49e1470ae056a7a75c1f5c	Bacteria	Chloroflexi	TK10	TK10	TK10	TK10	Unknown	0.999999936687122
356092352ff588b0fcfe772783d877eb	Bacteria	Chloroflexi	JG30-KF-CM66	JG30-KF-CM66	JG30-KF-CM66	JG30-KF-CM66	uncultured_Anaerolineales	0.735585205213062
b6e11b18a32d4b7f38e34d4231ebbb78	Bacteria	Gemmatimonadota	Gemmatimonadetes	Gemmatimonadales	Gemmatimonadaceae	Gemmatimonas	Unknown	0.999888363816258
7587807fc561731cccd9373f3445ccb7	Bacteria	Bacteroidota	Bacteroidia	Chitinophagales	Saprospiraceae	uncultured	Unknown	0.999962052368431
c6312c5cbb4394b8f6644ed1ec29e9ce	Bacteria	Bacteroidota	Bacteroidia	Sphingobacteriales	env.OPS_17	env.OPS_17	Unknown	0.999999287612347
45e803f90796d7e350457fa9cd74b3ec	Bacteria	Chloroflexi	Chloroflexia	Chloroflexales	Chloroflexaceae	FFCH7168	uncultured_bacterium	0.99995603743885
93eb631749e4aea15d2d2fb0f4a760f0	Bacteria	Bacteroidota	Bacteroidia	Sphingobacteriales	AKYH767	AKYH767	uncultured_Bacteroidetes	0.980345039447394
986abf2e2e3deb61e2185943c54b9c09	Bacteria	Proteobacteria	Alphaproteobacteria	Azospirillales	Azospirillaceae	Azospirillum	Unknown	0.99999871634688
d86c7f8dda6baaae8e09b18f6f03a2f4	Bacteria	Chloroflexi	TK10	TK10	TK10	TK10	uncultured_Chloroflexus	0.789934593196596
141ac452172bac218c9b976a51701d7c	Bacteria	Proteobacteria	Gammaproteobacteria	Burkholderiales	SC-I-84	SC-I-84	Unknown	0.998996833617209
df154513aec44266dc8c8d30ed5d8203	Bacteria	Verrucomicrobiota	Verrucomicrobiae	Pedosphaerales	Pedosphaeraceae	Unknown	Unknown	0.999756885669896
58ee6c3a959c62c1f33868e1d276460d	Bacteria	Actinobacteriota	Actinobacteria	Micrococcales	Micrococcaceae	Paenarthrobacter	Unknown	0.824706517503739
4f63f55ea4c1bf7561784e8a1e24a42e	Bacteria	Proteobacteria	Alphaproteobacteria	Rhizobiales	Xanthobacteraceae	uncultured	uncultured_Pseudolabrys	0.870281777377925
c59996dd2df17f293ea0a4d16064f902	Bacteria	Actinobacteriota	Actinobacteria	Propionibacteriales	Nocardioidaceae	Nocardioides	Unknown	0.995369871738828
60f4559bd877407ad21ec31123504807	Bacteria	Acidobacteriota	Acidobacteriae	Bryobacterales	Bryobacteraceae	Bryobacter	Unknown	0.99619888612293
fbab70d3798c1e65f694f1d773b231d5	Bacteria	Proteobacteria	Gammaproteobacteria	Burkholderiales	Comamonadaceae	Aquabacterium	Unknown	0.990246250846057
04c7bf29da2b7b32b51b7c7947352a08	Bacteria	Bdellovibrionota	Bdellovibrionia	Bdellovibrionales	Bdellovibrionaceae	Bdellovibrio	metagenome	0.994946944352427
7aaa128c8a7d5a8f768fe9f6620ee7a9	Bacteria	Actinobacteriota	Actinobacteria	Propionibacteriales	Nocardioidaceae	Nocardioides	Nocardioides_jensenii	0.83952256786432
fce39671293c2d38562359c803843040	Bacteria	Proteobacteria	Alphaproteobacteria	uncultured	uncultured	uncultured	uncultured_Acetobacteraceae	0.995656580797835
8eaf805f375c61d52c9167f25969e62a	Bacteria	Proteobacteria	Gammaproteobacteria	Xanthomonadales	Xanthomonadaceae	Arenimonas	Unknown	0.860247454174053
aa67f33c30d90cb24cee111c5c84ff30	Bacteria	Actinobacteriota	Thermoleophilia	Gaiellales	uncultured	uncultured	Unknown	0.912311813679923
d4080dc2dba13637be29984d6397f9f7	Bacteria	Firmicutes	Clostridia	Clostridiales	Clostridiaceae	Clostridium_sensu_stricto_12	Clostridium_magnum	0.863280840916832
e07d0e0d7afbc2009bea0ddfc23cedf5	Bacteria	Proteobacteria	Alphaproteobacteria	Rhizobiales	Rhodomicrobiaceae	Rhodomicrobium	Unknown	0.999999991829347
1eba547e5f7ee15e80ab791f96365669	Bacteria	Elusimicrobiota	Elusimicrobia	Lineage_IV	Lineage_IV	Lineage_IV	uncultured_soil	0.928402607306861
fe9ffabef860bc8c4de8825208f73102	Bacteria	Verrucomicrobiota	Verrucomicrobiae	Pedosphaerales	Pedosphaeraceae	Ellin517	Unknown	0.994708951906358
22112066e37049fc81b5edbdb482fc94	Bacteria	Planctomycetota	vadinHA49	vadinHA49	vadinHA49	vadinHA49	metagenome	0.968107241236571
fbb3fa3e3a5913d6d48dedd49ccf23c2	Bacteria	Actinobacteriota	Coriobacteriia	OPB41	OPB41	OPB41	Unknown	0.999772053229187
fb0cb1db611afd4b7edb4d8fde343494	Bacteria	Bdellovibrionota	Bdellovibrionia	Bacteriovoracales	Bacteriovoracaceae	Peredibacter	metagenome	0.907736978667349
77bf16afd1f687e9537fc3fa14703a2c	Bacteria	Actinobacteriota	Thermoleophilia	Solirubrobacterales	Solirubrobacteraceae	Unknown	Unknown	0.725936023928818
55af0a0a9ffe932946e3372904390003	Bacteria	Proteobacteria	Alphaproteobacteria	Azospirillales	Azospirillaceae	Azospirillum	Unknown	0.999997496921044
cab74648378e8b80ec9c30b7616a484a	Bacteria	Bacteroidota	Bacteroidia	Cytophagales	Microscillaceae	Ohtaekwangia	metagenome	0.989237058633086
66e91e4cfbed7b6eee379f4cb8e94a7b	Bacteria	Firmicutes	Bacilli	Paenibacillales	Paenibacillaceae	Paenibacillus	Unknown	0.999996526514913
af9c9c6256992c9eb093a8ed12002c52	Bacteria	Chloroflexi	TK10	TK10	TK10	TK10	Unknown	0.999999896481111
f77510b5b3b1bae4794966177ffcd95e	Bacteria	Chloroflexi	Chloroflexia	Chloroflexales	Roseiflexaceae	uncultured	Unknown	0.999991622620174
e32813ce4fe8cd280339593ff63bccaf	Bacteria	Bacteroidota	Bacteroidia	Sphingobacteriales	AKYH767	AKYH767	uncultured_Bacteroidetes	0.984880565562717
76cbaf8e6b9ce6e96fdf2dde7e238f71	Bacteria	Actinobacteriota	Thermoleophilia	Solirubrobacterales	67-14	67-14	uncultured_Rubrobacterales	0.738491352723584
1415fc5f3689d3fdeb676ccc8d7fc930	Bacteria	Proteobacteria	Gammaproteobacteria	Pseudomonadales	Pseudomonadaceae	Pseudomonas	Unknown	0.999675676310599
15157374915c04b49802ecdfc6f9d669	Bacteria	Proteobacteria	Gammaproteobacteria	Oceanospirillales	Pseudohongiellaceae	BIyi10	uncultured_bacterium	0.955987398629237
5d2fc65e3d8ae217dc07cfe5aae1a1c7	Bacteria	Myxococcota	Polyangia	Polyangiales	Phaselicystidaceae	Phaselicystis	uncultured_Polyangiaceae	0.939768188282951
04d80131afd95d828141b799b6533d2e	Bacteria	Bacteroidota	Bacteroidia	Flavobacteriales	Flavobacteriaceae	Flavobacterium	Unknown	0.997291762913002
ecda1ee263186aac51cd29ca5198e907	Bacteria	Bacteroidota	Bacteroidia	Bacteroidales	Prolixibacteraceae	BSV13	uncultured_bacterium	0.71422750116066
86c2d952c6fe359ab4c20b06d883362e	Bacteria	Proteobacteria	Alphaproteobacteria	Sphingomonadales	Sphingomonadaceae	Altererythrobacter	Unknown	0.991600749143592
81ffed96c4ce460566e12b821da3a886	Bacteria	Actinobacteriota	Actinobacteria	Kineosporiales	Kineosporiaceae	Kineosporia	Kineosporia_aurantiaca	0.978516092592513
e583490bc9e93041f6ea02530c8135e5	Bacteria	Proteobacteria	Alphaproteobacteria	Rhizobiales	Rhizobiaceae	Allorhizobium-Neorhizobium-Pararhizobium-Rhizobium	Unknown	0.78609751242838
f7468084c79b07e6fd0c0ac076574bab	Bacteria	Myxococcota	Polyangia	Haliangiales	Haliangiaceae	Haliangium	uncultured_Myxococcales	0.995672229991023
c274f212e969ec2a90576b46515aa194	Bacteria	Firmicutes	Clostridia	Clostridiales	Clostridiaceae	Clostridium_sensu_stricto_12	Clostridium_magnum	0.983526086506834
13285fe54b450b7bf046ecc5fe6309b9	Bacteria	Proteobacteria	Alphaproteobacteria	Sphingomonadales	Sphingomonadaceae	Sphingopyxis	Unknown	0.98518237265259
53c9ea4cf476f7ba462afd912010e3df	Bacteria	Actinobacteriota	Thermoleophilia	Gaiellales	Unknown	Unknown	Unknown	0.999999921454817
a5875dfeb91fdeb007448f13857e936f	Bacteria	Proteobacteria	Gammaproteobacteria	Burkholderiales	A21b	A21b	Unknown	0.999978908251097
d12d981c15c9cc9f19200b27a58b8271	Bacteria	Acidobacteriota	Acidobacteriae	Acidobacteriales	Acidobacteriaceae_(Subgroup_1)	Terriglobus	Terriglobus_albidus	0.982853138252518
a33806c3a000b9b1545c2ab159b52134	Bacteria	Proteobacteria	Gammaproteobacteria	Burkholderiales	Nitrosomonadaceae	MND1	Unknown	0.999948284378888
7cc8878810e46048e6679015ae81d92f	Bacteria	Proteobacteria	Gammaproteobacteria	Pseudomonadales	Pseudomonadaceae	Pseudomonas	Unknown	0.999289349862817
502cecad720333255c853b37578f3bb7	Bacteria	Proteobacteria	Gammaproteobacteria	Burkholderiales	Oxalobacteraceae	Massilia	Unknown	0.998831531446486
3e416dd7555a1a354155d877607b1559	Bacteria	Bdellovibrionota	Oligoflexia	0319-6G20	0319-6G20	0319-6G20	marine_metagenome	0.995049326402411
0b2a4965fc8f0c011f934460dfbb0007	Bacteria	Proteobacteria	Gammaproteobacteria	Burkholderiales	Comamonadaceae	Unknown	Unknown	0.999997236095162
e423b2d64fb937dc2f3a40b37aa7f78c	Bacteria	Nitrospirota	Nitrospiria	Nitrospirales	Nitrospiraceae	Nitrospira	Nitrospira_defluvii	0.717662957706702
709f752fab360c8dab934d1bc575f68d	Bacteria	Verrucomicrobiota	Verrucomicrobiae	Pedosphaerales	Pedosphaeraceae	Pedosphaeraceae	Unknown	0.963617975105763
472598127294257f3f03cc5907fca7dd	Bacteria	Proteobacteria	Alphaproteobacteria	Caulobacterales	Caulobacteraceae	uncultured	Unknown	0.949173186692991
659871d903aa6707d62aee7cf6e50df9	Bacteria	Bdellovibrionota	Oligoflexia	0319-6G20	0319-6G20	0319-6G20	uncultured_Bacteriovorax	0.993881989153337
f4269968ada5c103c784739e7ffb4817	Bacteria	Proteobacteria	Gammaproteobacteria	Steroidobacterales	Steroidobacteraceae	Steroidobacter	Unknown	0.888258012622406
c91490299cada9cda63f1277236b730b	Bacteria	Proteobacteria	Alphaproteobacteria	Rhizobiales	Xanthobacteraceae	Nitrobacter	Unknown	0.83898005964525
