"ASVid","Kingdom","Phylum","Class","Order","Family","Genus","Species","Confidence","Category"
"4911623e998f021f33335f8c8d72a095","Bacteria","Acidobacteriota","Acidobacteriae","Acidobacteriales","uncultured","uncultured","Unknown",0.996547951174373,"UF only"
"8ba362b0333dd75e974fdbbf5797c00a","Bacteria","Chloroflexi","TK10","TK10","TK10","TK10","Unknown",0.999999962216298,"UF only"
"548f86d76148639f466a255a40190ae3","Bacteria","Actinobacteriota","Thermoleophilia","Gaiellales","uncultured","uncultured","Gaiella_sp.",0.739197965076215,"UF only"
"c15f0214b8adbb29a7b2448516083e6d","Bacteria","Proteobacteria","Alphaproteobacteria","Rhizobiales","Xanthobacteraceae","Rhodoplanes","Unknown",0.983290886187846,"UF only"
"868a8f2e71b3a2540966ea3629f8c8fb","Bacteria","Acidobacteriota","Acidobacteriae","Solibacterales","Solibacteraceae","Candidatus_Solibacter","Unknown",0.997486320429704,"UF only"
"1d4876810ae14a123356489d45e3249c","Bacteria","Chloroflexi","TK10","TK10","TK10","TK10","uncultured_bacterium",0.850690718704818,"UF only"
"a0f1ff66434f7f6ddcd11987e64f8783","Bacteria","Chloroflexi","TK10","TK10","TK10","TK10","uncultured_Caldilineae",0.955817292795522,"UF only"
"d1f9649ddfa332816445bd1fc7268652","Bacteria","Chloroflexi","AD3","AD3","AD3","AD3","uncultured_soil",0.990394044870535,"UF only"
"5b8afbb3dfa253b6aecd80924df0b9e6","Bacteria","Bacteroidota","Bacteroidia","Sphingobacteriales","NS11-12_marine_group","NS11-12_marine_group","metagenome",0.96014027078951,"UF only"
"f61c0e656ab19342f267f53d4db8a4ce","Bacteria","Proteobacteria","Alphaproteobacteria","Rhizobiales","Rhizobiales_Incertae_Sedis","Nordella","uncultured_bacterium",0.726460010804313,"UF only"
"7277e1844ebf4c4673254f01b26da363","Bacteria","Acidobacteriota","Unknown","Unknown","Unknown","Unknown","Unknown",0.962444965275868,"UF only"
"fe47ee9ae1803b4893687c035458b9d3","Bacteria","Proteobacteria","Gammaproteobacteria","Diplorickettsiales","Diplorickettsiaceae","uncultured","uncultured_Coxiellaceae",0.843728601325278,"UF only"
"da36b4e76deff9ce2a4b435c954874cd","Bacteria","Proteobacteria","Gammaproteobacteria","Burkholderiales","Nitrosomonadaceae","MND1","Unknown",0.999974817279286,"UF only"
"12adc90de01832dc08957e309463bdd2","Bacteria","Proteobacteria","Alphaproteobacteria","Tistrellales","Geminicoccaceae","uncultured","uncultured_bacterium",0.992661032923724,"UF only"
"da926bef0424c31dfee8493e16d6db34","Bacteria","Verrucomicrobiota","Verrucomicrobiae","Pedosphaerales","Pedosphaeraceae","ADurb.Bin063-1","Unknown",0.990293589450137,"UF only"
"d5b7cef6b3640a2f7bc11b42fec1bd9c","Bacteria","Proteobacteria","Alphaproteobacteria","Acetobacterales","Acetobacteraceae","Unknown","Unknown",0.999976679703959,"UF only"
"3e8d7e3da25971c427304703ffbd481c","Bacteria","Myxococcota","Myxococcia","Myxococcales","Myxococcaceae","Archangium","Unknown",0.73862091085809,"UF only"
"3b82876e4941ead23dc03c295c2fe85a","Bacteria","Verrucomicrobiota","Verrucomicrobiae","Pedosphaerales","Pedosphaeraceae","ADurb.Bin063-1","Unknown",0.993272993394776,"UF only"
"1212100ece5f3cfb2cb4e94d2e30f39c","Bacteria","Acidobacteriota","Subgroup_5","Subgroup_5","Subgroup_5","Subgroup_5","uncultured_bacterium",0.999856192333869,"UF only"
"5957ba44cf56b74c38c8740141570650","Bacteria","Verrucomicrobiota","Verrucomicrobiae","Pedosphaerales","Pedosphaeraceae","ADurb.Bin063-1","Unknown",0.953424936841193,"UF only"
"6da82b1e353d8be8cf4305c8740d2f4a","Bacteria","Chloroflexi","TK10","TK10","TK10","TK10","uncultured_bacterium",0.790463586228973,"UF only"
"7cc54172ae2512e1be189c02c9e996a0","Bacteria","Proteobacteria","Gammaproteobacteria","Burkholderiales","Nitrosomonadaceae","Ellin6067","Unknown",0.999918830706125,"UF only"
"14e9ffc40da88474fa16e3335feb355d","Bacteria","Actinobacteriota","Thermoleophilia","Solirubrobacterales","67-14","67-14","uncultured_Rubrobacterales",0.918928258033334,"UF only"
"bd25c25aceee8333ccd82c75daf69b37","Bacteria","Acidobacteriota","Acidobacteriae","Bryobacterales","Bryobacteraceae","Bryobacter","uncultured_Acidobacterium",0.83691066630741,"UF only"
"a7e87aff34596f23f8b0bd83c4c6da86","Bacteria","Bdellovibrionota","Bdellovibrionia","Bdellovibrionales","Bdellovibrionaceae","Bdellovibrio","uncultured_bacterium",0.794615344981544,"UF only"
"fa05e8a83e110921c45d9e7ae56caec4","Bacteria","Proteobacteria","Gammaproteobacteria","Burkholderiales","Comamonadaceae","Unknown","Unknown",0.999970120660205,"UF only"
"356092352ff588b0fcfe772783d877eb","Bacteria","Chloroflexi","JG30-KF-CM66","JG30-KF-CM66","JG30-KF-CM66","JG30-KF-CM66","uncultured_Anaerolineales",0.735585205213062,"UF only"
"22112066e37049fc81b5edbdb482fc94","Bacteria","Planctomycetota","vadinHA49","vadinHA49","vadinHA49","vadinHA49","metagenome",0.968107241236571,"UF only"
"fbb3fa3e3a5913d6d48dedd49ccf23c2","Bacteria","Actinobacteriota","Coriobacteriia","OPB41","OPB41","OPB41","Unknown",0.999772053229187,"UF only"
"f7468084c79b07e6fd0c0ac076574bab","Bacteria","Myxococcota","Polyangia","Haliangiales","Haliangiaceae","Haliangium","uncultured_Myxococcales",0.995672229991023,"UF only"
"3e416dd7555a1a354155d877607b1559","Bacteria","Bdellovibrionota","Oligoflexia","0319-6G20","0319-6G20","0319-6G20","marine_metagenome",0.995049326402411,"UF only"
"e423b2d64fb937dc2f3a40b37aa7f78c","Bacteria","Nitrospirota","Nitrospiria","Nitrospirales","Nitrospiraceae","Nitrospira","Nitrospira_defluvii",0.717662957706702,"UF only"
"c95ed66fdd29197a4f7db91acb4fad64","Bacteria","Chloroflexi","TK10","TK10","TK10","TK10","Unknown",0.999999259370034,"UF only"
"2c503f326458dce6dfc384cd7c5dec40","Bacteria","Acidobacteriota","Acidobacteriae","Solibacterales","Solibacteraceae","Candidatus_Solibacter","Unknown",0.999400761835403,"UF only"
"a25936914aea683470df087c37048c66","Bacteria","Acidobacteriota","Acidobacteriae","Solibacterales","Solibacteraceae","Candidatus_Solibacter","Unknown",0.999986942956371,"UF only"
"97613b415b16a322dce75878367c6fc6","Bacteria","Proteobacteria","Alphaproteobacteria","Unknown","Unknown","Unknown","Unknown",0.999999945497997,"UF only"
"958d97f7e819bed1ea642e6263891b14","Bacteria","Gemmatimonadota","Gemmatimonadetes","Gemmatimonadales","Gemmatimonadaceae","uncultured","uncultured_prokaryote",0.724528665537153,"UF only"
"6bd7051df38d8e2ad9ddfb271c5005c6","Bacteria","Acidobacteriota","Acidobacteriae","Solibacterales","Solibacteraceae","Candidatus_Solibacter","Unknown",0.999857092444252,"UF only"
"653cd3a6f47a018b72de0e0e890a5a51","Bacteria","Proteobacteria","Alphaproteobacteria","Caulobacterales","Caulobacteraceae","Unknown","Unknown",0.999999784133993,"UF only"
"8fb8866a2747625f4bb514d3dd4ca9da","Bacteria","Chloroflexi","TK10","TK10","TK10","TK10","uncultured_Firmicutes",0.74062571792084,"UF only"
"c2e636908a41361e417a3ed3b5e63b45","Bacteria","Acidobacteriota","Holophagae","Subgroup_7","Subgroup_7","Subgroup_7","Unknown",0.999999997423799,"UF only"
"835243566bc6ef3401d542d22f19b769","Bacteria","Acidobacteriota","Acidobacteriae","Acidobacteriales","uncultured","uncultured","Unknown",0.995670799910427,"UF only"
"cc5774585e841a7396c8b0bb39748a0d","Bacteria","Proteobacteria","Gammaproteobacteria","R7C24","R7C24","R7C24","Unknown",0.998860712749418,"UF only"
"f093afbe2939b661e1a455037f26a277","Bacteria","Bacteroidota","Bacteroidia","Chitinophagales","uncultured","uncultured","uncultured_soil",0.999999971977588,"UF only"
"7a35b6b5cd950928e836a91b5b2833f1","Bacteria","Actinobacteriota","Thermoleophilia","Solirubrobacterales","67-14","67-14","Unknown",0.998975529029524,"UF only"
"7ceb5b09350ed7eb2f47bb944c91016b","Bacteria","Proteobacteria","Gammaproteobacteria","Burkholderiales","Oxalobacteraceae","Unknown","Unknown",0.998871751480684,"UF only"
"3a059e1c994403dd0ea45f75a76c21f8","Bacteria","Gemmatimonadota","Gemmatimonadetes","Gemmatimonadales","Gemmatimonadaceae","uncultured","uncultured_actinobacterium",0.997034371747829,"UF only"
"e2a156e05a8d327b33711c3b8a03e56b","Bacteria","Bacteroidota","Bacteroidia","Sphingobacteriales","env.OPS_17","env.OPS_17","Unknown",0.999998154398536,"UF only"
"cf363a214e7e1a9fe14cfcb2fde45c4a","Bacteria","Acidobacteriota","Subgroup_5","Subgroup_5","Subgroup_5","Subgroup_5","uncultured_Acidobacteria",0.948355169255114,"UF only"
"212af2f2290a574be9e9e8e15b620c66","Bacteria","Gemmatimonadota","Gemmatimonadetes","Gemmatimonadales","Gemmatimonadaceae","Gemmatimonas","Unknown",0.998728036071685,"UF only"
"8a94a96d860f35f70346c241250a2370","Bacteria","Bacteroidota","Bacteroidia","Chitinophagales","Saprospiraceae","uncultured","Unknown",0.999940462494049,"UF only"
"fc1fa6aff1546edc56980449335de82c","Bacteria","Proteobacteria","Alphaproteobacteria","Rhizobiales","Rhizobiales_Incertae_Sedis","uncultured","Unknown",0.95424613715991,"UF only"
"c5b738f1f0d5810dee2492e46f312a26","Bacteria","Acidobacteriota","Subgroup_5","Subgroup_5","Subgroup_5","Subgroup_5","uncultured_Truepera",0.997562391605528,"UF only"
"1122a8ea8b30f44d55e09b478e5405e2","Bacteria","Acidobacteriota","Subgroup_22","Subgroup_22","Subgroup_22","Subgroup_22","Unknown",0.999999829255235,"UF only"
"f51dde37ef111bd3c7f673db955cb3ee","Bacteria","Bdellovibrionota","Oligoflexia","0319-6G20","0319-6G20","0319-6G20","uncultured_Roseobacter",0.983319558799884,"UF only"
"23ddd9761232c48daf40e16124c673e1","Bacteria","Chloroflexi","JG30-KF-CM66","JG30-KF-CM66","JG30-KF-CM66","JG30-KF-CM66","uncultured_Anaerolineales",0.983242404437722,"UF only"
"cbb01a506d8ddbbce4850087a5f3eee3","Bacteria","Bdellovibrionota","Bdellovibrionia","Bdellovibrionales","Bdellovibrionaceae","Bdellovibrio","Unknown",0.909620902835972,"UF only"
"fd8dededbe29ca2cc83175369e8bfc34","Bacteria","Desulfobacterota","Desulfuromonadia","Geobacterales","Geobacteraceae","Unknown","Unknown",0.999917623891873,"UF only"
"7a2e03f8c5673c17536831efa12f0fc0","Bacteria","Proteobacteria","Alphaproteobacteria","Rhizobiales","Hyphomicrobiaceae","Pedomicrobium","Unknown",0.999544194574346,"UF only"
"080459032bb89ffce2b1b50198e736ac","Bacteria","Proteobacteria","Alphaproteobacteria","Rhizobiales","KF-JG30-B3","KF-JG30-B3","Unknown",0.999745173591305,"UF only"
"46d1f7896cd6e7215e780985e72b7a3b","Bacteria","Chloroflexi","TK10","TK10","TK10","TK10","Unknown",0.999999966728561,"UF only"
"299ea9adcce92e736079d663ba67f870","Bacteria","Acidobacteriota","Acidobacteriae","Bryobacterales","Bryobacteraceae","Bryobacter","Unknown",0.999879951770262,"UF only"
"3181cb7bd3d5dfd52ccc2f7d49035f53","Bacteria","Verrucomicrobiota","Verrucomicrobiae","Pedosphaerales","Pedosphaeraceae","Unknown","Unknown",0.999999990814937,"UF only"
"a70492df66eb411dcc78479522989af8","Bacteria","Bacteroidota","Bacteroidia","Cytophagales","Hymenobacteraceae","Adhaeribacter","Unknown",0.99737826157427,"UF only"
"464ba06ce0b48f37d24ab1b3dec644e5","Bacteria","Chloroflexi","Chloroflexia","Chloroflexales","Chloroflexaceae","FFCH7168","uncultured_bacterium",0.999974236290522,"UF only"
"19d7cbdfe6c84ca4ae39a5ce072a8cbf","Bacteria","Chloroflexi","Chloroflexia","Chloroflexales","Roseiflexaceae","Kouleothrix","uncultured_bacterium",0.928001156194751,"UF only"
"6475c8339213fb24e02feee312bd64c9","Bacteria","Proteobacteria","Gammaproteobacteria","Burkholderiales","Comamonadaceae","Unknown","Unknown",0.99998205767486,"UF only"
"a679ea23c3a4cf48a0133ea043ed6934","Bacteria","NB1-j","NB1-j","NB1-j","NB1-j","NB1-j","Unknown",0.999998131504898,"UF only"
"e418e986b297d6987b1bb96fa1985791","Bacteria","Proteobacteria","Gammaproteobacteria","Burkholderiales","Rhodocyclaceae","Sulfuritalea","Unknown",0.877321726029145,"UF only"
"0a77eb272fefaa0a44d4d03e2ca1d562","Bacteria","Acidobacteriota","Acidobacteriae","Acidobacteriales","uncultured","uncultured","Unknown",0.997065436996405,"UF only"
"004bea0d5cfc6263514d8d88d4920347","Bacteria","Actinobacteriota","Actinobacteria","Frankiales","Geodermatophilaceae","Blastococcus","Unknown",0.989920272964456,"UF only"
"66e810a61a4337baf9a7999c5797d281","Bacteria","Acidobacteriota","Acidobacteriae","Solibacterales","Solibacteraceae","Candidatus_Solibacter","Unknown",0.974035299673938,"UF only"
"0eac465b11ff8e7eb10a53f1ff34734c","Bacteria","Verrucomicrobiota","Verrucomicrobiae","Pedosphaerales","Pedosphaeraceae","Unknown","Unknown",0.999999796245846,"UF only"
"f06b4c0fa79c39aafee91b45579e1f82","Bacteria","Verrucomicrobiota","Verrucomicrobiae","Pedosphaerales","Pedosphaeraceae","Pedosphaeraceae","uncultured_bacterium",0.804069092293247,"UF only"
"fd60f88b416c1245813a346db075f863","Bacteria","Proteobacteria","Alphaproteobacteria","Caulobacterales","Caulobacteraceae","Phenylobacterium","Unknown",0.970466747955025,"UF only"
"21478b9a4b4a2a5ed21d1938642398d3","Bacteria","Proteobacteria","Gammaproteobacteria","Burkholderiales","Oxalobacteraceae","Massilia","Unknown",0.988801862549778,"UF only"
"5e4d9287674d90dc815bfeb1d4096ece","Bacteria","Chloroflexi","Anaerolineae","Anaerolineae","Anaerolineae","Anaerolineae","uncultured_Bellilinea",0.999999993385046,"UF only"
"aa794f8bcac5b7dfe6cdb5489a3511a7","Bacteria","Acidobacteriota","Holophagae","Subgroup_7","Subgroup_7","Subgroup_7","Unknown",0.999999999778425,"UF only"
"e6a352de252a6763655750f11c6f9d69","Bacteria","Bdellovibrionota","Bdellovibrionia","Bdellovibrionales","Bdellovibrionaceae","Bdellovibrio","Unknown",0.99989743894416,"UF only"
"4a0836055901f8725d880e18280d2eb4","Bacteria","Verrucomicrobiota","Verrucomicrobiae","Pedosphaerales","Pedosphaeraceae","Pedosphaeraceae","uncultured_subdivision",0.988530624632139,"UF only"
"503827f9cfa473d920e20b0fad5b317b","Bacteria","Chloroflexi","TK10","TK10","TK10","TK10","Unknown",0.999999999452794,"UF only"
"abf7ffce1aefcf6d9a7fb88248d3cb99","Bacteria","Gemmatimonadota","Longimicrobia","Longimicrobiales","Longimicrobiaceae","YC-ZSS-LKJ147","metagenome",0.780878884757379,"UF only"
"b15c7b69b9c007646ad139b94d7e514b","Bacteria","Proteobacteria","Alphaproteobacteria","Rhizobiales","Rhizobiales_Incertae_Sedis","Nordella","uncultured_bacterium",0.752991344904975,"UF only"
"8d8bfbce858bf6d282a0edb0f0c8684c","Bacteria","Acidobacteriota","Acidobacteriae","Subgroup_15","Subgroup_15","Subgroup_15","uncultured_bacterium",0.997527156568366,"UF only"
"b992af5e9951c1e651d74e55717acbc5","Bacteria","Acidobacteriota","Acidobacteriae","Acidobacteriales","uncultured","uncultured","uncultured_Acidobacteriaceae",0.742314008305715,"UF only"
"e6e7c10c4540ecf4e63f23503eb05f6a","Bacteria","Proteobacteria","Alphaproteobacteria","Acetobacterales","Acetobacteraceae","Unknown","Unknown",0.999999752663683,"UF only"
"e8e31cb2419a6b2fc521544dbac86dc6","Bacteria","Bacteroidota","Bacteroidia","Sphingobacteriales","env.OPS_17","env.OPS_17","uncultured_bacterium",0.760803413720546,"UF only"
"26bd961309235f6ddfe22950a85daf83","Bacteria","Verrucomicrobiota","Verrucomicrobiae","Pedosphaerales","Pedosphaeraceae","ADurb.Bin063-1","Unknown",0.996583482697315,"UF only"
"956676148f8a50e92f83e2dc7420484c","Bacteria","Proteobacteria","Gammaproteobacteria","Steroidobacterales","Steroidobacteraceae","Unknown","Unknown",0.976816519221794,"UF only"
"df8107491b0e2796c2636e3a4b3c28c8","Bacteria","Bdellovibrionota","Bdellovibrionia","Bacteriovoracales","Bacteriovoracaceae","Peredibacter","uncultured_bacterium",0.982487855526086,"UF only"
"c4bdebe80f6807a353095f24db6aa915","Bacteria","Gemmatimonadota","Gemmatimonadetes","Gemmatimonadales","Gemmatimonadaceae","Roseisolibacter","uncultured_soil",0.965722378288323,"UF only"
"4008e246488e2e00fc1893d6ddda8488","Bacteria","Proteobacteria","Gammaproteobacteria","Burkholderiales","Oxalobacteraceae","Unknown","Unknown",0.999502429645166,"UF only"
"84a8c279adc64c2b7c1573ac6d046430","Bacteria","Chloroflexi","Chloroflexia","Chloroflexales","Roseiflexaceae","uncultured","uncultured_bacterium",0.716616970555546,"UF only"
"2e8460b9825bafa6219d9c5cee8fce7d","Bacteria","Actinobacteriota","Acidimicrobiia","Microtrichales","uncultured","uncultured","Unknown",0.914310514995582,"UF only"
"8f6be3ca44fcef0c0cf2be22d4be5f2d","Bacteria","Myxococcota","bacteriap25","bacteriap25","bacteriap25","bacteriap25","unidentified",0.999998118155028,"UF only"
"d8e983c666dd5a559c0a8968089a8e7b","Bacteria","Acidobacteriota","Acidobacteriae","Acidobacteriales","uncultured","uncultured","Unknown",0.900076247996216,"UF only"
"8361c37bfa87e93ded43817452b331a2","Bacteria","NB1-j","NB1-j","NB1-j","NB1-j","NB1-j","Unknown",0.999961184090478,"UF only"
"e8cf5902ebdf7dabf212a20d1964e2a2","Bacteria","Acidobacteriota","Acidobacteriae","Solibacterales","Solibacteraceae","Candidatus_Solibacter","Unknown",0.984292887158356,"UF only"
"321b261dc00cad3b1f11f38efdff1ed6","Bacteria","Bdellovibrionota","Oligoflexia","0319-6G20","0319-6G20","0319-6G20","uncultured_Geobacter",0.862503432825504,"UF only"
"9c0c17798780be847e7c6dbad7c84250","Bacteria","Bdellovibrionota","Bdellovibrionia","Bdellovibrionales","Bdellovibrionaceae","Bdellovibrio","uncultured_soil",0.852202000911119,"UF only"
"5c4ffb285911daf84778a99372c9717e","Bacteria","Bdellovibrionota","Oligoflexia","Oligoflexales","uncultured","uncultured","Unknown",0.999969535122445,"UF only"
"abe1eac74cdec91b6771fd5301fabee6","Bacteria","Acidobacteriota","Acidobacteriae","Solibacterales","Solibacteraceae","Candidatus_Solibacter","Unknown",0.995922207342479,"UF only"
"726f4abfe96beac3b64ce9090aeb8306","Bacteria","Myxococcota","Polyangia","Polyangiales","Sandaracinaceae","uncultured","Unknown",0.796662405142189,"UF only"
"487781fc54857411c5066ac4f963004b","Bacteria","Proteobacteria","Alphaproteobacteria","Rhizobiales","A0839","A0839","uncultured_proteobacterium",0.732857115939101,"UF only"
"e10e2ada2dc93158a3473a351eeb8e3e","Bacteria","Elusimicrobiota","Elusimicrobia","Lineage_IV","Lineage_IV","Lineage_IV","uncultured_bacterium",0.920629827677914,"UF only"
"6ccaec149cf1df4bd66cff1567b11fe2","Bacteria","Actinobacteriota","Acidimicrobiia","IMCC26256","IMCC26256","IMCC26256","uncultured_actinobacterium",0.958190976601511,"UF only"
"2df88120eec17a1590a4bc7249161177","Bacteria","Acidobacteriota","Acidobacteriae","Acidobacteriales","Acidobacteriaceae_(Subgroup_1)","Unknown","Unknown",0.720846003253305,"UF only"
"40510b5663e72cf5009f901e9084f4bc","Bacteria","Proteobacteria","Alphaproteobacteria","Rhizobiales","Rhizobiales_Incertae_Sedis","uncultured","uncultured_Alphaproteobacteria",0.924723456262712,"UF only"
"30391fbeedc57b305bfda99cc814ea4c","Bacteria","Verrucomicrobiota","Verrucomicrobiae","Pedosphaerales","Pedosphaeraceae","Pedosphaeraceae","uncultured_Prosthecobacter",0.936840855516644,"UF only"
"4956c39fbf2eea3e37defea393009eae","Bacteria","Firmicutes","Bacilli","Bacillales","Bacillaceae","Bacillus","Unknown",0.957744917399427,"UF only"
"d72b7878c130fa98d8fa4e564d612b6a","Bacteria","Bacteroidota","Bacteroidia","Sphingobacteriales","env.OPS_17","env.OPS_17","uncultured_Sphingobacteriia",0.885383888169301,"UF only"
"58141975afcf6afc67ca0aae544142f9","Bacteria","Acidobacteriota","Holophagae","Subgroup_7","Subgroup_7","Subgroup_7","Unknown",0.999999997021769,"UF only"
"478975a6313a63363f340cbb2a5e182d","Bacteria","Chloroflexi","TK10","TK10","TK10","TK10","Unknown",0.999914770557116,"UF only"
"864262db4c403bf7035796ce194548c6","Bacteria","Bdellovibrionota","Bdellovibrionia","Bdellovibrionales","Bdellovibrionaceae","Bdellovibrio","uncultured_Bdellovibrio",0.910563648932979,"UF only"
"3d049651dda5051a03d23533663b3763","Bacteria","Chloroflexi","Anaerolineae","SBR1031","SBR1031","SBR1031","uncultured_bacterium",0.969060571275474,"UF only"
"6128616aac9234f758afb83df009d9ef","Bacteria","TX1A-33","TX1A-33","TX1A-33","TX1A-33","TX1A-33","uncultured_bacterium",0.999904124510568,"UF only"
"fbdcafcc8fb9dd74283089e7b640f762","Bacteria","Verrucomicrobiota","Verrucomicrobiae","Pedosphaerales","Pedosphaeraceae","Pedosphaeraceae","uncultured_Prosthecobacter",0.861938609520455,"UF only"
"ff7c4c7f9985bac6d43043aa3efc127e","Bacteria","NB1-j","NB1-j","NB1-j","NB1-j","NB1-j","Unknown",0.999511667078352,"UF only"
"8c5d545a21f17ea547861f8ab585fb7a","Bacteria","Proteobacteria","Alphaproteobacteria","Puniceispirillales","Puniceispirillales","Puniceispirillales","uncultured_Alphaproteobacteria",0.999461603834267,"UF only"
"4c617b7b95fdc00b232fbbbfc1076361","Bacteria","Gemmatimonadota","S0134_terrestrial_group","S0134_terrestrial_group","S0134_terrestrial_group","S0134_terrestrial_group","uncultured_Gemmatimonadales",0.862531616374584,"UF only"
"d869c29b40a8bf50fcc7e554fd985312","Bacteria","Bacteroidota","Bacteroidia","Sphingobacteriales","env.OPS_17","env.OPS_17","Unknown",0.999978603959535,"UF only"
"42b1e6dbb99489cf48da3168c89a96a6","Bacteria","Acidobacteriota","Acidobacteriae","Solibacterales","Solibacteraceae","Candidatus_Solibacter","Unknown",0.999990952493311,"UF only"
"9efd9a9d6b61a8df830f89ca207e8b52","Bacteria","Actinobacteriota","Thermoleophilia","Gaiellales","uncultured","uncultured","Unknown",0.912280558145974,"UF only"
"c26520e3894a8a78b000780a3a83cdae","Bacteria","Acidobacteriota","Subgroup_5","Subgroup_5","Subgroup_5","Subgroup_5","uncultured_Acidobacteria",0.839513803075104,"UF only"
"b61d602f9c34f802a02250495c5e22ad","Bacteria","Planctomycetota","vadinHA49","vadinHA49","vadinHA49","vadinHA49","uncultured_Planctomycetaceae",0.975426189415571,"UF only"
"c5d4e7432d8ef3437da3fa8cb6a34b66","Bacteria","Verrucomicrobiota","Verrucomicrobiae","Pedosphaerales","Pedosphaeraceae","ADurb.Bin063-1","Unknown",0.972502341886136,"UF only"
"f6713f3864887843032045d6b6c74794","Bacteria","Verrucomicrobiota","Verrucomicrobiae","Pedosphaerales","Pedosphaeraceae","Ellin516","metagenome",0.747913920863423,"UF only"
"8a813d0f5e7d81f2984b90458cdc7bf0","Bacteria","Acidobacteriota","Acidobacteriae","Acidobacteriales","uncultured","uncultured","Unknown",0.999380049278029,"UF only"
"bf08ba81844e60161b3b7db879c7a22a","Bacteria","Bdellovibrionota","Oligoflexia","Oligoflexales","uncultured","uncultured","Unknown",0.999991931619865,"UF only"
"2da8e04ffe1b27a7ed5956c5086e4588","Bacteria","Acidobacteriota","Acidobacteriae","Solibacterales","Solibacteraceae","Candidatus_Solibacter","Unknown",0.994560902008343,"UF only"
"1da4cdae5e2bee6e4a329c79de96704e","Bacteria","Proteobacteria","Alphaproteobacteria","Sphingomonadales","Sphingomonadaceae","Sphingomonas","Unknown",0.999978663688461,"UF only"
"31c2f650884091a05c6c0eb03840df8b","Bacteria","Bacteroidota","Bacteroidia","Sphingobacteriales","env.OPS_17","env.OPS_17","uncultured_Bacteroidetes",0.874001146867417,"UF only"
"b72071b7be107761f711ff4f49d7c6a9","Bacteria","Acidobacteriota","Subgroup_5","Subgroup_5","Subgroup_5","Subgroup_5","uncultured_Acidobacteria",0.845322097714878,"UF only"
"4d66028f219d8568be0dc0647d702424","Bacteria","Myxococcota","Myxococcia","Myxococcales","Vulgatibacteraceae","Vulgatibacter","Unknown",0.999996684454448,"UF only"
"0c08852c208130f8d456450360a14ab7","Bacteria","Bacteroidota","Bacteroidia","Flavobacteriales","Crocinitomicaceae","Fluviicola","metagenome",0.892433109422591,"UF only"
"016a29b7c9433d18f8974cfc74efcf96","Bacteria","Acidobacteriota","Acidobacteriae","Solibacterales","Solibacteraceae","Candidatus_Solibacter","Unknown",0.94244360026622,"UF only"
"f07ca3616ae94d8054fb72686287c1ba","Bacteria","Verrucomicrobiota","Verrucomicrobiae","Pedosphaerales","Pedosphaeraceae","Unknown","Unknown",0.999999998014734,"UF only"
"f0a0e032c829b0d543131b7be07565e3","Bacteria","Verrucomicrobiota","Verrucomicrobiae","Pedosphaerales","Pedosphaeraceae","Pedosphaeraceae","uncultured_Prosthecobacter",0.886982294054885,"UF only"
"ff566dd06c2e33e65f9934fe966a78c7","Bacteria","Chloroflexi","Ktedonobacteria","Ktedonobacterales","Ktedonobacteraceae","1959-1","uncultured_bacterium",0.999991598773553,"UF only"
"0fe88562d67aaf45d04610bd06096009","Bacteria","Verrucomicrobiota","Verrucomicrobiae","Pedosphaerales","Pedosphaeraceae","ADurb.Bin063-1","uncultured_bacterium",0.859734889697909,"UF only"
"2bdac75f71ed99fffdc7df7029ad5ddb","Bacteria","Bacteroidota","Bacteroidia","Sphingobacteriales","AKYH767","AKYH767","Unknown",0.99996283907447,"UF only"
"fe4e773655dccc0e17d32cdcf89bbca6","Bacteria","Proteobacteria","Gammaproteobacteria","Burkholderiales","Oxalobacteraceae","Unknown","Unknown",0.999991062263306,"NPK & PK"
"0fe746751d94a82b01d7b76e54f38f68","Bacteria","Firmicutes","Bacilli","Paenibacillales","Paenibacillaceae","Paenibacillus","Unknown",0.997760926405931,"NPK & PK"
"4d7588f82b1fa8abbab45b26211118d1","Bacteria","Proteobacteria","Alphaproteobacteria","Rhizobiales","Xanthobacteraceae","Bradyrhizobium","Unknown",0.836764348648113,"NPK & PK"
"ffa748735999392ff0e45da871c3eed9","Bacteria","Proteobacteria","Gammaproteobacteria","Xanthomonadales","Rhodanobacteraceae","Unknown","Unknown",0.999120177368293,"NPK & PK"
"5952dc9543c807dc8cd7244b846a8b8d","Bacteria","Myxococcota","Myxococcia","Myxococcales","Myxococcaceae","P3OB-42","metagenome",0.750473372899518,"NPK & PK"
"98d9f1dd20be737461acee69c7cbfb79","Bacteria","Actinobacteriota","Actinobacteria","Micrococcales","Cellulomonadaceae","Cellulomonas","Unknown",0.986228658337847,"NPK & PK"
"887e23378b8e884703f49b3bfec365fc","Bacteria","Proteobacteria","Gammaproteobacteria","Xanthomonadales","Xanthomonadaceae","Unknown","Unknown",0.999704395802008,"NPK & PK"
"de5987d36c3414b5eaceb5d8dfd695b0","Bacteria","Proteobacteria","Alphaproteobacteria","Rhizobiales","Labraceae","Labrys","Unknown",0.99998652225921,"NPK & PK"
"becd80f0c591edc886c22556d55fd608","Bacteria","Actinobacteriota","Actinobacteria","Propionibacteriales","Nocardioidaceae","Nocardioides","Unknown",0.991071282637908,"NPK & PK"
