Feature,Kingdom,Phylum,Class,Order,Family,Genus,Species,Confidence
1134463d2872cf7b754e486459eaafa4,Bacteria,Chloroflexi,TK10,TK10,TK10,TK10,Unknown,0.999915007003454
81fe5e233c7de9601135c8f0b26b03c0,Bacteria,Chloroflexi,Chloroflexia,Chloroflexales,Roseiflexaceae,uncultured,uncultured_bacterium,0.782246903061568
fd1013ec08bf71e7a34f5c3c04d1acc1,Bacteria,Bdellovibrionota,Bdellovibrionia,Bdellovibrionales,Bdellovibrionaceae,Bdellovibrio,uncultured_bacterium,0.996691401995768
bc23d64d8da102abd5a90b48ef1a2f69,Bacteria,Proteobacteria,Gammaproteobacteria,Burkholderiales,Methylophilaceae,Unknown,Unknown,0.999999970622965
df08782cab7eb78a8153d5db5c62d882,Bacteria,Proteobacteria,Alphaproteobacteria,Rhizobiales,Xanthobacteraceae,Rhodoplanes,uncultured_bacterium,0.75901288104675
29c0cb37fa2a61972d708eb39793e972,Bacteria,Proteobacteria,Alphaproteobacteria,Rhizobiales,Labraceae,Labrys,Unknown,0.998202421174039
896cadd7517add908cf32af986933984,Bacteria,Proteobacteria,Alphaproteobacteria,Rhizobiales,Rhizobiaceae,Mesorhizobium,Unknown,0.915130244825922
8b58ecb2c0fec18a15f31c8ece7356b7,Bacteria,Proteobacteria,Gammaproteobacteria,Burkholderiales,Oxalobacteraceae,Unknown,Unknown,0.999890968349282
ff52ade83d9f84f21a79f9a6ba69fecc,Bacteria,Chloroflexi,Chloroflexia,Chloroflexales,Roseiflexaceae,uncultured,Unknown,0.999998125266425
50bd076eb40e01ce30582914e65d7900,Bacteria,Proteobacteria,Gammaproteobacteria,Burkholderiales,Oxalobacteraceae,Noviherbaspirillum,Unknown,0.837111303936153
0c09f077c97b601079e0f6d8446b02df,Bacteria,Proteobacteria,Alphaproteobacteria,Rhizobiales,Rhizobiaceae,Allorhizobium-Neorhizobium-Pararhizobium-Rhizobium,Unknown,0.991297786580073
4c4763d4eca3a19438b0491f0851f0dd,Bacteria,Bdellovibrionota,Oligoflexia,0319-6G20,0319-6G20,0319-6G20,Geobacter_sp.,0.949395016283258
a02b639d9b7c6dd698d8843aea945b28,Bacteria,Chloroflexi,TK10,TK10,TK10,TK10,Unknown,0.999999999141427
ea13c63d82b7d5092113150bd9c4f98a,Bacteria,Myxococcota,Polyangia,Haliangiales,Haliangiaceae,Haliangium,Unknown,0.999999999370095
6d16b221bb15320ab707d54147588e33,Bacteria,Gemmatimonadota,Gemmatimonadetes,Gemmatimonadales,Gemmatimonadaceae,Gemmatimonas,uncultured_Gemmatimonadetes,0.973750660391148
6675005c096c8a99c2025d9545cb1fe2,Bacteria,Proteobacteria,Gammaproteobacteria,Pseudomonadales,Pseudomonadaceae,Pseudomonas,Unknown,0.998191315761798
59589ef40cefc729fbbd5e48dfebf090,Bacteria,Proteobacteria,Gammaproteobacteria,Burkholderiales,Oxalobacteraceae,Massilia,Unknown,0.71339324877138
5e28b59ec7c59c366cd6ab8f9a4289c2,Bacteria,Actinobacteriota,MB-A2-108,MB-A2-108,MB-A2-108,MB-A2-108,uncultured_Streptomyces,0.871773973925882
1ff22314bc57f654a05367ab5bdf76ba,Bacteria,Desulfobacterota,Desulfuromonadia,Geobacterales,Geobacteraceae,Citrifermentans,Unknown,0.707209488254492
43acd2caa76d66418f5b177a4efd402a,Bacteria,Actinobacteriota,Actinobacteria,Frankiales,Frankiaceae,Jatrophihabitans,Unknown,0.997149846349059
6d2501bea7a3689f9602ceac8c43992e,Bacteria,Proteobacteria,Alphaproteobacteria,Rhizobiales,Rhizobiaceae,Allorhizobium-Neorhizobium-Pararhizobium-Rhizobium,Rhizobium_cellulosilyticum,0.870557718477797
7047633761e5bdbbd716cf1cfa9522ee,Bacteria,Chloroflexi,Chloroflexia,Chloroflexales,Roseiflexaceae,uncultured,uncultured_bacterium,0.999926604978945
3aa7f85740081f2899f1d5d19c3c39c5,Bacteria,Proteobacteria,Alphaproteobacteria,Rhizobiales,Devosiaceae,Devosia,Unknown,0.980061954721702
43230b7d3aac8ebd35ac07d66968be9f,Bacteria,Actinobacteriota,Acidimicrobiia,Microtrichales,uncultured,uncultured,Unknown,0.82606439011726
cee22725e8306acea0dc56cc9d097266,Bacteria,Actinobacteriota,Acidimicrobiia,IMCC26256,IMCC26256,IMCC26256,uncultured_Aciditerrimonas,0.781425750472663
c384f46049334c6bb493ae8162894921,Bacteria,Verrucomicrobiota,Verrucomicrobiae,Pedosphaerales,Pedosphaeraceae,Ellin516,bacterium_Ellin516,0.811454090083686
bf5cf2ebbc8320b5781b1aae693f8ec6,Bacteria,Proteobacteria,Gammaproteobacteria,Steroidobacterales,Steroidobacteraceae,Steroidobacter,Unknown,0.901438363708535
bea2847de1785b3f8fdb4ac48e43a5b1,Bacteria,Desulfobacterota,Desulfuromonadia,Geobacterales,Geobacteraceae,uncultured,Unknown,0.90098847887904
130bfd9239cad8dcf5b677ff8e5e386f,Bacteria,Proteobacteria,Gammaproteobacteria,Xanthomonadales,Rhodanobacteraceae,Unknown,Unknown,0.98903534495575
65f42c26144a52d3b3dd83763c7f9676,Bacteria,Proteobacteria,Alphaproteobacteria,Rhizobiales,Rhizobiales_Incertae_Sedis,Alsobacter,Alsobacter_metallidurans,0.804530460405297
751c365a642ac8bcb6026d19b0b75eec,Bacteria,Chloroflexi,TK10,TK10,TK10,TK10,Unknown,0.999999998706189
7fe2c527b1233100202740470e6a36cf,Bacteria,Proteobacteria,Alphaproteobacteria,Sphingomonadales,Sphingomonadaceae,Sphingomonas,uncultured_Sphingomonadaceae,0.807397528132926
c6ded556cd5db9148c89484c7ffbf777,Bacteria,Bacteroidota,Kapabacteria,Kapabacteriales,Kapabacteriales,Kapabacteriales,uncultured_bacterium,0.999981285166133
9acbecf24624385a4dfedecbc79bc0ba,Bacteria,Proteobacteria,Gammaproteobacteria,Xanthomonadales,Xanthomonadaceae,Arenimonas,Unknown,0.998945501952193
5bd39a4cdb3500d75883c64f70988518,Bacteria,Proteobacteria,Gammaproteobacteria,Burkholderiales,Oxalobacteraceae,Massilia,Unknown,0.707904726355959
e0542da7e62fc002b87481346a2576fa,Bacteria,Proteobacteria,Gammaproteobacteria,Cellvibrionales,Cellvibrionaceae,Cellvibrio,Unknown,0.999820420141138
16724e01d3aaa9658ee2ffbaef0a52bb,Bacteria,Proteobacteria,Gammaproteobacteria,Burkholderiales,Comamonadaceae,Pelomonas,Unknown,0.91773024598047
9bb38e164bf85ec5ab2f404bd2e93d7c,Bacteria,Chloroflexi,Chloroflexia,Chloroflexales,Roseiflexaceae,uncultured,uncultured_Chloroflexi,0.710870104930852
b7766c9fea749496705ea178250f9b9d,Bacteria,Bacteroidota,Bacteroidia,Chitinophagales,Chitinophagaceae,uncultured,uncultured_Terrimonas,0.966255054790591
0d21c0c9e703ad0d5fe986a044a935ca,Bacteria,Actinobacteriota,Acidimicrobiia,IMCC26256,IMCC26256,IMCC26256,Unknown,0.996611894637258
49e38a3ac522ed84cf02eeeb11738a08,Bacteria,Acidobacteriota,Blastocatellia,Unknown,Unknown,Unknown,Unknown,0.919902879791855
60ea08b856e660e40559d7e15c273f19,Bacteria,Proteobacteria,Gammaproteobacteria,Burkholderiales,SC-I-84,SC-I-84,Unknown,0.999993350976157
ff0d0f090b1feb6c5c3d9d93ec5288ef,Bacteria,Bacteroidota,Bacteroidia,Chitinophagales,uncultured,uncultured,uncultured_soil,0.999999866819488
e722b6e9362c0735a1c23bbc43e51e36,Bacteria,Acidobacteriota,Acidobacteriae,Solibacterales,Solibacteraceae,Candidatus_Solibacter,Unknown,0.999634875932981
57fe3979b6e436c14c2f96decfbca0f0,Bacteria,Proteobacteria,Gammaproteobacteria,Enterobacterales,Erwiniaceae,Erwinia,Unknown,0.992102710108333
b5f33fcdd7a3443303bc0cbc8c1e8bb5,Bacteria,Proteobacteria,Alphaproteobacteria,Reyranellales,Reyranellaceae,Reyranella,Unknown,0.999999994111725
dc2e116ad8d94d4675fb517d29243416,Bacteria,Verrucomicrobiota,Verrucomicrobiae,Pedosphaerales,Pedosphaeraceae,Ellin516,metagenome,0.925626613183076
f1b16c9536802d508832621b41a09ff9,Bacteria,Proteobacteria,Gammaproteobacteria,Burkholderiales,Oxalobacteraceae,Massilia,Unknown,0.952343760535855
441878cb929e7c80c3cd5857e1b8573c,Bacteria,Proteobacteria,Gammaproteobacteria,Burkholderiales,Chitinimonadaceae,Chitinimonas,Unknown,0.999596224280536
38ab0aebce4a7ee666cb2acda25e4997,Bacteria,Chloroflexi,SHA-26,SHA-26,SHA-26,SHA-26,uncultured_bacterium,0.954439815146234
a06f37259b7feef806ebf187270708bc,Bacteria,Verrucomicrobiota,Verrucomicrobiae,Pedosphaerales,Pedosphaeraceae,Pedosphaeraceae,uncultured_bacterium,0.926610500567216
f7e61f6822d86b3b5c96eab81e8aeef8,Bacteria,Acidobacteriota,Acidobacteriae,Acidobacteriales,uncultured,uncultured,Unknown,0.967588315535453
94721ed76c9702b6d517e454359981d3,Bacteria,Cyanobacteria,Cyanobacteriia,Chloroplast,Chloroplast,Chloroplast,Unknown,0.999999999972541
27bccc5fafa501ce8841069665dbf7cc,Bacteria,Acidobacteriota,Acidobacteriae,Solibacterales,Solibacteraceae,Candidatus_Solibacter,Unknown,0.999997719577953
b6c1822b4ebbec041f9855421f05a3cf,Bacteria,Chloroflexi,TK10,TK10,TK10,TK10,uncultured_Dehalococcoidia,0.826145363275482
e118208f68b341d05b1f584e5443eea9,Bacteria,Proteobacteria,Gammaproteobacteria,Burkholderiales,Comamonadaceae,Rhizobacter,Unknown,0.753988654380002
a1c2a1f4bb98e233c949fc8be9ab0d22,Bacteria,Gemmatimonadota,Gemmatimonadetes,Gemmatimonadales,Gemmatimonadaceae,Gemmatimonas,Unknown,0.998836786093736
8c17f12ab8de97d3f108fa47ada594c9,Bacteria,Acidobacteriota,Acidobacteriae,Bryobacterales,Bryobacteraceae,Bryobacter,Unknown,0.996740294830201
b6fd4db5aaa84d811f448e21eb70e73d,Bacteria,Proteobacteria,Gammaproteobacteria,Xanthomonadales,Rhodanobacteraceae,Luteibacter,uncultured_bacterium,0.933118450709042
1d7425777f324099aa0ba2bc7651f3a8,Bacteria,Myxococcota,Polyangia,mle1-27,mle1-27,mle1-27,uncultured_Polyangiaceae,0.989998870172823
1ecfb5df4b8a9e111fae2da33720e0c3,Bacteria,Proteobacteria,Gammaproteobacteria,Burkholderiales,Oxalobacteraceae,Massilia,Unknown,0.978512126074655
b9f2843bf0f439329624ac8ca0986f0c,Bacteria,Chloroflexi,Chloroflexia,Chloroflexales,Roseiflexaceae,Kouleothrix,uncultured_bacterium,0.984211733452043
3bdce86c4d6df8481ec8534a923725c3,Bacteria,Bacteroidota,Bacteroidia,Chitinophagales,Chitinophagaceae,Unknown,Unknown,0.999999996556563
988123d2634d7236834bb7b7cf98fa4c,Bacteria,Proteobacteria,Gammaproteobacteria,Burkholderiales,Oxalobacteraceae,Unknown,Unknown,0.999989341024584
35d2f436a60cfaffafaa64bb880d3ebb,Bacteria,Chloroflexi,JG30-KF-CM66,JG30-KF-CM66,JG30-KF-CM66,JG30-KF-CM66,uncultured_bacterium,0.7824275979763
0bbe2219b1d84f4664041ee6fc33e9c9,Bacteria,Actinobacteriota,Actinobacteria,Micromonosporales,Micromonosporaceae,Actinoplanes,Unknown,0.80425667227652
01db3e7d180141cd2a4fd52ac0f9f4af,Bacteria,Proteobacteria,Alphaproteobacteria,Rhizobiales,Xanthobacteraceae,Unknown,Unknown,0.994666187883323
9165aac1821ab4386c02b05556c4120d,Bacteria,Chloroflexi,Chloroflexia,Chloroflexales,Roseiflexaceae,uncultured,Unknown,0.999988780863723
27fe087ecd2fd30418299eba6b2bf3d9,Bacteria,Proteobacteria,Gammaproteobacteria,Burkholderiales,Oxalobacteraceae,Unknown,Unknown,0.999750357246294
8ac8d7b80bca9166b69d1d851c304b5f,Bacteria,Proteobacteria,Alphaproteobacteria,Sphingomonadales,Sphingomonadaceae,Unknown,Unknown,0.999999999473811
6776de31f310d6d23cd2f70122aeac16,Bacteria,Acidobacteriota,Acidobacteriae,Bryobacterales,Bryobacteraceae,Bryobacter,Unknown,0.999981997520852
56579a6c9d0f3298a658b5ad25130be5,Bacteria,Actinobacteriota,Actinobacteria,Micrococcales,Microbacteriaceae,Leifsonia,Unknown,0.932622642064935
7bd400c10592ae69f12069bf7e817c47,Bacteria,Actinobacteriota,Actinobacteria,Propionibacteriales,Nocardioidaceae,Nocardioides,uncultured_soil,0.783988097265784
1abddecf1e071077bb423de4cf969636,Bacteria,Acidobacteriota,Acidobacteriae,Bryobacterales,Bryobacteraceae,Bryobacter,Acidobacteriaceae_bacterium,0.980162659044349
35492746e55e2650905231f3befdad4f,Bacteria,Chloroflexi,TK10,TK10,TK10,TK10,metagenome,0.948296902511699
2f54190cadf5975b728aa59c7d340d3e,Bacteria,Firmicutes,Bacilli,Paenibacillales,Paenibacillaceae,Paenibacillus,Unknown,0.999820081304305
748f1db992b063ff2c1139fa6438b9e8,Bacteria,Proteobacteria,Alphaproteobacteria,Rhizobiales,Rhizobiaceae,Mesorhizobium,Unknown,0.900048049132733
b2049961f269bcc6edc2af37cab78438,Bacteria,Acidobacteriota,Acidobacteriae,Solibacterales,Solibacteraceae,Candidatus_Solibacter,Unknown,0.999987856072285
e98894814505c2dfe708df436d6a658a,Bacteria,Actinobacteriota,MB-A2-108,MB-A2-108,MB-A2-108,MB-A2-108,metagenome,0.930523879074089
35839549b52177352913253856e993be,Bacteria,Chloroflexi,Chloroflexia,Chloroflexales,Roseiflexaceae,uncultured,uncultured_bacterium,0.760012703728251
c6dfc483223e3a37fbc737198040be78,Bacteria,Chloroflexi,TK10,TK10,TK10,TK10,uncultured_bacterium,0.949506075584987
fb1bbe6c1c0e66b535d1e2b217cdc33c,Bacteria,Gemmatimonadota,Gemmatimonadetes,Gemmatimonadales,Gemmatimonadaceae,uncultured,Unknown,0.999998024921653
63f3ba27a5871c0ccc02db05dfbe4ffd,Bacteria,Firmicutes,Bacilli,Bacillales,Planococcaceae,Unknown,Unknown,0.999976929066156
cd97b7e1e9fa69c813804dfc3b3d1976,Bacteria,Actinobacteriota,Thermoleophilia,Solirubrobacterales,Solirubrobacteraceae,Conexibacter,metagenome,0.900454908782501
b58f1735dc3e9cd97f3de8034bd769cc,Bacteria,Proteobacteria,Gammaproteobacteria,Burkholderiales,Oxalobacteraceae,Unknown,Unknown,0.999096084199021
f247c1ce6ff66ad5a9142a4f69a1e242,Bacteria,Actinobacteriota,Actinobacteria,Streptomycetales,Streptomycetaceae,Streptomyces,Unknown,0.999987926169155
29b2bba4b5fda6bc1547b2d0a89f33c5,Bacteria,Myxococcota,Polyangia,Polyangiales,BIrii41,BIrii41,uncultured_bacterium,0.858889726065259
95f51d0e56e5ddd9b28ef94192948e9c,Bacteria,Myxococcota,Myxococcia,Myxococcales,Myxococcaceae,Unknown,Unknown,0.999999999512465
2813e43168d2a5f7f41d855067c33f63,Bacteria,MBNT15,MBNT15,MBNT15,MBNT15,MBNT15,Unknown,0.92912584056137
25b5da17998f7d9052917f19947dc2da,Bacteria,Firmicutes,Clostridia,Clostridiales,Clostridiaceae,Clostridium_sensu_stricto_9,uncultured_bacterium,0.907282171822834
3009d201f0fa2c953331002f1b8ab0e0,Bacteria,Planctomycetota,Phycisphaerae,Phycisphaerales,Phycisphaeraceae,SM1A02,Unknown,0.999994636981754
a44df16f876a2c64d48cf19e3c84e95d,Bacteria,Proteobacteria,Gammaproteobacteria,Xanthomonadales,Xanthomonadaceae,Arenimonas,Unknown,0.995378515397598
add5c75d0f2a7b354deda9398e019ee9,Bacteria,Actinobacteriota,Thermoleophilia,Gaiellales,uncultured,uncultured,uncultured_prokaryote,0.969228148380236
68d74d2f21f79e3e18c30df792d98fae,Bacteria,Bacteroidota,Bacteroidia,Chitinophagales,Chitinophagaceae,uncultured,uncultured_Chitinophagaceae,0.721371623604284
1e653d72e0e3036f0935184ea187c127,Bacteria,Verrucomicrobiota,Verrucomicrobiae,Pedosphaerales,Pedosphaeraceae,Ellin517,Unknown,0.999999290197166
70770534d5b54f7d74c087fddec130ee,Bacteria,Proteobacteria,Gammaproteobacteria,Burkholderiales,A21b,A21b,Unknown,0.998941833927174
944f3a1f9093d1193a6cc4eeb6c74d07,Bacteria,Proteobacteria,Alphaproteobacteria,Rhizobiales,Xanthobacteraceae,Rhodoplanes,Unknown,0.880571244383221
3f0d0c90520cc503b81338e11e01746b,Bacteria,Proteobacteria,Gammaproteobacteria,Burkholderiales,Comamonadaceae,Ramlibacter,Unknown,0.869990574546614
bd12096242bfba688daf9d6195991e16,Bacteria,Proteobacteria,Gammaproteobacteria,Burkholderiales,Chitinimonadaceae,Chitinimonas,Unknown,0.999443235027761
9c7ce10b68ae140f4f013b48d3138d34,Bacteria,Gemmatimonadota,Gemmatimonadetes,Gemmatimonadales,Gemmatimonadaceae,uncultured,Unknown,0.831749824281956
6c155463e720ee227afa613c1fe3285b,Bacteria,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,0.999999999999963
332b0659e640f3ea482cbd7f542c2685,Bacteria,Acidobacteriota,Acidobacteriae,Acidobacteriales,uncultured,uncultured,uncultured_Acidobacteriaceae,0.90816410602885
89a20bba4b648137bc7ac09f5307b3fc,Bacteria,Proteobacteria,Alphaproteobacteria,Rhizobiales,Hyphomicrobiaceae,Hyphomicrobium,Unknown,0.999705105623668
c4d4d9db00c7b9049edf7872ed894569,Bacteria,Proteobacteria,Gammaproteobacteria,Burkholderiales,Alcaligenaceae,Unknown,Unknown,0.999996723976441
d3145bc6f88ce3c39277d12c02da9f30,Bacteria,Proteobacteria,Alphaproteobacteria,Rhodobacterales,Rhodobacteraceae,Amaricoccus,uncultured_bacterium,0.796372063369847
da208daf3fd446779b88ae3ef74415eb,Bacteria,Acidobacteriota,Acidobacteriae,Bryobacterales,Bryobacteraceae,Bryobacter,Unknown,0.999952688104604
b6d8a43206372643d3cdb94c129da487,Bacteria,Chloroflexi,Chloroflexia,Chloroflexales,Roseiflexaceae,uncultured,uncultured_bacterium,0.997365993458497
2f21f92dd2ab266c78bc0c2cbf0a2e15,Bacteria,Proteobacteria,Gammaproteobacteria,CCD24,CCD24,CCD24,Unknown,0.999837710465695
07982d2a411abae6360862684b7b3caa,Bacteria,Acidobacteriota,Thermoanaerobaculia,Thermoanaerobaculales,Thermoanaerobaculaceae,Subgroup_10,Unknown,0.999999612087086
828d8cf26065a0600d51be1b55a2dc56,Bacteria,Proteobacteria,Alphaproteobacteria,Rhizobiales,Beijerinckiaceae,Microvirga,Unknown,0.997351484551249
d14607f3466035e24e429cbda745542a,Bacteria,Bacteroidota,Bacteroidia,Cytophagales,Microscillaceae,Ohtaekwangia,Unknown,0.99515351636698
fbf539d406173b02672f1c08ea4d2022,Bacteria,Fibrobacterota,Fibrobacteria,Fibrobacterales,Fibrobacteraceae,possible_genus_04,uncultured_bacterium,0.982323064535181
f6c3d74444503b591a5a6f9e389441ac,Bacteria,Bdellovibrionota,Oligoflexia,0319-6G20,0319-6G20,0319-6G20,uncultured_bacterium,0.93392802186931
f2cf4023392d304e78b820ef27553411,Bacteria,Proteobacteria,Gammaproteobacteria,Xanthomonadales,Xanthomonadaceae,Arenimonas,Unknown,0.999580119427282
e183fe2957f645138b01409a548478e0,Bacteria,Proteobacteria,Gammaproteobacteria,Burkholderiales,Oxalobacteraceae,Unknown,Unknown,0.993404598872726
33f6319f7f711ed2aa1bc12b66414022,Bacteria,Actinobacteriota,Acidimicrobiia,IMCC26256,IMCC26256,IMCC26256,Unknown,0.999529038347407
60de6306825aef1f1e1da358c405896e,Bacteria,Planctomycetota,Phycisphaerae,Phycisphaerales,Phycisphaeraceae,SM1A02,Unknown,0.999997091451507
e4af8b73b47cafc531fcf1aea0581279,Bacteria,Armatimonadota,Armatimonadia,Armatimonadales,Armatimonadales,Armatimonadales,uncultured_Chloroflexi,0.802870392060358
a8e286d1c4923d092e48817968027b0c,Bacteria,Bacteroidota,Bacteroidia,Chitinophagales,Chitinophagaceae,Unknown,Unknown,0.999999998784448
f349a31025f5f3d247126998fff3588b,Bacteria,Firmicutes,Clostridia,Clostridiales,Clostridiaceae,Clostridium_sensu_stricto_13,Unknown,0.999643180846713
7f54f7a2214fcbefa2ea88f0614b7a0b,Bacteria,Proteobacteria,Gammaproteobacteria,Burkholderiales,Oxalobacteraceae,Unknown,Unknown,0.999980111140665
880dce64579bc387764eb3e23a685bec,Bacteria,Firmicutes,Bacilli,Paenibacillales,Paenibacillaceae,Paenibacillus,Unknown,0.99999993663585
34f0ebb32d8f248e7daddac9a696c947,Bacteria,Proteobacteria,Alphaproteobacteria,Micropepsales,Micropepsaceae,uncultured,metagenome,0.796028337994145
b9c65ce4c83c49b15f2884eead39440a,Bacteria,Actinobacteriota,Thermoleophilia,Solirubrobacterales,67-14,67-14,Unknown,0.934136147166523
646602b7f6b7d7b114800a05d2a8ec75,Bacteria,Myxococcota,Polyangia,Haliangiales,Haliangiaceae,Haliangium,Unknown,0.999998094590994
d33023b2470990e113a6ba7387fb30b3,Bacteria,Gemmatimonadota,Gemmatimonadetes,Gemmatimonadales,Gemmatimonadaceae,Gemmatimonas,uncultured_Gemmatimonadetes,0.775383376383223
b8b2c4ae67f1e0c0f2eefde92d86603c,Bacteria,Actinobacteriota,Acidimicrobiia,IMCC26256,IMCC26256,IMCC26256,uncultured_Aciditerrimonas,0.904570647033886
6aee2939d332ddc493ffc6a5874a9420,Bacteria,Myxococcota,Polyangia,Polyangiales,BIrii41,BIrii41,uncultured_delta,0.703966390250117
bd44da6d47322a15159e0bc8c780cad6,Bacteria,Bacteroidota,Bacteroidia,Cytophagales,Cytophagaceae,Sporocytophaga,Sporocytophaga_myxococcoides,0.843281208581965
523f0ef78133a5dfdaa4a8fd88af48e8,Bacteria,Bdellovibrionota,Bdellovibrionia,Bacteriovoracales,Bacteriovoracaceae,Peredibacter,uncultured_bacterium,0.937490629664099
44121c6330afaf924691271789955674,Bacteria,Proteobacteria,Gammaproteobacteria,Xanthomonadales,Rhodanobacteraceae,Unknown,Unknown,0.999599211537348
4865e053b4866c233a2a5c38e3afd6fd,Bacteria,Actinobacteriota,Thermoleophilia,Gaiellales,uncultured,uncultured,uncultured_soil,0.813040107916567
941de9d0234a93e5faf26414b4f395de,Bacteria,Proteobacteria,Alphaproteobacteria,Rhodospirillales,uncultured,uncultured,uncultured_bacterium,0.797164795493357
f697cd0c2ce3d7239c8762173ac113aa,Bacteria,Bacteroidota,Bacteroidia,Cytophagales,Microscillaceae,Ohtaekwangia,metagenome,0.984955565865496
cdca083810990cb2d19a13016f11d825,Bacteria,Actinobacteriota,Actinobacteria,Streptomycetales,Streptomycetaceae,Streptomyces,Unknown,0.999983065689731
de8c7cd79817d1da57440c26d80dbef6,Bacteria,Patescibacteria,Saccharimonadia,Saccharimonadales,Saccharimonadales,Saccharimonadales,uncultured_soil,0.963440275818449
7caf58bdf9144e2552971fd4b328e40f,Bacteria,Gemmatimonadota,Gemmatimonadetes,Gemmatimonadales,Gemmatimonadaceae,Gemmatimonas,Unknown,0.999222873562783
e801665bad4aa8444d46d030060655eb,Bacteria,Proteobacteria,Alphaproteobacteria,Azospirillales,Azospirillaceae,Skermanella,Unknown,0.999986088714535
2ac5fba7ac7a2f455682266e0c4b681c,Bacteria,Chloroflexi,TK10,TK10,TK10,TK10,Unknown,0.999999998957697
72b876c7293c77ebce1b31e9dbd1932a,Bacteria,Verrucomicrobiota,Verrucomicrobiae,Pedosphaerales,Pedosphaeraceae,Pedosphaeraceae,uncultured_bacterium,0.857139059696367
67dc97aebc85798536a317c09c6e4837,Bacteria,Chloroflexi,JG30-KF-CM66,JG30-KF-CM66,JG30-KF-CM66,JG30-KF-CM66,Unknown,0.999808943882753
4094381cc58dae0243beb1aebd022ff7,Bacteria,Myxococcota,Polyangia,Polyangiales,BIrii41,BIrii41,metagenome,0.877415691585901
6da54e93782ce560cffe4dfc0f5f1a9b,Bacteria,Proteobacteria,Alphaproteobacteria,Caulobacterales,Caulobacteraceae,Phenylobacterium,Unknown,0.99623461248126
dd4cb3f72abf5cb4c0680e301789c17e,Bacteria,Gemmatimonadota,Gemmatimonadetes,Gemmatimonadales,Gemmatimonadaceae,Gemmatimonas,metagenome,0.901615646414171
cb9b2203e47fe87dff78c6b649273ca1,Bacteria,Actinobacteriota,Actinobacteria,Micrococcales,Micrococcaceae,Kocuria,Rothia_kristinae,0.863809153257196
9a35657bb9f1109aca4f6ca1c16dd6e4,Bacteria,Bacteroidota,Bacteroidia,Chitinophagales,Chitinophagaceae,Puia,Unknown,0.991620133567309
c0dfb2af924be2b4424f696cd91784c9,Bacteria,Bacteroidota,Bacteroidia,Chitinophagales,uncultured,uncultured,uncultured_soil,0.962919511305578
93fb44701f9a05f005c70b267ea159b0,Bacteria,Bacteroidota,Bacteroidia,Bacteroidales,Prolixibacteraceae,WCHB1-32,Unknown,0.999032921860143
7751a653eccaad67aac34b5a0974c442,Bacteria,Actinobacteriota,Actinobacteria,Micromonosporales,Micromonosporaceae,Luedemannella,uncultured_bacterium,0.95025166048907
8b69628a40a00317b4d2ce5ce147211f,Bacteria,Bacteroidota,Bacteroidia,Chitinophagales,Chitinophagaceae,uncultured,uncultured_Chitinophagaceae,0.981288320814032
fe2c96d7939c24814b4fa72433655837,Bacteria,Nitrospirota,Nitrospiria,Nitrospirales,Nitrospiraceae,Nitrospira,Unknown,0.999999990145285
65d4e8701990b7950e4c282af5f92d65,Bacteria,Proteobacteria,Gammaproteobacteria,Burkholderiales,SC-I-84,SC-I-84,Unknown,0.999996104911431
b9822bdd3cb3ca86f55a82a16b87ad51,Bacteria,Proteobacteria,Alphaproteobacteria,Tistrellales,Geminicoccaceae,Candidatus_Alysiosphaera,metagenome,0.792085778240072
02f3d74050aec106553a41873a8d1a31,Bacteria,Proteobacteria,Gammaproteobacteria,Burkholderiales,Comamonadaceae,Aquabacterium,Unknown,0.947464560569954
44590c0459ceddc23c3398d846665968,Bacteria,Bdellovibrionota,Bdellovibrionia,Bdellovibrionales,Bdellovibrionaceae,Bdellovibrio,Unknown,0.999999692146462
f960d479db7d7fca0c4a60e08256a360,Bacteria,Actinobacteriota,Actinobacteria,Micromonosporales,Micromonosporaceae,Luedemannella,uncultured_bacterium,0.96619713154829
4a0fbbc0e0de530db138301e86f46bee,Bacteria,Actinobacteriota,Actinobacteria,Propionibacteriales,Nocardioidaceae,Nocardioides,Unknown,0.999931059064058
b4c0b2acef4049a3fd036334aed5ca6d,Bacteria,Bacteroidota,Bacteroidia,Bacteroidales,Prolixibacteraceae,WCHB1-32,uncultured_soil,0.944789237956966
fd74355daed75f03fb980bacce5b456e,Bacteria,Verrucomicrobiota,Verrucomicrobiae,Pedosphaerales,Pedosphaeraceae,Pedosphaeraceae,Unknown,0.999956295310492
8820dfab77321e30957cce9a79d281cf,Bacteria,Gemmatimonadota,Longimicrobia,Longimicrobiales,Longimicrobiaceae,YC-ZSS-LKJ147,metagenome,0.955358272534684
2c4d50cbb51f1c7f787c7855c9c375c2,Bacteria,Actinobacteriota,Thermoleophilia,Solirubrobacterales,67-14,67-14,uncultured_bacterium,0.950144458715727
6faf3894f2bd9df964e544b5cf020c0f,Bacteria,Actinobacteriota,Thermoleophilia,Solirubrobacterales,Solirubrobacteraceae,Solirubrobacter,uncultured_bacterium,0.737421621804917
fb49c08b5e1defc2ca0bf90a1a36e87e,Bacteria,Chloroflexi,TK10,TK10,TK10,TK10,uncultured_bacterium,0.969549093113288
bb41e3394bec0a3afaa2ef27e0d1b384,Bacteria,Myxococcota,Polyangia,Polyangiales,BIrii41,BIrii41,metagenome,0.907382208591226
