ASV,Soil,Compartment,Genotype,LogFC,DA_by_sig,DA_by_struc_zero
79bcdef952ba7ee511ee0f2f32bd29e4,NPK,Rhizosphere,nsp1,1.04534955582681,FALSE,TRUE
7ad04377f6c8a5919255bb1c5986efcf,NPK,Rhizosphere,nsp1,0.619220666585458,FALSE,TRUE
7c646a259c8f95e2371aa72da34cdc7e,NPK,Rhizosphere,nsp1,1.5175590031594,FALSE,TRUE
85d252a3984e5f6095346dec16d3fc97,NPK,Rhizosphere,nsp1,-0.662678354765067,FALSE,TRUE
8822d3c9d3edc2b1e324213d13f14b17,NPK,Rhizosphere,nsp1,1.26343254985016,FALSE,TRUE
8bf0835709e099c79ae14696b60b5ac4,NPK,Rhizosphere,nsp1,1.61179377900214,FALSE,TRUE
9693cb99f01c47fbebf38280182d3d2d,NPK,Rhizosphere,nsp1,-1.32726343781101,FALSE,TRUE
98f3ea4b26a52ca9656cd30176fa34b8,NPK,Rhizosphere,nsp1,1.0397994613223,FALSE,TRUE
9ef6e47f38c1b6e645ee584f343a0ecb,NPK,Rhizosphere,nsp1,-1.69356518474161,TRUE,TRUE
a0b4bb08924a3a7cec36e80760dd76bc,NPK,Rhizosphere,nsp1,0.896827038565766,FALSE,TRUE
a4bb5ce4dd40c8a3f7318dfcf53fe4b3,NPK,Rhizosphere,nsp1,1.27122720832868,FALSE,TRUE
a7606b8e9caaae447dffecc8c9a7fa62,NPK,Rhizosphere,nsp1,0.980833821663091,FALSE,TRUE
c1236d9589f1a86c89ca11612c936963,NPK,Rhizosphere,nsp1,2.31785682360653,TRUE,FALSE
c34cb87c43a979f08da81f3ccd5d7bd9,NPK,Rhizosphere,nsp1,1.34865579773009,TRUE,FALSE
c4b257c2a7fe2a731ebb61ae888cde16,NPK,Rhizosphere,nsp1,1.7338816836677,FALSE,TRUE
c9011040d8dc4573248f0289da30c607,NPK,Rhizosphere,nsp1,2.03656689629736,TRUE,FALSE
cae0ff6db0303c90abee00b0da8a9c05,NPK,Rhizosphere,nsp1,0.951267486471255,FALSE,TRUE
cb4392b81c46bf94612e41fb3d6724c5,NPK,Rhizosphere,nsp1,0.952098440195725,FALSE,TRUE
ceae36994616ffea68a97c47bb0ba598,NPK,Rhizosphere,nsp1,0.814935711794467,FALSE,TRUE
d081dd867739575e1007a36d86ee2410,NPK,Rhizosphere,nsp1,1.17840006718619,FALSE,TRUE
d93d2a2e7b0c2ed96ca6074a717a8a4d,NPK,Rhizosphere,nsp1,-1.03936567618514,TRUE,FALSE
dbc0ad3554894da4b58cf45de8528f04,NPK,Rhizosphere,nsp1,-1.77043799260846,FALSE,TRUE
e62ac98c98638b2a99ba7422ae480004,NPK,Rhizosphere,nsp1,1.00704181736783,FALSE,TRUE
e78744f64ec795bad8892adfe15d6a59,NPK,Rhizosphere,nsp1,2.09900191990733,TRUE,FALSE
f0c3e2c6794bbda877f8892afd42a68f,NPK,Rhizosphere,nsp1,0.947478870518151,FALSE,TRUE
f558f96c8adabe3645a5073392f3e859,NPK,Rhizosphere,nsp1,1.23500226445832,FALSE,TRUE
f58c9d859afa5f7decefb4b4e29366af,NPK,Rhizosphere,nsp1,1.16031812128264,FALSE,TRUE
f7ce02f79670e335e8af7eb622ae4d5e,NPK,Rhizosphere,nsp1,-0.79096933042811,TRUE,FALSE
f900c93763953b2c84031dd0300348fc,NPK,Rhizosphere,nsp1,1.6716831234032,FALSE,TRUE
fb11755902865403874540da295455ac,NPK,Rhizosphere,nsp1,1.47785511326435,TRUE,TRUE
fc5b8f430e908644f01864a34221ad4b,NPK,Rhizosphere,nsp1,0.725934761218317,FALSE,TRUE
fd20bdf653287dd3de85661cd7eb5cc8,NPK,Rhizosphere,nsp1,-3.21416137135892,TRUE,TRUE
0251c5d06789f54dcac98545fe1763a0,NPK,Rhizosphere,nsp2,-1.02896056492467,FALSE,TRUE
